W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,K-BB%,Age,MaxAge,Season,PlayerName,Team,UPID,xMLBAMID,UPURL,teamid,FullTeamName,download_timestamp
0.0,0.0,16.200000386238106,1.0,0.0,0.0,0.0,0.0,1.2,12.0,4.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,10.800000257492071,10.800000257492071,1.0,0.0,0.16666667,0.16666667,0.44444444,3.6000000858306906,0.57142857,0.57142857,8.94531276226044,7.2546876239776665,0.0,,,2026,Avon Barney,SDST,sa3069557,,/players/avon-barney/sa3069557/stats/pitching,232,South Dakota State University ,2026-02-16T17:25:50.682125
0.0,0.0,16.200000386238106,1.0,0.0,0.0,0.0,0.0,1.2,9.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,16.200000386238106,0.0,3.0,10.800000257492071,0.33333333,0.0,0.375,1.8000000429153453,0.33333333,0.83333333,19.089244694709787,-2.8892443084716817,0.33333333,23.0,23.0,2026,Mark Eddie,UIC,sa3070008,,/players/mark-eddie/sa3070008/stats/pitching,102,University of Illinois at Chicago ,2026-02-16T17:25:50.682125
0.0,0.0,16.200000386238106,1.0,0.0,0.0,0.0,0.0,1.2,15.0,5.0,8.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,10.800000257492071,21.600000514984142,0.5,5.4000001287460355,0.13333333,0.26666667,0.45454545,5.4000001287460355,0.5,0.13157895,19.13418828487397,-2.934187898635866,-0.13333333,,,2026,George Handal,SIE,sa3070263,,/players/george-handal/sa3070263/stats/pitching,229,Siena College ,2026-02-16T17:25:50.682125
0.0,0.0,16.200000386238106,1.0,0.0,0.0,0.0,0.0,1.2,17.0,4.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,10.800000257492071,5.4000001287460355,2.0,0.0,0.11764706,0.05882353,0.26666667,3.0000000715255752,0.30769231,-0.16666667,5.673160963058472,10.526839423179634,0.05882353,,,2026,Braxton Haywood,CARK,sa3070306,,/players/braxton-haywood/sa3070306/stats/pitching,46,University of Central Arkansas ,2026-02-16T17:25:50.682125
0.0,0.0,16.200000386238106,1.0,0.0,0.0,0.0,0.0,1.2,8.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,5.4000001287460355,10.800000257492071,0.5,0.0,0.125,0.25,0.16666667,1.8000000429153453,0.2,0.0,6.8506399726867695,9.349360413551336,-0.125,,,2026,Carson Joyner,ULM,sa3070471,,/players/carson-joyner/sa3070471/stats/pitching,128,University of Louisiana at Monroe ,2026-02-16T17:25:50.682125
0.0,0.0,16.200000386238106,1.0,0.0,0.0,0.0,0.0,1.2,11.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,10.800000257492071,10.800000257492071,1.0,5.4000001287460355,0.18181818,0.18181818,0.55555556,4.200000100135806,0.66666667,0.71428571,14.982659268379217,1.2173411178588882,0.0,20.0,20.0,2026,Brett Mulligan,HC,sa3070834,,/players/brett-mulligan/sa3070834/stats/pitching,97,College of the Holy Cross ,2026-02-16T17:25:50.682125
0.0,1.0,16.200000386238106,1.0,1.0,0.0,0.0,0.0,3.1,19.0,7.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,1.0,2.7000000643730178,8.100000193119053,0.33333333,0.0,0.05263158,0.15789474,0.46666667,3.0000000715255752,0.5,0.45454545,6.975663924217226,9.22433646202088,-0.10526316,,,2026,Isaiah Shayter,PSU,sa3071274,,/players/isaiah-shayter/sa3071274/stats/pitching,203,Pennsylvania State University ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,1.0,0.0,0.0,0.0,2.2,19.0,6.0,7.0,5.0,0.0,2.0,3.0,1.0,0.0,2.0,6.74999979883433,6.74999979883433,1.0,0.0,0.10526316,0.10526316,0.42857143,2.9999999105930355,0.5,0.36363636,8.071178504079583,8.80382099300624,0.0,,,2026,Joshua Martinez,UCR,sa3037183,,/players/joshua-martinez/sa3037183/stats/pitching,276,University of California Riverside ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,0.0,0.0,0.0,0.0,2.2,16.0,4.0,5.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10.124999698251495,0.0,0.0,0.0,0.1875,0.33333333,2.624999921768906,0.33333333,0.375,9.165856418013576,7.709143079072248,-0.1875,23.0,23.0,2026,David Rossow,CAM,sa3041190,,/players/david-rossow/sa3041190/stats/pitching,41,Campbell University ,2026-02-16T17:25:50.682125
0.0,0.0,16.874999497085824,1.0,1.0,0.0,0.0,0.0,2.2,15.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,13.49999959766866,0.0,4.0,0.0,0.26666667,0.0,0.53333333,2.9999999105930355,0.72727273,0.375,0.45594720244407405,16.41905229464175,0.26666667,22.0,22.0,2026,Jason Schaaf,MOST,sa3041652,,/players/jason-schaaf/sa3041652/stats/pitching,158,Missouri State University ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,1.0,0.0,0.0,0.0,2.2,14.0,4.0,5.0,5.0,0.0,2.0,1.0,1.0,0.0,4.0,13.49999959766866,6.74999979883433,2.0,0.0,0.28571429,0.14285714,0.36363636,2.2499999329447764,0.57142857,0.28571429,6.320312679558993,10.554686817526832,0.14285714,23.0,23.0,2026,Sam Schlecht,SDST,sa3041713,,/players/sam-schlecht/sa3041713/stats/pitching,232,South Dakota State University ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,0.0,0.0,0.0,0.0,2.2,12.0,3.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,6.74999979883433,3.374999899417165,2.0,0.0,0.16666667,0.08333333,0.3,1.4999999552965178,0.375,0.0,4.696178604662419,12.178820892423404,0.08333333,22.0,22.0,2026,Zacary Tenn,HAW,sa3043625,,/players/zacary-tenn/sa3043625/stats/pitching,94,University of Hawaii Manoa ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,0.0,0.0,0.0,0.0,2.2,17.0,5.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,3.374999899417165,13.49999959766866,0.25,3.374999899417165,0.05882353,0.23529412,0.38461538,3.374999899417165,0.36363636,0.52631579,16.316100054234273,0.5588994428515512,-0.17647059,,,2026,Cade Williams,UMES,sa3045260,,/players/cade-williams/sa3045260/stats/pitching,138,University of Maryland Eastern Shore ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,0.0,0.0,0.0,0.0,2.2,14.0,3.0,5.0,5.0,1.0,3.0,0.0,1.0,0.0,1.0,3.374999899417165,10.124999698251495,0.33333333,3.374999899417165,0.07142857,0.21428571,0.27272727,2.2499999329447764,0.22222222,0.2173913,13.482658830285079,3.392340666800745,-0.14285714,20.0,20.0,2026,Pedro Leon,HC,sa3059796,,/players/pedro-leon/sa3059796/stats/pitching,97,College of the Holy Cross ,2026-02-16T17:25:50.682125
0.0,0.0,16.874999497085824,1.0,1.0,0.0,0.0,0.0,2.2,16.0,5.0,5.0,5.0,0.0,3.0,2.0,1.0,0.0,4.0,13.49999959766866,10.124999698251495,1.33333333,0.0,0.25,0.1875,0.45454545,2.9999999105930355,0.71428571,0.5,9.15918790623546,7.715811590850365,0.0625,,,2026,Serigne Sarre,MSM,sa3060491,,/players/serigne-sarre/sa3060491/stats/pitching,161,Mount St. Mary's University ,2026-02-16T17:25:50.682125
0.0,0.0,16.874999497085824,1.0,0.0,0.0,0.0,0.0,2.2,15.0,2.0,5.0,5.0,0.0,4.0,1.0,1.0,0.0,2.0,6.74999979883433,13.49999959766866,0.5,0.0,0.13333333,0.26666667,0.2,2.2499999329447764,0.25,0.28571429,7.697165080159906,9.177834416925919,-0.13333333,22.0,22.0,2026,Juan Reyes,UPST,sa3062670,,/players/juan-reyes/sa3062670/stats/pitching,242,University of South Carolina Upstate ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,0.0,0.0,0.0,0.0,2.2,19.0,6.0,6.0,5.0,0.0,3.0,2.0,0.0,0.0,2.0,6.74999979883433,10.124999698251495,0.66666667,0.0,0.10526316,0.15789474,0.42857143,3.374999899417165,0.5,0.45454545,8.12780911549926,8.747190381586563,-0.05263158,,,2026,Ethan Glassman,OAK,sa3065311,,/players/ethan-glassman/sa3065311/stats/pitching,192,Oakland University ,2026-02-16T17:25:50.682125
0.0,0.0,16.874999497085824,1.0,0.0,0.0,0.0,0.0,2.2,15.0,4.0,5.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,6.74999979883433,10.124999698251495,0.66666667,0.0,0.13333333,0.2,0.33333333,2.624999921768906,0.4,0.28571429,6.633942738920452,10.24105675816537,-0.06666667,,,2026,Kyler Bacosa,SJSU,sa3069531,,/players/kyler-bacosa/sa3069531/stats/pitching,224,San Jose State University ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,0.0,0.0,0.0,0.0,2.2,17.0,7.0,5.0,5.0,2.0,2.0,1.0,4.0,0.0,3.0,10.124999698251495,6.74999979883433,1.5,6.74999979883433,0.17647059,0.11764706,0.5,3.374999899417165,0.55555556,0.69444444,15.325639591366063,1.5493599057197613,0.05882353,,,2026,Cody Brasch,UL,sa3069662,,/players/cody-brasch/sa3069662/stats/pitching,131,University of Louisiana at Lafayette ,2026-02-16T17:25:50.682125
0.0,1.0,16.874999497085824,1.0,1.0,0.0,0.0,0.0,2.2,15.0,3.0,5.0,5.0,0.0,4.0,2.0,0.0,0.0,2.0,6.74999979883433,13.49999959766866,0.5,0.0,0.13333333,0.26666667,0.33333333,2.624999921768906,0.42857143,0.44444444,11.232658897340302,5.642340599745522,-0.13333333,,,2026,Brady Hoar,BUCK,sa3070338,,/players/brady-hoar/sa3070338/stats/pitching,32,Bucknell University ,2026-02-16T17:25:50.682125
0.0,1.0,17.18181780941231,1.0,1.0,0.0,0.0,0.0,3.2,22.0,6.0,8.0,7.0,0.0,5.0,0.0,0.0,0.0,2.0,4.9090908026892315,12.272727006723079,0.4,0.0,0.09090909,0.22727273,0.35294118,2.9999999349767528,0.4,0.27272727,10.691100246256049,6.4907175631562595,-0.13636364,,,2026,Nolan Kirsch,MERC,sa3065068,,/players/nolan-kirsch/sa3065068/stats/pitching,311,Mercyhurst College ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,6.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.07692308,0.54545455,3.5,0.5,0.60606061,15.48265905380249,2.5173409461975105,-0.07692308,,,2026,Mark Abell,ARMY,sa3025702,,/players/mark-abell/sa3025702/stats/batting,17,U.S. Military Academy ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.33333333,1.0,2.0,0.0,0.625,23.002809238433837,-5.002809238433837,-0.33333333,,,2026,Cam Allen,WRST,sa3025908,,/players/cam-allen/sa3025908/stats/pitching,304,Wright State University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.14285714,0.14285714,0.5,4.0,0.6,0.5,7.4372984886169435,10.562701511383057,0.0,,,2026,Aric Berg,FOR,sa3027015,,/players/aric-berg/sa3027015/stats/pitching,80,Fordham University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,10.265508842468261,7.734491157531739,-0.5,,,2026,Malcolm Brown,LR,sa3027860,,/players/malcolm-brown/sa3027860/stats/batting,15,University of Arkansas Little Rock ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,3.0,17.0,2.0,6.0,6.0,1.0,3.0,3.0,4.0,0.0,5.0,15.0,9.0,1.66666667,3.0,0.29411765,0.17647059,0.18181818,1.6666666666666667,0.2,0.3030303,10.986403179168702,7.013596820831298,0.11764706,21.0,21.0,2026,Regan Carter,PAC,sa3028535,,/players/regan-carter/sa3028535/stats/pitching,201,University of the Pacific ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.25,2.0,0.25,0.0,7.265508842468262,10.734491157531739,-0.2,23.0,23.0,2026,Ethan Davis,MORE,sa3029906,,/players/ethan-davis/sa3029906/stats/pitching,160,Morehead State University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,10.265508842468261,7.734491157531739,-0.5,,,2026,Preston Davis,LR,sa3029930,,/players/preston-davis/sa3029930/stats/pitching,15,University of Arkansas Little Rock ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.2,0.0,0.25,1.0,0.33333333,0.0,4.4559471130371096,13.544052886962891,0.2,22.0,22.0,2026,Aydan Decker-Petty,LIB,sa3030000,,/players/aydan-decker-petty/sa3030000/stats/pitching,122,Liberty University ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,2.0,16.0,3.0,6.0,4.0,0.0,3.0,3.0,2.0,0.0,3.0,13.5,13.5,1.0,0.0,0.1875,0.1875,0.3,3.0,0.42857143,0.33333333,13.691100311279296,4.308899688720704,0.0,,,2026,Eddie Del Valle,DSU,sa3030106,,/players/eddie-del-valle/sa3030106/stats/pitching,62,Delaware State University ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,2.0,13.0,3.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,5.0,22.5,13.5,1.66666667,0.0,0.38461538,0.23076923,0.33333333,3.0,0.75,0.42857143,4.841075611114502,13.158924388885499,0.15384615,21.0,21.0,2026,Hunter Dietz,ARK,sa3030307,,/players/hunter-dietz/sa3030307/stats/pitching,13,University of Arkansas Fayetteville ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.16666667,0.0,0.5,3.0,0.6,0.33333333,1.9864031791687013,16.0135968208313,0.16666667,,,2026,Brayden Dotoli,SCU,sa3030495,,/players/brayden-dotoli/sa3030495/stats/pitching,226,Santa Clara University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,27.0,9.0,3.0,0.0,0.42857143,0.14285714,0.5,4.0,1.0,0.5,0.8410756111145021,17.1589243888855,0.28571429,21.0,21.0,2026,Brady Frederick,TENN,sa3031670,,/players/brady-frederick/sa3031670/stats/pitching,256,University of Tennessee Knoxville ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.4,1.0,4.0,1.0,0.6,13.077519607543945,4.922480392456055,-0.4,21.0,21.0,2026,Jacob Gholston,CLT,sa3032161,,/players/jacob-gholston/sa3032161/stats/pitching,186,University of North Carolina Charlotte ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.33333333,8.98265905380249,9.01734094619751,0.0,,,2026,Grady Golier,LEH,sa3032370,,/players/grady-golier/sa3032370/stats/pitching,121,Lehigh University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,9.0,0.2,0.2,0.5,3.0,0.5,0.625,17.97566385269165,0.02433614730835032,0.0,23.0,23.0,2026,Chris Grothues,UCLA,sa3032780,,/players/chris-grothues/sa3032780/stats/pitching,279,University of California Los Angeles ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.14285714,0.16666667,2.0,0.16666667,0.0,6.975663852691651,11.02433614730835,-0.14285714,23.0,23.0,2026,Peter Haas,IU,sa3032913,,/players/peter-haas/sa3032913/stats/pitching,104,Indiana University Bloomington ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,27.0,9.0,3.0,9.0,0.6,0.2,0.25,2.0,0.0,0.0,16.437298488616943,1.5627015113830574,0.4,23.0,23.0,2026,Elias Holbert,VCU,sa3033946,,/players/elias-holbert/sa3033946/stats/pitching,286,Virginia Commonwealth University ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.4,0.33333333,6.505872440338135,11.494127559661866,0.0,23.0,23.0,2026,Chase Kriebel,PITT,sa3035720,,/players/chase-kriebel/sa3035720/stats/pitching,205,University of Pittsburgh ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.805969905853272,10.19403009414673,0.0,,,2026,Carson Lumley,BGSU,sa3036683,,/players/carson-lumley/sa3036683/stats/pitching,27,Bowling Green State University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,27.0,18.0,1.5,0.0,0.42857143,0.28571429,0.4,4.0,1.0,0.5,3.636229705810547,14.363770294189454,0.14285714,21.0,21.0,2026,Aaron Morris,UTU,sa3038396,,/players/aaron-morris/sa3038396/stats/pitching,63,Dixie State College of Utah ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,9.0,0.2,0.0,0.25,1.0,0.0,0.0,19.464837265014648,-1.4648372650146477,0.2,23.0,23.0,2026,Will Newell,GTWN,sa3038806,,/players/will-newell/sa3038806/stats/pitching,85,Georgetown University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857143,3.0,0.42857143,0.33333333,3.9461786270141603,14.05382137298584,0.0,23.0,23.0,2026,Cade O'Hara,CSUF,sa3039068,,/players/cade-ohara/sa3039068/stats/batting,35,California State University Fullerton ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,27.0,0.0,3.0,0.0,0.5,0.0,0.4,2.0,1.0,0.33333333,0.636229705810547,17.363770294189454,0.5,19.0,19.0,2026,Maddax Peck,UVU,sa3039621,,/players/maddax-peck/sa3039621/stats/pitching,281,Utah Valley State College ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,3.0,13.5,0.0,3.0,4.5,0.3,0.0,0.3,1.5,0.33333333,-0.625,6.760496330261231,11.23950366973877,0.3,23.0,23.0,2026,Brennan Phillips,OKST,sa3039862,,/players/brennan-phillips/sa3039862/stats/pitching,196,Oklahoma State University ,2026-02-16T17:25:50.682125
0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,3.0,17.0,8.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,3.0,3.0,0.0,0.17647059,0.05882353,0.5,3.0,0.61538462,0.33333333,3.5820567131042482,14.417943286895753,0.11764706,,,2026,Lakin Polk,SELA,sa3040041,,/players/lakin-polk/sa3040041/stats/pitching,238,Southeastern Louisiana University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.5,3.0,0.5,0.33333333,6.94617862701416,11.05382137298584,-0.2,22.0,22.0,2026,Peter Storjohann,UCD,sa3043185,,/players/peter-storjohann/sa3043185/stats/pitching,277,University of California Davis ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.455947113037109,8.544052886962891,-1.0,21.0,21.0,2026,Curry Sutherland,MOST,sa3043345,,/players/curry-sutherland/sa3043345/stats/batting,158,Missouri State University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.16666667,0.4,3.0,0.4,0.33333333,10.691100311279296,7.308899688720704,-0.16666667,23.0,23.0,2026,Noah Tabaie,LIU,sa3043455,,/players/noah-tabaie/sa3043455/stats/pitching,127,Long Island University Brooklyn Campus ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,13.5,13.5,1.0,9.0,0.23076923,0.23076923,0.3,3.0,0.2,0.625,18.47566385269165,-0.4756638526916497,0.0,,,2026,Jackson Thomas,WASH,sa3043698,,/players/jackson-thomas/sa3043698/stats/pitching,291,University of Washington ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,9.0,0.0,1.0,0.0,0.16666667,0.0,0.4,2.0,0.5,0.33333333,5.665856552124024,12.334143447875977,0.16666667,22.0,22.0,2026,Carson Walsh,NE,sa3044722,,/players/carson-walsh/sa3044722/stats/pitching,181,Northeastern University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,5.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,4.5,4.5,1.0,0.0,0.08333333,0.08333333,0.5,3.0,0.55555556,0.42857143,5.986403179168701,12.0135968208313,0.0,,,2026,Logan Anderson,PORT,sa3058497,,/players/logan-anderson/sa3058497/stats/pitching,206,University of Portland ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,2.0,13.0,6.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,13.5,9.0,1.5,0.0,0.23076923,0.15384615,0.6,4.0,0.85714286,0.55555556,5.136229705810547,12.863770294189454,0.07692308,,,2026,Ashton Bassett,TAR,sa3058572,,/players/ashton-bassett/sa3058572/stats/pitching,255,Tarleton State University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,0.0,0.16666667,0.16666667,0.25,2.0,0.33333333,0.33333333,7.572165203094483,10.427834796905518,0.0,22.0,22.0,2026,Jaden Bitter,GWEB,sa3058647,,/players/jaden-bitter/sa3058647/stats/batting,82,Gardner-Webb University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.33333333,0.25,3.0,0.25,0.33333333,10.80596990585327,7.194030094146729,-0.33333333,,,2026,Hayden Blosser,OHIO,sa3058661,,/players/hayden-blosser/sa3058661/stats/pitching,193,Ohio University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,3.0,9.0,0.6,0.0,0.4,2.0,1.0,0.0,11.077519607543945,6.922480392456055,0.6,,,2026,Ryan Combs,CLT,sa3058912,,/players/ryan-combs/sa3058912/stats/pitching,186,University of North Carolina Charlotte ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,4.5,2.0,0.0,0.16666667,0.08333333,0.4,2.5,0.5,0.33333333,5.0775196075439455,12.922480392456055,0.08333333,,,2026,Brendan Conner,UAB,sa3058916,,/players/brendan-conner/sa3058916/stats/pitching,5,University of Alabama at Birmingham ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.125,0.125,0.28571429,3.0,0.33333333,-0.33333333,4.975663852691651,13.02433614730835,0.0,22.0,22.0,2026,Mitch Dye,ILL,sa3059104,,/players/mitch-dye/sa3059104/stats/pitching,100,University of Illinois Urbana-Champaign ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,0.0,0.33333333,0.0,0.5,3.0,0.75,0.33333333,-0.5440528869628904,18.54405288696289,0.33333333,,,2026,Sam Frizzi,WKU,sa3059241,,/players/sam-frizzi/sa3059241/stats/pitching,294,Western Kentucky University ,2026-02-16T17:25:50.682125
0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.42857143,0.0,3.0,0.0,0.5,17.289244365692138,0.710755634307862,-0.42857143,,,2026,Hunter Frost,VAL,sa3059242,,/players/hunter-frost/sa3059242/stats/pitching,282,Valparaiso University ,2026-02-16T17:25:50.682125
