Season,Player,Team,Class,W,L,ERA_x,APP,GS,CG,SHO,SV,IP,H,R,ER,BB,K,HBP,BA,OBP,SLG,OPS,BABIP,BB%,K%,K-BB%,K:BB,WHIP,ERA_y,FIP,xFIP,SIERA,LOB%,GB%,LD%,FB%,PU%,HR/FB%
2023,Mason Molina,Texas Tech,SO,6,2,3.67,16,16,0,0,0,83.1,63,39,34,35,108,5,0.208,0.297,0.37,0.666,0.28,9.9%,30.7%,20.7%,3.1,1.18,3.67,4.57,4.56,2.78,80.9%,37.5%,17.2%,45.3%,9.4%,11.5%
2023,Mason Olson,BYU,JR,5,3,5.53,17,11,0,0,0,81.1,91,56,50,21,72,13,0.288,0.354,0.443,0.797,0.35,5.9%,20.3%,14.4%,3.44,1.38,5.53,4.77,4.93,3.62,66.0%,48.8%,22.3%,28.9%,5.8%,10.0%
2023,Mason Ulsh,Quinnipiac,SO,3,2,5.31,20,7,0,0,3,61.0,65,40,36,23,47,7,0.265,0.343,0.396,0.739,0.308,8.2%,16.8%,8.6%,2.05,1.44,5.31,5.17,6.1,4.55,61.4%,36.9%,20.7%,42.4%,7.1%,6.0%
2023,Mathieu Curtis,USC Upstate,FR,7,2,5.76,15,13,0,0,0,65.2,75,47,42,34,50,7,0.278,0.365,0.393,0.757,0.318,10.6%,15.6%,5.0%,1.47,1.66,5.76,5.26,6.33,4.94,65.2%,41.0%,20.3%,38.7%,8.6%,4.7%
2023,Matt Ager,UC Santa Barbara,SO,5,4,3.12,15,15,0,0,0,92.1,71,35,32,26,115,8,0.21,0.282,0.314,0.595,0.301,6.8%,30.3%,23.4%,4.46,1.05,3.12,3.46,4.04,2.48,76.5%,42.1%,20.8%,37.1%,6.3%,6.1%
2023,Matt Comnos,CSU Bakersfield,JR,3,6,3.46,15,15,0,0,0,83.1,72,44,32,43,80,6,0.224,0.325,0.333,0.659,0.275,11.5%,21.4%,9.9%,1.86,1.38,3.46,5.11,5.79,4.21,72.8%,42.0%,16.0%,42.0%,8.8%,7.0%
2023,Matt Draper,UMass Lowell,GR,3,9,5.27,15,14,1,0,0,82.0,96,58,48,30,73,11,0.284,0.357,0.399,0.756,0.341,7.7%,18.8%,11.1%,2.44,1.54,5.27,4.83,5.4,4.06,66.1%,48.5%,18.8%,32.7%,6.5%,7.1%
2023,Matt Duffy,Canisius,JR,5,3,4.13,14,14,0,0,0,80.2,64,39,37,28,119,9,0.213,0.299,0.392,0.691,0.306,8.2%,35.0%,26.8%,4.27,1.14,4.13,4.52,3.96,2.04,76.0%,40.8%,15.6%,43.6%,5.6%,15.4%
2023,Matt Jachec,Indiana State,JR,7,4,4.05,17,16,3,1,1,104.1,101,51,47,17,104,5,0.256,0.294,0.423,0.717,0.31,4.0%,24.7%,20.7%,6.18,1.13,4.05,4.68,4.26,2.88,74.5%,45.6%,17.4%,36.9%,6.3%,14.2%
2023,Matt McClure,Northwestern,JR,1,6,6.71,13,13,0,0,0,59.0,67,45,44,25,38,11,0.293,0.384,0.493,0.878,0.317,9.2%,14.0%,4.8%,1.52,1.56,6.71,6.49,6.69,5.01,65.4%,41.9%,16.2%,41.9%,4.7%,10.0%
2023,Matt Scott,Stanford,FR,5,5,5.08,24,12,0,0,1,67.1,59,44,38,37,62,3,0.227,0.325,0.396,0.721,0.254,12.1%,20.3%,8.2%,1.68,1.43,5.08,6.05,6.11,4.52,71.8%,40.4%,13.8%,45.8%,10.8%,10.8%
2023,Matt Willadsen,NC State,JR,5,5,3.78,16,16,0,0,0,81.0,77,42,34,31,86,4,0.248,0.325,0.358,0.683,0.326,8.8%,24.5%,15.7%,2.78,1.33,3.78,4.29,4.16,3.14,75.3%,61.2%,17.4%,21.5%,2.7%,12.8%
2023,Matthew Krall,Prairie View,SO,5,5,5.35,17,13,2,0,0,75.2,85,57,45,40,54,17,0.288,0.398,0.414,0.811,0.324,11.1%,15.0%,3.9%,1.35,1.65,5.35,6.4,6.59,4.97,71.9%,48.0%,18.4%,33.6%,6.1%,9.8%
2023,Matthew Marchal,Wofford,SR,11,4,4.58,20,19,2,0,1,92.1,92,56,47,22,93,3,0.25,0.295,0.473,0.768,0.286,5.5%,23.3%,17.8%,4.24,1.23,4.58,5.34,5.1,3.53,68.7%,29.4%,19.9%,50.7%,12.1%,12.3%
2023,Matthew Mariano,Albany,FR,2,2,6.75,13,9,0,0,0,49.1,74,40,37,18,36,4,0.346,0.4,0.551,0.951,0.372,7.5%,15.0%,7.5%,2.0,1.86,6.75,6.72,6.41,4.87,70.7%,33.3%,20.7%,46.0%,7.5%,12.5%
2023,Matthew Ronnebaum,Army,JR,7,4,5.31,15,14,2,1,0,81.1,94,51,48,22,82,11,0.292,0.356,0.516,0.871,0.339,6.1%,22.8%,16.7%,3.74,1.43,5.31,6.27,5.16,3.41,75.6%,39.1%,18.5%,42.4%,10.1%,17.8%
2023,Matthew Shirah,Navy,JR,5,4,3.83,12,12,0,0,0,56.1,51,26,24,19,58,8,0.242,0.325,0.37,0.695,0.307,7.9%,24.1%,16.2%,3.05,1.24,3.83,4.7,5.46,3.53,76.1%,32.9%,19.7%,47.4%,9.9%,6.9%
2023,Matthew Watson,Texas A&M-Corpus Christi,SO,5,6,5.51,17,14,0,0,0,78.1,84,55,48,33,54,18,0.278,0.378,0.44,0.819,0.309,9.2%,15.0%,5.8%,1.63,1.49,5.51,6.28,6.88,4.93,71.9%,42.2%,12.4%,45.4%,8.4%,8.0%
2023,Max Carlson,North Carolina,JR,5,2,5.45,17,14,0,0,1,76.0,74,49,46,32,76,4,0.256,0.338,0.45,0.788,0.298,9.8%,23.4%,13.5%,2.39,1.39,5.45,6.17,5.24,3.76,75.3%,38.1%,20.5%,41.4%,9.5%,17.2%
2023,Max McCrary,Norfolk State,FR,4,3,5.4,15,1,0,0,0,55.0,73,45,33,20,34,19,0.317,0.409,0.47,0.878,0.357,7.1%,12.1%,5.0%,1.7,1.69,5.4,5.55,7.1,5.03,63.2%,42.1%,19.0%,39.0%,5.6%,2.6%
2023,Max Simpson,Towson,SO,1,2,4.4,18,5,0,0,1,59.1,70,42,29,16,49,4,0.285,0.336,0.407,0.742,0.328,5.9%,18.1%,12.2%,3.07,1.45,4.4,5.05,5.07,3.9,67.3%,48.2%,19.0%,32.8%,2.6%,10.9%
2023,Merit Jones,Utah,FR,2,4,7.65,17,13,1,0,0,60.0,95,56,51,31,55,7,0.315,0.388,0.467,0.855,0.365,9.0%,15.9%,7.0%,1.77,2.1,7.65,5.33,5.99,4.6,60.2%,47.1%,17.8%,35.1%,3.7%,7.1%
2023,Micah Berens,Incarnate Word,JR,2,5,5.9,13,10,1,0,1,58.0,62,44,38,25,32,5,0.266,0.348,0.416,0.765,0.282,9.4%,12.0%,2.6%,1.28,1.5,5.9,6.2,6.68,5.36,65.7%,44.4%,15.2%,40.4%,11.1%,8.8%
2023,Michael Dews,Prairie View,JR,6,7,5.44,16,14,3,0,0,92.2,126,66,56,11,62,9,0.32,0.35,0.454,0.804,0.363,2.6%,14.6%,12.0%,5.62,1.48,5.44,4.45,4.87,3.9,59.5%,50.6%,21.8%,27.6%,4.0%,7.8%
2023,Michael Farinelli,Northwestern,GR,2,10,9.8,14,13,0,0,0,52.1,72,61,57,16,42,17,0.327,0.409,0.564,0.972,0.357,6.2%,16.2%,10.0%,2.61,1.68,9.8,7.21,6.11,4.2,54.7%,51.1%,15.2%,33.7%,4.5%,18.3%
2023,Michael Schuler,Eastern Kentucky,SR,3,2,5.29,20,11,0,0,1,63.0,74,44,37,24,59,4,0.291,0.358,0.476,0.834,0.344,8.4%,20.6%,12.2%,2.45,1.56,5.29,5.48,5.2,3.92,69.4%,43.7%,20.0%,36.3%,4.2%,13.0%
2023,Michael Stanford,UC Irvine,SR,7,2,3.06,20,9,0,0,1,64.2,63,28,22,15,56,0,0.255,0.295,0.352,0.648,0.316,5.6%,21.1%,15.4%,3.77,1.21,3.06,3.71,4.5,3.52,73.2%,45.6%,22.3%,32.1%,4.7%,4.8%
2023,Micky Thompson,San Jose State,JR,3,5,4.44,16,15,0,0,0,79.0,75,49,39,41,59,13,0.253,0.366,0.399,0.765,0.284,11.5%,16.6%,5.1%,1.44,1.47,4.44,6.41,6.54,4.91,75.7%,39.8%,19.1%,41.1%,5.5%,10.3%
2023,Mike Ruggieri,Army,JR,9,2,3.44,15,12,0,0,0,73.1,62,37,28,38,61,8,0.23,0.339,0.374,0.713,0.265,11.8%,19.0%,7.2%,1.61,1.36,3.44,5.82,6.42,4.75,81.6%,38.2%,12.6%,49.3%,10.6%,7.8%
2023,Mikey Tepper,Liberty,JR,4,3,5.23,16,15,0,0,0,65.1,51,43,38,46,78,8,0.217,0.357,0.294,0.651,0.306,15.4%,26.1%,10.7%,1.69,1.48,5.23,4.65,5.6,4.0,70.5%,43.7%,18.4%,38.0%,8.2%,3.3%
2023,Mitchell Gross,Georgia Southern,SO,3,4,4.81,18,6,0,0,1,58.0,60,37,31,19,52,7,0.265,0.339,0.407,0.746,0.314,7.4%,20.2%,12.8%,2.73,1.36,4.81,5.27,5.64,3.99,68.2%,39.0%,15.7%,45.3%,11.0%,9.0%
2023,Murphy Gienger,Northern Colorado,JR,2,4,5.66,20,4,0,0,1,55.2,69,44,35,33,76,15,0.299,0.412,0.476,0.888,0.405,11.4%,26.3%,14.9%,2.31,1.83,5.66,5.62,5.52,3.51,63.4%,40.5%,22.8%,36.7%,8.2%,12.1%
2023,Nate Knowles,William & Mary,SO,5,5,3.43,20,17,0,0,0,65.2,54,31,25,30,72,7,0.216,0.316,0.32,0.636,0.282,10.4%,24.9%,14.5%,2.39,1.28,3.43,4.64,5.12,3.57,75.0%,42.9%,19.4%,37.7%,7.4%,7.6%
2023,Nate Mitchell,Navy,SR,6,5,3.16,13,13,4,0,0,74.0,80,35,26,13,50,9,0.276,0.324,0.424,0.748,0.306,4.1%,15.8%,11.7%,3.85,1.26,3.16,5.11,5.4,4.11,73.8%,44.5%,18.9%,36.6%,5.0%,9.2%
2023,Nathan Chasey,Valparaiso,SR,1,4,6.59,15,7,0,0,2,54.2,54,40,40,34,40,4,0.261,0.368,0.478,0.846,0.267,13.5%,15.9%,2.4%,1.18,1.61,6.59,7.45,7.17,5.71,71.8%,32.5%,14.8%,52.7%,12.4%,12.4%
2023,Nathan Deschryver,Gonzaga,SO,4,6,5.9,14,8,0,0,0,58.0,55,38,38,49,45,5,0.255,0.398,0.384,0.782,0.298,17.5%,16.1%,-1.4%,0.92,1.79,5.9,6.31,7.29,5.95,75.4%,33.1%,24.0%,42.9%,14.9%,5.3%
2023,Nathan Dettmer,Texas A&M,JR,1,4,6.32,17,17,0,0,0,72.2,78,55,51,42,65,5,0.277,0.374,0.454,0.828,0.321,12.4%,19.2%,6.8%,1.55,1.65,6.32,6.12,5.51,4.29,71.2%,56.9%,15.6%,27.5%,2.8%,16.7%
2023,Nathan Light,VMI,SR,3,3,5.61,16,8,0,0,1,59.1,69,39,37,23,41,1,0.291,0.355,0.485,0.84,0.316,8.7%,15.5%,6.8%,1.78,1.55,5.61,6.18,5.84,4.75,74.7%,38.3%,23.0%,38.8%,6.6%,13.2%
2023,Nathan Vidmar,Delaware State,FR,0,8,6.93,16,14,0,0,0,63.2,88,64,49,34,34,10,0.335,0.427,0.498,0.925,0.359,10.8%,10.8%,0.0%,1.0,1.92,6.93,6.85,6.59,5.22,63.7%,55.2%,17.2%,27.6%,3.6%,13.1%
2023,Nathanial Tate,East Tennessee State,SR,9,4,3.56,16,16,5,3,0,93.2,71,40,37,44,97,11,0.212,0.322,0.316,0.639,0.273,11.1%,24.4%,13.4%,2.2,1.23,3.56,4.98,4.96,3.64,81.9%,53.2%,16.6%,30.2%,3.8%,11.3%
2023,Nestor German,Seattle,JR,5,6,5.97,17,15,1,1,0,78.1,82,53,52,30,74,4,0.265,0.337,0.489,0.826,0.297,8.7%,21.4%,12.7%,2.46,1.43,5.97,6.41,5.79,4.12,74.8%,35.3%,12.9%,51.7%,12.1%,14.2%
2023,Niccolas Gregson,UC San Diego,SO,4,1,5.21,15,8,0,0,0,57.0,63,36,33,11,57,10,0.259,0.318,0.383,0.701,0.317,4.2%,21.6%,17.4%,5.14,1.3,5.21,4.59,5.01,3.33,72.8%,38.3%,22.4%,39.3%,7.7%,8.3%
2023,Nicholas Wilson,Southern,JR,6,2,3.22,15,13,1,0,0,86.2,78,35,31,23,101,15,0.241,0.319,0.331,0.65,0.332,6.3%,27.5%,21.3%,4.37,1.17,3.22,3.88,4.47,2.77,75.2%,46.0%,16.7%,37.2%,7.9%,6.3%
2023,Nick Dean,Maryland,SR,3,2,5.54,16,16,0,0,0,74.2,83,53,46,32,86,7,0.26,0.336,0.448,0.784,0.311,8.7%,23.4%,14.7%,2.69,1.54,5.54,5.55,5.49,3.7,66.5%,36.4%,15.3%,48.3%,9.3%,11.4%
2023,Nick Laxner,Eastern Illinois,GR,4,1,3.21,12,10,1,0,0,61.2,63,24,22,7,40,2,0.266,0.289,0.426,0.715,0.283,2.8%,15.9%,13.1%,5.68,1.14,3.21,5.2,5.48,4.14,82.5%,37.4%,14.9%,47.7%,8.2%,9.7%
2023,Nick Parker,Virginia,GR,8,0,3.54,16,16,1,0,0,86.1,78,40,34,24,79,14,0.253,0.333,0.399,0.733,0.308,6.9%,22.7%,15.8%,3.29,1.18,3.54,5.23,5.33,3.51,83.3%,38.3%,20.0%,41.7%,8.3%,10.4%
2023,Nick Payero,Seton Hall,GR,5,3,3.12,15,9,0,0,0,69.1,60,31,24,22,62,4,0.232,0.3,0.344,0.643,0.284,7.5%,21.2%,13.7%,2.83,1.18,3.12,4.43,4.95,3.74,65.8%,50.5%,13.0%,36.5%,8.9%,7.1%
2023,Nick Perez,Youngstown State,JR,1,4,8.78,19,7,0,0,1,69.2,93,83,68,40,61,12,0.321,0.414,0.552,0.966,0.36,11.4%,17.3%,6.0%,1.52,1.91,8.78,6.89,6.84,4.81,53.8%,37.6%,17.0%,45.4%,2.6%,11.5%
2023,Nick Pinto,UC Irvine,JR,7,2,5.16,15,12,0,0,0,66.1,64,40,38,15,58,8,0.254,0.314,0.357,0.671,0.305,5.3%,20.4%,15.1%,3.85,1.19,5.16,4.62,5.03,3.6,66.2%,43.1%,19.5%,37.4%,4.1%,8.2%
2023,Nick Powers,Michigan State,JR,5,3,4.21,15,11,0,0,0,62.0,51,29,29,20,41,5,0.228,0.296,0.415,0.711,0.243,7.7%,15.8%,8.1%,2.05,1.15,4.21,5.3,6.21,4.72,65.1%,38.8%,11.7%,49.5%,6.4%,6.5%
2023,Nick Smith,Evansville,JR,5,3,4.63,15,14,1,0,0,83.2,78,45,43,27,72,11,0.245,0.324,0.425,0.749,0.286,7.5%,20.1%,12.5%,2.68,1.25,4.63,5.37,5.9,4.22,73.5%,30.3%,20.5%,49.2%,10.7%,8.3%
2023,Nick Zegna,Kennesaw State,GR,5,5,4.64,14,13,0,0,0,66.0,71,41,34,35,66,5,0.276,0.371,0.358,0.729,0.361,11.4%,21.5%,10.1%,1.89,1.61,4.64,4.37,5.52,4.17,68.4%,41.7%,20.0%,38.3%,8.9%,2.9%
2023,Nico Zeglin,Long Beach State,GR,8,4,2.0,15,15,1,1,0,94.2,67,25,21,27,117,2,0.202,0.264,0.275,0.539,0.299,7.3%,31.5%,24.3%,4.32,0.99,2.0,2.98,3.79,2.39,81.7%,47.0%,16.7%,36.3%,8.4%,3.8%
2023,Niko Mazza,Southern Miss,SO,5,2,4.34,21,13,0,0,2,74.2,66,41,36,46,89,12,0.236,0.362,0.339,0.701,0.323,13.3%,25.7%,12.4%,1.93,1.5,4.34,4.8,5.34,3.77,72.6%,52.3%,14.5%,33.2%,5.7%,6.3%
2023,Noah Beal,UNLV,JR,1,5,6.88,12,11,0,0,0,52.1,81,47,40,15,38,5,0.348,0.398,0.511,0.908,0.395,5.9%,14.8%,9.0%,2.51,1.83,6.88,5.36,5.69,4.43,64.8%,43.8%,22.2%,34.0%,4.6%,9.1%
2023,Noah Burkey,Little Rock,SO,2,2,6.19,16,13,0,0,0,56.2,65,48,39,24,29,7,0.286,0.371,0.432,0.802,0.302,9.2%,11.1%,1.9%,1.21,1.57,6.19,6.41,6.67,5.42,62.6%,42.4%,20.7%,36.9%,7.1%,9.6%
2023,Noah Convington,UMES,SR,4,9,5.11,15,15,2,0,0,104.0,123,66,59,10,75,10,0.298,0.329,0.446,0.775,0.335,2.3%,17.1%,14.8%,7.43,1.28,5.11,5.07,4.98,3.73,71.3%,42.2%,20.9%,36.9%,5.5%,11.7%
2023,Noah Keller,Cornell,FR,2,5,5.37,12,11,0,0,0,52.0,57,35,31,29,50,6,0.281,0.383,0.414,0.797,0.351,12.0%,20.7%,8.7%,1.73,1.65,5.37,5.28,5.82,4.32,71.8%,40.7%,22.7%,36.7%,2.7%,7.3%
2023,Noah Lewis,Maine,JR,7,1,4.32,15,13,0,0,0,85.1,63,46,41,42,77,10,0.2,0.311,0.321,0.631,0.239,11.2%,20.5%,9.3%,1.83,1.23,4.32,5.25,6.03,4.42,72.2%,39.1%,14.5%,46.4%,13.2%,6.4%
2023,Noah Niznik,Southeast Missouri State,SR,6,7,3.99,15,15,1,0,0,85.2,78,46,38,20,85,4,0.241,0.291,0.427,0.718,0.29,5.6%,23.9%,18.3%,4.27,1.14,3.99,4.69,4.83,3.24,69.3%,35.4%,20.0%,44.6%,9.2%,10.3%
2023,Noah Rennard,Michigan,SR,7,4,4.64,25,9,0,0,2,73.2,64,40,38,29,68,5,0.234,0.315,0.344,0.659,0.289,9.3%,21.9%,12.5%,2.35,1.26,4.64,4.57,5.22,3.86,67.0%,48.1%,14.4%,37.5%,8.2%,6.4%
2023,Noah Thompson,Lipscomb,GR,6,2,4.14,17,13,2,2,0,67.1,53,33,31,24,55,2,0.207,0.28,0.375,0.655,0.225,8.4%,19.2%,10.8%,2.29,1.14,4.14,5.62,5.81,4.53,76.9%,31.6%,16.3%,52.1%,13.2%,10.1%
2023,Nolan Pender,Bellarmine,SR,5,7,5.48,14,14,0,0,0,85.1,96,58,52,27,86,3,0.286,0.341,0.458,0.799,0.347,7.2%,23.0%,15.8%,3.19,1.44,5.48,5.03,5.03,3.51,65.9%,38.0%,18.8%,43.2%,7.2%,11.1%
2023,Nolan Santos,Bethune-Cookman,JR,6,5,3.59,15,15,2,1,0,90.1,78,48,36,32,125,5,0.227,0.301,0.359,0.66,0.33,8.3%,32.5%,24.2%,3.92,1.22,3.59,3.75,4.16,2.35,74.2%,39.3%,16.4%,44.3%,11.0%,8.2%
2023,Omar Melendez,Alabama State,SO,11,0,2.52,16,15,4,2,0,93.0,87,30,26,29,95,3,0.25,0.313,0.342,0.655,0.331,7.5%,24.5%,17.1%,3.27,1.25,2.52,3.84,4.55,3.3,78.6%,37.8%,25.9%,36.3%,9.6%,5.5%
2023,Owen Boerema,Kansas State,SR,7,2,5.06,16,15,0,0,0,85.1,93,52,48,34,95,9,0.278,0.357,0.388,0.745,0.367,8.8%,24.5%,15.7%,2.78,1.49,5.06,4.35,4.72,3.43,66.6%,48.5%,19.4%,32.1%,5.1%,7.9%
2023,Owen Chaffin,Saint Louis,JR,5,1,4.84,14,14,0,0,0,61.1,59,39,33,30,32,11,0.255,0.358,0.377,0.735,0.272,10.6%,11.3%,0.7%,1.07,1.45,4.84,6.02,7.81,6.22,74.2%,30.4%,15.7%,53.9%,9.8%,3.6%
2023,Owen Coady,Pennsylvania,SR,5,3,2.98,13,13,0,0,0,66.1,49,23,22,43,79,9,0.209,0.349,0.345,0.694,0.288,14.8%,27.2%,12.4%,1.84,1.39,2.98,5.12,5.78,3.87,85.1%,34.4%,16.9%,48.7%,9.1%,6.7%
2023,Owen Hackman,Loyola Marymount,JR,4,3,5.71,13,12,1,0,0,64.2,73,44,41,14,40,5,0.286,0.332,0.525,0.858,0.293,5.0%,14.3%,9.3%,2.86,1.35,5.71,6.46,5.92,4.56,69.1%,39.1%,17.2%,43.7%,7.0%,13.8%
2023,Owen Wild,Gonzaga,JR,4,6,5.02,15,15,1,0,0,95.0,104,63,53,31,105,4,0.279,0.339,0.469,0.808,0.344,7.4%,25.1%,17.7%,3.39,1.42,5.02,5.38,4.6,3.22,71.2%,36.6%,24.4%,38.9%,5.7%,16.7%
2023,Parker Puetz,North Dakota State,FR,3,0,2.51,16,10,1,1,1,61.0,43,19,17,17,47,9,0.202,0.283,0.291,0.574,0.234,6.9%,19.0%,12.1%,2.75,0.98,2.51,4.74,5.57,4.0,80.4%,41.8%,16.5%,41.8%,5.3%,5.6%
2023,Parker Smith,Rice,SO,2,3,3.58,15,15,0,0,0,88.0,88,44,35,23,82,19,0.263,0.342,0.367,0.709,0.331,6.0%,21.5%,15.5%,3.58,1.26,3.58,4.47,4.7,3.29,76.4%,55.9%,20.6%,23.5%,2.8%,8.6%
2023,Patrick Copen,Marshall,JR,2,9,5.82,14,14,0,0,0,72.2,76,58,47,54,83,16,0.267,0.41,0.414,0.824,0.352,15.1%,23.2%,8.1%,1.54,1.79,5.82,6.06,6.4,4.36,68.3%,42.1%,17.3%,40.6%,8.1%,8.8%
2023,Paul Bonzagni,Southern Illinois,SO,8,4,4.94,24,4,0,0,2,58.1,68,36,32,28,50,11,0.293,0.393,0.358,0.751,0.361,10.3%,18.4%,8.1%,1.79,1.65,4.94,5.13,4.9,3.38,67.1%,66.3%,24.2%,9.6%,1.1%,17.6%
2023,Paul Skenes,LSU,JR,13,2,1.69,19,19,2,0,0,122.2,72,28,23,20,209,3,0.165,0.206,0.243,0.449,0.293,4.3%,45.1%,40.8%,10.49,0.75,1.69,2.04,2.56,0.39,84.5%,40.4%,12.7%,46.9%,7.0%,6.5%
2023,Paulshawn Pasqualotto,California,JR,5,1,4.03,14,14,0,0,0,58.0,53,29,26,33,51,5,0.247,0.354,0.344,0.698,0.299,12.6%,19.5%,6.9%,1.55,1.48,4.03,5.27,5.82,4.55,73.8%,50.6%,13.6%,35.8%,10.5%,6.9%
2023,Payton Tolle,Wichita State,SO,9,3,4.62,15,15,2,1,0,85.2,81,49,44,19,97,5,0.245,0.292,0.387,0.679,0.314,5.3%,26.9%,21.6%,5.08,1.17,4.62,4.09,4.51,2.74,64.9%,37.3%,16.7%,46.1%,6.6%,8.6%
2023,Peter Allegro,Portland,GR,7,3,5.03,17,12,0,0,2,78.2,71,47,44,29,81,9,0.233,0.315,0.38,0.695,0.284,8.3%,23.3%,14.9%,2.81,1.27,5.03,5.03,5.23,3.58,70.5%,39.3%,19.6%,41.1%,7.1%,9.8%
2023,Peter Chronowski,Seattle,SR,5,8,4.45,15,14,0,0,0,87.0,101,55,43,19,47,4,0.292,0.331,0.448,0.779,0.308,5.0%,12.4%,7.4%,2.48,1.38,4.45,5.37,5.43,4.64,63.6%,46.6%,21.4%,32.0%,6.1%,10.6%
2023,Peter Holden,North Florida,JR,4,5,4.45,14,14,0,0,0,87.0,80,50,43,35,84,11,0.243,0.335,0.374,0.709,0.3,9.2%,22.0%,12.8%,2.39,1.32,4.45,5.17,5.22,3.82,73.2%,48.9%,14.8%,36.2%,9.2%,10.8%
2023,Peter Ostensen,Fairfield,JR,5,3,7.48,17,11,1,0,2,61.1,77,54,51,16,42,9,0.306,0.366,0.488,0.854,0.335,5.7%,14.8%,9.2%,2.6,1.52,7.48,5.92,5.54,4.3,61.5%,50.5%,18.0%,31.6%,4.4%,13.8%
2023,Peyton Stumbo,Nevada,JR,2,7,6.1,15,10,0,0,0,59.0,72,50,40,32,53,11,0.29,0.395,0.516,0.911,0.335,10.9%,18.1%,7.2%,1.66,1.76,6.1,6.82,6.64,4.72,70.3%,35.2%,21.8%,43.0%,9.3%,12.0%
2023,Peyton Wilson,Bowling Green,JR,1,5,7.96,16,10,0,0,0,52.0,77,52,46,26,44,5,0.341,0.415,0.527,0.942,0.379,9.9%,16.7%,6.8%,1.69,1.98,7.96,7.03,5.71,4.46,68.0%,48.9%,22.2%,28.9%,1.7%,21.2%
2023,Pierce Friedman,Stonehill,FR,2,2,3.59,14,7,0,0,0,52.2,47,25,21,25,41,4,0.241,0.333,0.318,0.651,0.293,11.0%,18.0%,7.0%,1.64,1.37,3.59,4.5,6.11,4.73,76.4%,34.2%,23.0%,42.8%,7.2%,1.5%
2023,Preston Salazar,Lindenwood,SO,1,11,8.58,14,14,1,1,0,71.1,95,75,68,38,45,5,0.313,0.397,0.576,0.972,0.324,10.8%,12.8%,2.0%,1.19,1.86,8.58,7.71,6.67,5.32,62.3%,43.7%,19.3%,37.0%,5.9%,17.0%
2023,Preston Tenney,Omaha,JR,6,6,5.3,15,14,2,2,0,73.0,65,45,43,32,63,10,0.235,0.335,0.394,0.729,0.273,9.9%,19.5%,9.6%,1.97,1.33,5.3,5.76,6.03,4.35,69.9%,40.3%,13.6%,46.1%,8.3%,9.5%
2023,Quinn Mathews,Stanford,SR,10,4,3.75,19,18,2,0,0,124.2,116,59,52,40,158,6,0.245,0.309,0.39,0.699,0.337,7.6%,29.9%,22.3%,3.93,1.25,3.75,3.97,4.26,2.59,74.4%,38.6%,19.7%,41.7%,7.8%,9.0%
2023,Rafael Acosta,Georgia State,SR,3,3,5.75,15,13,0,0,0,61.0,70,46,39,26,42,7,0.293,0.373,0.452,0.825,0.325,9.2%,14.9%,5.7%,1.62,1.57,5.75,5.9,5.99,4.82,64.4%,43.3%,23.4%,33.3%,7.0%,10.4%
2023,Randy Abshier,Hawaii,SR,6,3,4.29,15,15,1,1,0,71.1,63,40,34,23,69,10,0.235,0.316,0.354,0.67,0.298,7.5%,22.4%,14.9%,2.99,1.21,4.29,4.34,5.29,3.58,68.6%,41.8%,16.8%,41.3%,5.1%,4.9%
2023,Raymond Pacella,Marshall,SR,0,8,6.39,19,17,0,0,0,80.1,89,64,57,33,73,21,0.278,0.381,0.447,0.828,0.326,8.7%,19.3%,10.6%,2.22,1.52,6.39,6.33,5.65,3.92,68.1%,57.3%,13.4%,29.3%,2.5%,17.1%
2023,Reese Dutton,USC Upstate,JR,10,3,3.29,15,15,0,0,0,90.1,80,38,33,30,102,8,0.234,0.309,0.333,0.642,0.314,7.8%,26.6%,18.8%,3.41,1.22,3.29,4.02,4.29,3.01,73.9%,57.3%,13.0%,29.7%,6.7%,8.5%
2023,Reid Easterly,Yale,JR,6,3,2.93,13,10,1,0,1,73.2,60,28,24,29,56,8,0.222,0.314,0.307,0.621,0.268,9.3%,18.0%,8.7%,1.94,1.21,2.93,4.67,5.55,4.36,75.4%,48.1%,17.0%,35.0%,5.8%,4.2%
2023,Rhett Lowder,Wake Forest,JR,14,0,1.87,19,19,0,0,0,120.1,90,30,25,24,143,10,0.208,0.266,0.315,0.58,0.288,5.1%,30.4%,25.3%,5.96,0.95,1.87,3.59,3.75,2.3,84.4%,50.9%,16.0%,33.1%,6.6%,9.5%
2023,Ricardo Rivera,Alabama State,SR,8,0,3.73,19,10,0,0,1,60.1,66,35,25,25,59,9,0.277,0.364,0.361,0.725,0.352,8.9%,20.9%,12.1%,2.35,1.51,3.73,4.54,5.29,3.91,72.0%,43.5%,24.3%,32.2%,3.4%,5.3%
2023,Rich Racobaldo,Fairleigh Dickinson,SR,8,2,3.52,14,14,1,1,0,79.1,70,36,31,34,79,10,0.237,0.335,0.373,0.708,0.297,9.9%,23.1%,13.2%,2.33,1.31,3.52,5.16,5.53,3.81,79.8%,38.9%,16.8%,44.2%,7.2%,8.7%
2023,Richard Long,Jacksonville,SO,5,4,5.71,16,14,1,0,0,69.1,70,52,44,32,55,8,0.261,0.35,0.407,0.757,0.297,10.1%,17.4%,7.3%,1.72,1.47,5.71,5.64,6.2,4.66,63.9%,36.4%,22.0%,41.6%,5.6%,7.9%
