Season,Player,Team,Class,W,L,ERA_x,APP,GS,CG,SHO,SV,IP,H,R,ER,BB,K,HBP,BA,OBP,SLG,OPS,BABIP,BB%,K%,K-BB%,K:BB,WHIP,ERA_y,FIP,xFIP,SIERA,LOB%,GB%,LD%,FB%,PU%,HR/FB%
2018,Brandon Vial,Austin Peay,JR,2,3,5.92,18,10,0,0,2,59.1,72,42,39,21,22,2,0.3,0.357,0.463,0.82,0.304,7.5%,7.9%,0.4%,1.05,1.57,5.92,5.81,5.44,5.54,62.2%,48.6%,17.6%,33.8%,4.6%,9.6%
2018,Braydon Nelson,St. Bonaventure,FR,1,3,4.45,17,10,0,0,1,58.2,65,31,29,25,53,12,0.286,0.381,0.401,0.781,0.351,9.1%,19.3%,10.2%,2.12,1.53,4.45,4.85,4.77,4.09,73.7%,52.7%,16.8%,30.5%,7.8%,7.8%
2018,Brendan Beck,Stanford,FR,8,0,2.43,17,12,0,0,1,66.2,56,19,18,12,38,1,0.225,0.262,0.337,0.6,0.243,4.4%,13.9%,9.5%,3.16,1.02,2.43,4.45,4.32,4.29,82.5%,52.7%,12.1%,35.3%,6.8%,8.2%
2018,Brendan Smith,Albany,JR,3,4,6.14,17,7,0,0,0,55.2,62,45,38,33,59,6,0.274,0.374,0.394,0.768,0.349,11.7%,20.8%,9.2%,1.78,1.71,6.14,4.51,4.8,4.22,57.9%,46.2%,19.5%,34.3%,8.3%,5.2%
2018,Brendan White,Siena,SO,3,9,4.08,16,16,4,0,0,90.1,93,50,41,18,61,12,0.263,0.319,0.39,0.708,0.299,4.5%,15.3%,10.8%,3.4,1.23,4.08,4.5,4.56,4.13,64.5%,50.9%,14.3%,34.8%,4.4%,6.9%
2018,Brent Headrick,Illinois State,SO,4,7,6.4,16,15,0,0,0,71.2,88,56,51,29,59,6,0.299,0.372,0.527,0.899,0.332,8.4%,17.0%,8.6%,2.02,1.63,6.4,6.25,5.0,4.52,64.8%,40.1%,16.4%,43.5%,11.2%,13.9%
2018,Brent Killam,Georgetown,SO,6,4,3.06,16,12,1,0,0,82.1,63,32,28,26,97,8,0.211,0.29,0.302,0.592,0.295,7.5%,27.9%,20.4%,3.72,1.08,3.06,3.34,3.73,2.85,71.1%,39.0%,17.0%,44.0%,16.0%,4.5%
2018,Brent Teller,Sacred Heart,JR,3,7,5.47,14,13,1,0,0,72.1,84,45,44,41,77,20,0.279,0.397,0.389,0.786,0.359,10.9%,20.4%,9.5%,1.87,1.73,5.47,4.89,5.22,4.2,71.7%,45.7%,17.5%,36.8%,8.1%,4.9%
2018,Bret Clarke,Stony Brook,JR,2,7,5.25,14,14,0,0,0,61.2,64,38,36,33,47,7,0.278,0.384,0.43,0.814,0.333,11.4%,16.3%,4.8%,1.43,1.57,5.25,5.13,5.41,4.87,67.1%,43.4%,17.0%,39.6%,7.1%,5.6%
2018,Brett Daniels,North Carolina,SR,6,1,2.77,39,1,0,0,2,65.0,62,22,20,29,74,3,0.251,0.336,0.381,0.716,0.337,10.1%,25.7%,15.6%,2.54,1.4,2.77,4.04,4.03,3.39,82.8%,39.4%,20.0%,40.6%,6.1%,7.5%
2018,Brett Kreyer,Lafayette,SO,2,7,5.04,16,12,1,0,0,64.1,59,36,36,31,53,3,0.248,0.338,0.382,0.721,0.299,11.0%,18.7%,7.8%,1.7,1.4,5.04,4.6,4.77,4.45,65.2%,48.4%,15.8%,35.9%,7.6%,6.1%
2018,Brian Brown,NC State,SR,7,2,2.74,15,15,2,0,0,98.2,78,35,30,22,90,14,0.228,0.301,0.345,0.646,0.28,5.6%,23.0%,17.3%,4.11,1.01,2.74,4.48,3.98,3.25,79.0%,47.0%,16.9%,36.1%,9.2%,11.1%
2018,Brian Christian,Northeastern,SR,3,5,6.68,16,14,0,0,0,67.1,89,53,50,29,52,11,0.324,0.407,0.513,0.92,0.376,8.9%,16.0%,7.1%,1.8,1.75,6.68,5.46,5.46,4.74,63.8%,36.7%,18.6%,44.7%,6.0%,7.3%
2018,Brian Eichhorn,Georgia Southern,JR,4,3,3.15,14,14,2,1,0,88.2,70,38,31,29,106,2,0.211,0.278,0.317,0.595,0.284,7.8%,28.5%,20.7%,3.65,1.12,3.15,3.66,3.46,2.78,70.2%,44.6%,14.4%,41.0%,10.8%,8.8%
2018,Brian Herrmann,Stony Brook,SO,5,7,4.38,15,15,1,0,0,78.0,87,44,38,25,50,3,0.283,0.339,0.44,0.779,0.312,7.1%,14.3%,7.1%,2.01,1.44,4.38,5.0,4.77,4.65,68.4%,44.1%,20.1%,35.8%,6.3%,8.8%
2018,Brian Marconi,George Mason,JR,5,1,4.7,12,11,0,0,0,59.1,59,32,31,27,43,13,0.26,0.368,0.352,0.72,0.302,9.9%,15.7%,5.8%,1.59,1.45,4.7,5.32,5.63,4.87,71.7%,42.2%,16.1%,41.7%,10.6%,5.3%
2018,Brian Rapp,Boston College,SR,3,5,3.57,12,12,0,0,0,70.2,53,33,28,41,75,4,0.202,0.314,0.316,0.63,0.261,12.8%,23.4%,10.6%,1.83,1.33,3.57,4.33,4.74,4.08,70.3%,40.0%,14.2%,45.8%,6.3%,4.6%
2018,Brock Barger,Abilene Christian,JR,2,8,6.59,15,14,0,0,0,72.1,101,60,53,26,52,11,0.333,0.402,0.482,0.884,0.378,7.2%,14.4%,7.2%,2.0,1.76,6.59,5.42,5.2,4.61,61.5%,48.6%,15.1%,36.3%,7.3%,9.0%
2018,Brody Basilone,Northern Kentucky,SR,1,7,5.49,15,12,0,0,0,59.0,79,40,36,21,32,5,0.325,0.385,0.395,0.78,0.362,7.4%,11.3%,3.9%,1.53,1.69,5.49,4.53,5.15,4.99,63.6%,49.8%,19.7%,30.5%,7.5%,3.1%
2018,Brooks Buckler,Kennesaw State,JR,4,4,3.31,13,13,2,0,0,81.2,81,39,30,21,48,5,0.258,0.312,0.344,0.656,0.288,5.8%,13.3%,7.5%,2.29,1.25,3.31,4.41,4.79,4.68,68.0%,42.0%,20.5%,37.5%,8.3%,5.1%
2018,Brooks Crawford,Clemson,JR,8,2,3.29,16,16,0,0,0,76.2,71,33,28,18,58,2,0.232,0.278,0.379,0.657,0.261,5.3%,17.2%,11.9%,3.25,1.16,3.29,4.43,4.25,4.04,72.7%,40.7%,20.3%,39.0%,7.1%,8.5%
2018,Bryan Hoeing,Louisville,JR,7,2,2.88,24,5,0,0,0,68.2,63,34,22,25,51,5,0.239,0.314,0.333,0.648,0.28,8.1%,16.5%,8.4%,2.04,1.28,2.88,4.42,4.59,4.33,67.5%,53.6%,14.2%,32.2%,10.0%,5.9%
2018,Bryan King,McNeese,JR,3,5,6.94,15,13,0,0,0,59.2,77,49,46,30,48,9,0.317,0.41,0.457,0.867,0.374,10.2%,16.3%,6.1%,1.6,1.79,6.94,5.53,5.09,4.61,62.3%,49.2%,22.0%,28.8%,7.9%,10.9%
2018,Bryan Warzek,New Orleans,JR,5,2,2.82,16,16,0,0,0,95.2,75,33,30,41,127,16,0.216,0.325,0.279,0.604,0.332,9.8%,30.3%,20.5%,3.09,1.21,2.82,3.23,3.7,2.81,76.6%,51.4%,15.0%,33.6%,9.8%,2.8%
2018,Bryce Fehmel,Oregon State,JR,10,1,3.19,20,20,1,1,0,113.0,98,41,40,27,64,13,0.234,0.301,0.358,0.659,0.253,5.7%,13.4%,7.8%,2.35,1.11,3.19,5.04,4.97,4.67,79.1%,41.1%,18.6%,40.3%,7.3%,7.7%
2018,Bryce Hensley,UNC Greensboro,SR,6,2,4.21,15,14,1,0,0,83.1,95,43,39,19,82,9,0.286,0.34,0.358,0.698,0.372,5.1%,22.0%,16.9%,4.31,1.37,4.21,3.17,3.49,2.93,66.6%,60.6%,18.1%,21.3%,2.8%,3.8%
2018,Bryce Nightengale,George Mason,JR,6,6,3.45,15,15,0,0,0,88.2,83,38,34,32,80,6,0.246,0.322,0.315,0.636,0.311,8.2%,20.5%,12.3%,2.5,1.3,3.45,3.9,4.15,3.79,71.9%,53.8%,15.1%,31.1%,7.6%,5.1%
2018,Bukhari Brown,Alcorn State,JR,1,8,9.69,13,12,0,0,0,56.2,83,60,61,42,33,14,0.349,0.468,0.433,0.901,0.393,13.4%,10.5%,-2.9%,0.78,2.21,9.69,6.19,6.98,5.99,58.0%,42.4%,20.7%,36.9%,7.6%,2.7%
2018,CJ Carter,Troy,JR,8,6,3.75,32,3,0,0,8,69.2,55,39,29,23,90,18,0.213,0.315,0.326,0.64,0.296,7.4%,28.8%,21.5%,3.89,1.12,3.75,3.95,4.0,2.7,64.0%,40.4%,17.0%,42.7%,12.9%,6.8%
2018,Cal Hehnke,Omaha,JR,0,4,3.86,20,4,0,0,5,60.2,50,27,26,20,58,3,0.226,0.294,0.321,0.616,0.278,7.7%,22.4%,14.7%,2.91,1.15,3.86,4.13,4.18,3.67,69.7%,38.0%,18.7%,43.4%,13.3%,6.9%
2018,Caleb Kilian,Texas Tech,SO,9,3,3.24,20,11,0,0,0,72.1,60,34,26,28,63,8,0.222,0.311,0.33,0.64,0.272,8.8%,19.7%,11.0%,2.24,1.22,3.24,4.31,4.45,3.99,68.6%,51.0%,18.1%,30.9%,7.4%,6.3%
2018,Camden Muller,Portland,SR,3,3,4.35,12,11,0,0,0,68.1,60,39,33,21,42,12,0.25,0.338,0.383,0.722,0.282,7.4%,14.9%,7.4%,2.01,1.19,4.35,5.13,5.31,4.63,62.8%,42.4%,17.7%,39.9%,6.1%,6.3%
2018,Cameron Alldred,Cincinnati,JR,5,3,3.95,14,14,0,0,0,79.2,70,38,35,29,85,13,0.237,0.331,0.386,0.718,0.305,8.4%,24.5%,16.1%,2.92,1.24,3.95,4.6,4.38,3.4,73.4%,39.3%,16.0%,44.7%,7.3%,8.7%
2018,Cameron Brown,Notre Dame,SO,2,2,5.74,18,6,0,0,0,58.0,61,38,37,26,43,4,0.275,0.36,0.392,0.752,0.324,9.7%,16.0%,6.3%,1.65,1.5,5.74,4.82,4.88,4.57,62.1%,46.9%,20.7%,32.4%,3.4%,6.9%
2018,Cameron Ross,Northern Kentucky,JR,2,7,5.71,17,10,0,0,1,69.1,71,48,44,38,59,16,0.265,0.382,0.414,0.796,0.309,11.2%,17.5%,6.2%,1.56,1.57,5.71,5.81,5.65,4.71,66.8%,44.0%,14.8%,41.1%,9.6%,8.1%
2018,Carlisle Koestler,Southeastern Louisiana,JR,7,1,2.68,16,14,0,0,1,87.1,70,27,26,13,73,7,0.222,0.266,0.307,0.573,0.271,3.8%,21.3%,17.5%,5.61,0.95,2.68,3.59,3.79,3.28,75.9%,47.5%,16.1%,36.4%,6.2%,5.7%
2018,Carlos Lopez,Alcorn State,JR,4,3,4.76,14,14,0,0,0,85.0,87,61,45,30,98,17,0.26,0.347,0.413,0.76,0.342,7.6%,24.7%,17.1%,3.25,1.38,4.76,4.26,4.29,3.27,58.8%,46.4%,11.9%,41.7%,11.1%,7.1%
2018,Carlos Vega,Southeast Missouri State,SR,8,3,2.45,20,9,0,0,0,73.1,60,25,20,24,85,2,0.222,0.289,0.326,0.615,0.302,7.9%,28.1%,20.1%,3.56,1.15,2.45,3.47,3.59,2.87,77.2%,36.0%,21.5%,42.5%,10.8%,6.3%
2018,Carson Teel,Oklahoma State,JR,8,4,4.34,21,11,2,0,3,87.0,83,42,42,38,91,7,0.252,0.34,0.407,0.748,0.317,10.0%,23.9%,13.9%,2.39,1.39,4.34,4.8,4.42,3.7,75.4%,38.8%,17.7%,43.5%,8.0%,9.7%
2018,Carter Love,College of Charleston,SR,7,0,1.38,26,0,0,0,4,71.2,54,17,11,9,57,3,0.204,0.237,0.272,0.508,0.25,3.2%,20.1%,16.9%,6.28,0.88,1.38,3.11,3.61,3.29,77.5%,52.4%,17.0%,30.6%,6.3%,3.2%
2018,Casey Mize,Auburn,JR,9,6,3.48,17,17,3,1,0,108.2,84,42,42,16,156,5,0.201,0.239,0.326,0.565,0.292,3.6%,34.9%,31.3%,9.69,0.92,3.48,2.78,2.35,1.59,69.2%,47.7%,19.7%,32.6%,6.8%,11.6%
2018,Casey Queener,Belmont,JR,5,4,4.22,14,14,1,1,0,85.1,76,43,40,33,96,11,0.239,0.331,0.343,0.673,0.323,8.8%,25.5%,16.7%,2.9,1.28,4.22,4.05,4.01,3.28,69.0%,47.2%,17.0%,35.8%,7.8%,7.7%
2018,Casey Vincent,St. Bonaventure,SO,4,3,3.88,9,8,1,1,0,46.1,50,25,20,22,32,3,0.267,0.352,0.305,0.657,0.316,10.1%,14.7%,4.6%,1.46,1.55,3.88,4.36,5.13,4.94,67.9%,44.1%,20.7%,35.2%,5.5%,2.0%
2018,Cayden Hatcher,Nicholls,SR,5,8,4.31,24,15,2,0,1,110.2,135,56,53,29,62,14,0.308,0.365,0.41,0.775,0.339,5.8%,12.3%,6.6%,2.12,1.48,4.31,4.84,5.3,4.95,73.1%,39.9%,16.5%,43.6%,8.5%,4.9%
2018,Cayne Ueckert,McNeese,JR,4,3,4.57,16,8,0,0,2,65.0,63,35,33,42,58,13,0.263,0.393,0.371,0.764,0.326,13.6%,18.8%,5.2%,1.38,1.62,4.57,5.22,5.42,4.58,72.9%,55.1%,15.1%,29.7%,5.4%,5.5%
2018,Chance Kirby,UTSA,SR,7,4,2.63,13,13,0,0,0,65.0,48,27,19,18,62,8,0.203,0.281,0.288,0.57,0.266,6.7%,23.0%,16.4%,3.43,1.02,2.63,3.52,4.11,3.38,66.0%,42.2%,18.5%,39.3%,6.9%,2.9%
2018,Chandler Fidel,Little Rock,SO,6,4,4.02,16,15,2,0,0,96.1,97,43,43,21,92,17,0.261,0.327,0.409,0.735,0.316,5.0%,22.1%,17.0%,4.42,1.22,4.02,4.6,4.05,3.31,76.9%,48.8%,17.4%,33.8%,5.7%,11.6%
2018,Charlie Cerny,Illinois-Chicago,JR,5,3,1.63,21,5,1,1,1,55.1,32,19,10,12,64,7,0.166,0.239,0.192,0.431,0.246,5.5%,29.5%,24.0%,5.36,0.8,1.63,2.54,3.07,2.29,62.7%,64.8%,10.9%,24.2%,5.5%,0.0%
2018,Charlie Jerla,Marist,SR,6,6,4.5,15,15,2,0,0,80.0,94,54,40,39,63,8,0.296,0.382,0.403,0.785,0.343,10.1%,16.3%,6.2%,1.61,1.66,4.5,5.34,5.28,4.77,67.0%,44.9%,13.8%,41.3%,11.8%,7.6%
2018,Charlie Sobieraski,Canisius,SR,4,3,4.42,15,15,0,0,0,71.1,60,39,35,40,48,4,0.233,0.341,0.329,0.67,0.257,12.7%,15.2%,2.5%,1.2,1.4,4.42,5.66,5.53,5.35,69.0%,37.8%,17.9%,44.4%,9.7%,8.0%
2018,Chase Adams,UT Rio Grande Valley,JR,5,5,4.97,13,13,1,0,0,79.2,85,51,44,31,80,11,0.277,0.36,0.456,0.816,0.336,8.6%,22.2%,13.6%,2.58,1.46,4.97,5.23,4.51,3.72,68.1%,41.5%,18.8%,39.7%,6.6%,12.1%
2018,Chase Adkins,Georgia,SR,5,0,4.3,16,16,0,0,0,81.2,89,42,39,30,66,12,0.276,0.355,0.437,0.792,0.315,7.9%,17.5%,9.5%,2.22,1.46,4.3,5.3,4.85,4.32,76.1%,43.8%,18.0%,38.3%,6.6%,10.2%
2018,Chase Anderson,Norfolk State,JR,7,5,3.12,16,14,1,0,0,98.0,100,45,34,38,78,3,0.27,0.341,0.345,0.686,0.337,8.9%,18.2%,9.3%,2.04,1.41,3.12,3.62,4.46,4.28,68.8%,45.2%,20.8%,33.9%,7.1%,1.0%
2018,Chase Bailey,UMBC,GR,2,5,6.2,14,13,0,0,0,49.1,61,38,34,23,50,10,0.277,0.372,0.441,0.812,0.335,8.7%,19.0%,10.3%,2.18,1.7,6.2,5.28,5.2,4.32,65.4%,35.9%,18.0%,46.1%,10.2%,7.8%
2018,Chase Burks,Mercer,SR,6,5,4.97,15,15,0,0,0,76.0,85,47,42,23,70,6,0.278,0.337,0.408,0.746,0.333,6.6%,20.2%,13.6%,3.06,1.42,4.97,4.51,4.28,3.76,65.2%,44.5%,16.1%,39.4%,8.5%,8.6%
2018,Chase Gardner,Connecticut,JR,4,2,4.0,15,15,0,0,0,69.2,59,30,31,31,63,8,0.242,0.343,0.287,0.63,0.317,10.2%,20.8%,10.6%,2.04,1.29,4.0,3.89,4.87,4.22,70.4%,30.3%,24.2%,45.5%,6.2%,1.2%
2018,Chase Laney,Alabama State,SR,6,1,4.28,24,0,0,0,2,69.1,79,44,33,17,46,7,0.286,0.34,0.388,0.728,0.33,5.4%,14.6%,9.2%,2.7,1.38,4.28,4.11,4.72,4.45,59.7%,41.3%,20.6%,38.1%,9.0%,3.5%
2018,Chase Maddux,UNLV,SO,4,7,4.14,15,15,0,0,0,71.2,93,48,33,20,30,12,0.312,0.375,0.419,0.795,0.328,5.7%,8.6%,2.9%,1.51,1.58,4.14,5.43,5.53,5.21,66.0%,46.8%,20.2%,33.0%,3.0%,6.8%
2018,Chase Phelps,Purdue Fort Wayne,SO,1,4,5.64,14,5,0,0,2,52.2,53,43,33,33,46,7,0.256,0.371,0.391,0.762,0.317,12.8%,17.9%,5.1%,1.4,1.63,5.64,4.62,5.74,5.09,54.6%,34.8%,18.9%,46.3%,13.4%,1.3%
2018,Chase Shugart,Texas,JR,6,3,4.64,21,15,0,0,2,95.0,90,56,49,41,69,10,0.256,0.347,0.403,0.751,0.292,9.9%,16.6%,6.7%,1.68,1.38,4.64,5.27,4.94,4.49,66.2%,53.9%,13.5%,32.6%,6.0%,9.8%
2018,Chase Walter,Western Carolina,FR,3,7,5.53,17,14,1,0,0,83.0,99,56,51,49,73,9,0.301,0.402,0.468,0.87,0.356,12.2%,18.1%,6.0%,1.48,1.78,5.53,5.76,5.4,4.75,70.6%,39.3%,19.4%,41.3%,7.1%,9.6%
2018,Chris Brown,UC Davis,JR,4,5,5.14,15,14,0,0,0,75.1,103,49,43,24,35,5,0.334,0.388,0.442,0.83,0.359,6.7%,9.7%,3.1%,1.45,1.69,5.14,5.13,5.33,5.27,67.2%,46.7%,18.0%,35.3%,7.7%,6.3%
2018,Chris Clarke,Southern California,SO,2,7,6.09,18,6,0,0,1,57.2,67,38,39,18,45,2,0.291,0.345,0.452,0.797,0.344,7.0%,17.4%,10.5%,2.49,1.47,6.09,4.22,4.32,4.09,60.2%,50.0%,16.3%,33.7%,3.3%,6.5%
2018,Chris Gau,Jacksonville,JR,8,3,2.58,16,16,2,0,0,111.2,90,39,32,21,95,4,0.215,0.258,0.306,0.564,0.258,4.6%,21.0%,16.4%,4.57,0.99,2.58,3.73,3.88,3.44,73.2%,43.1%,17.0%,39.9%,8.5%,6.3%
2018,Chris Holba,East Carolina,JR,9,1,2.99,15,15,0,0,0,81.1,86,28,27,20,60,8,0.27,0.329,0.373,0.702,0.319,5.6%,16.7%,11.1%,2.98,1.3,2.99,4.2,4.27,3.95,80.4%,54.4%,16.2%,29.3%,7.3%,6.6%
2018,Chris Kachmar,Lipscomb,JR,3,3,4.43,12,11,1,1,0,65.0,67,32,32,26,66,5,0.267,0.346,0.339,0.685,0.35,9.1%,23.1%,14.0%,2.54,1.43,4.43,3.83,4.13,3.66,70.4%,43.2%,22.2%,34.7%,8.0%,4.9%
2018,Chris Kernen,,JR,5,5,2.85,22,9,1,0,2,60.0,52,22,19,16,51,13,0.228,0.312,0.307,0.619,0.285,6.0%,19.2%,13.2%,3.2,1.13,2.85,3.8,4.64,3.82,74.1%,43.5%,19.2%,37.3%,8.5%,1.5%
2018,Chris Lincoln,UC Santa Barbara,SO,2,3,3.49,19,11,0,0,0,69.2,64,34,27,27,54,7,0.24,0.323,0.315,0.638,0.291,8.6%,17.2%,8.6%,2.0,1.31,3.49,4.13,4.84,4.38,67.2%,45.0%,17.5%,37.4%,4.7%,2.5%
2018,Chris Murphy,San Diego,SO,6,5,4.43,13,13,1,1,0,85.1,69,41,42,40,92,12,0.234,0.342,0.329,0.671,0.316,11.1%,25.5%,14.4%,2.3,1.28,4.43,4.14,4.47,3.56,69.3%,38.5%,21.5%,40.0%,8.3%,4.9%
2018,Chris Williams,UCF,JR,4,3,2.81,15,15,0,0,0,93.0,76,37,29,17,79,10,0.222,0.276,0.329,0.606,0.26,4.5%,20.7%,16.2%,4.6,1.0,2.81,4.27,3.91,3.41,73.0%,49.4%,16.7%,33.8%,5.3%,10.1%
2018,Christian Bahlinger,Nicholls,SR,3,2,4.43,38,1,0,0,7,69.0,69,41,34,20,51,11,0.272,0.342,0.366,0.709,0.319,6.2%,15.9%,9.7%,2.56,1.29,4.43,4.28,5.02,4.29,61.6%,42.9%,14.8%,42.4%,8.6%,3.4%
2018,Christian Scafidi,Pennsylvania,SO,4,4,4.46,11,10,1,0,0,68.2,67,34,34,22,52,5,0.286,0.356,0.432,0.788,0.344,8.0%,19.0%,10.9%,2.38,1.3,4.46,4.53,4.65,4.15,69.0%,38.5%,18.4%,43.0%,8.4%,6.5%
2018,Christian Vann,Mercer,SR,5,3,3.93,22,11,0,0,2,68.2,57,30,30,39,83,8,0.227,0.349,0.323,0.672,0.315,12.8%,27.2%,14.4%,2.13,1.4,3.93,4.62,4.11,3.43,77.4%,57.0%,16.4%,26.7%,5.5%,13.6%
2018,Christian Vick,Southeast Missouri State,JR,5,5,5.68,17,13,0,0,0,63.1,82,46,40,18,50,7,0.308,0.366,0.455,0.821,0.354,5.9%,16.3%,10.4%,2.76,1.58,5.68,5.1,4.39,4.04,63.7%,48.4%,24.2%,27.4%,5.1%,13.6%
2018,Clay Chatham,Dartmouth,SR,2,4,5.53,11,11,0,0,0,55.1,71,35,34,9,50,6,0.317,0.352,0.424,0.777,0.379,3.5%,19.7%,16.1%,5.63,1.45,5.53,4.02,3.84,3.41,64.6%,47.4%,20.0%,32.6%,5.1%,8.8%
2018,Clayton Andrews,Long Beach State,JR,7,7,1.99,15,15,1,1,0,99.2,78,25,22,17,118,8,0.215,0.265,0.3,0.566,0.307,4.3%,29.6%,25.3%,6.88,0.95,1.99,2.73,3.01,2.26,80.1%,43.2%,21.8%,35.0%,7.8%,4.7%
2018,Codi Heuer,Wichita State,JR,6,5,4.31,16,15,2,0,0,79.1,71,44,38,37,82,9,0.237,0.336,0.353,0.69,0.313,10.4%,23.0%,12.6%,2.21,1.36,4.31,4.0,4.43,3.76,64.7%,50.9%,14.4%,34.7%,6.0%,4.0%
2018,Codie Paiva,Loyola Marymount,JR,6,6,4.17,15,12,2,2,0,86.1,87,41,40,26,65,6,0.261,0.325,0.447,0.773,0.286,7.0%,17.4%,10.5%,2.49,1.31,4.17,5.6,4.76,4.4,78.5%,36.2%,18.9%,44.9%,10.6%,11.8%
2018,Cody Boydstun,Longwood,JR,2,8,6.98,15,15,1,0,0,80.0,95,68,62,40,60,8,0.289,0.376,0.41,0.787,0.337,10.1%,15.1%,5.0%,1.5,1.69,6.98,4.97,5.27,4.85,55.1%,43.7%,20.5%,35.7%,4.9%,5.3%
2018,Cody Bradford,Baylor,SO,7,6,2.51,14,14,2,2,0,96.2,85,29,27,26,87,3,0.24,0.296,0.325,0.621,0.308,6.7%,22.3%,15.6%,3.33,1.15,2.51,3.32,3.97,3.52,77.4%,37.9%,22.7%,39.4%,10.0%,2.8%
2018,Cody Davenport,Central Arkansas,JR,5,5,4.37,17,13,3,1,0,94.2,101,51,46,28,69,8,0.272,0.331,0.374,0.705,0.314,6.6%,16.2%,9.6%,2.45,1.36,4.37,4.35,4.57,4.29,66.9%,45.2%,21.0%,33.8%,6.9%,5.8%
2018,Cody Deason,Arizona,JR,6,5,2.87,14,14,1,1,0,91.0,70,33,29,37,84,8,0.216,0.309,0.306,0.615,0.282,9.6%,21.9%,12.2%,2.28,1.18,2.87,3.76,4.53,3.89,73.1%,42.4%,15.3%,42.4%,8.5%,2.0%
2018,Cody Dye,New Mexico,SO,5,6,5.63,14,14,1,0,0,86.1,108,64,54,29,71,11,0.306,0.373,0.431,0.803,0.364,7.1%,17.4%,10.3%,2.45,1.59,5.63,4.5,4.78,4.23,60.2%,41.4%,20.7%,37.9%,6.8%,5.7%
2018,Cody Eckerson,Niagara,SR,4,5,4.84,15,14,0,0,0,74.1,79,48,40,31,88,6,0.273,0.348,0.377,0.726,0.365,9.1%,25.8%,16.7%,2.84,1.48,4.84,3.83,3.9,3.3,62.4%,38.4%,23.7%,37.9%,10.1%,6.7%
2018,Cody Maw,Charleston Southern,JR,3,2,3.52,18,7,0,0,0,61.1,60,28,24,17,49,5,0.26,0.322,0.429,0.75,0.287,6.5%,18.7%,12.2%,2.88,1.26,3.52,5.46,4.56,4.12,79.4%,38.4%,16.9%,44.6%,13.6%,12.7%
2018,Cody Morris,South Carolina,SO,9,3,3.46,16,16,0,0,0,83.1,78,37,32,34,93,6,0.237,0.316,0.38,0.695,0.291,8.9%,24.2%,15.4%,2.72,1.34,3.46,4.72,4.2,3.46,78.9%,39.7%,18.0%,42.3%,7.9%,10.9%
2018,Cody Shelton,Samford,JR,2,4,3.29,16,16,0,0,0,82.0,81,38,30,32,70,15,0.264,0.357,0.375,0.731,0.318,8.6%,18.7%,10.2%,2.17,1.38,3.29,4.83,4.84,4.17,75.3%,49.0%,15.9%,35.1%,7.9%,7.1%
2018,Cole Cook,Bradley,JR,4,5,4.88,16,13,0,0,0,75.2,92,46,41,18,52,5,0.303,0.344,0.411,0.755,0.348,5.3%,15.3%,10.0%,2.89,1.45,4.88,3.89,4.56,4.33,62.3%,41.9%,20.2%,37.9%,6.7%,3.1%
2018,Cole O'Connor,Dartmouth,JR,5,4,4.5,11,11,0,0,0,70.0,90,48,35,14,36,6,0.316,0.358,0.407,0.765,0.351,4.4%,11.3%,6.9%,2.57,1.49,4.5,4.22,4.45,4.46,58.6%,51.2%,25.0%,23.8%,6.1%,5.2%
2018,Cole Percival,UC Riverside,FR,5,4,3.19,14,14,0,0,0,87.1,79,33,31,27,63,6,0.245,0.312,0.319,0.631,0.295,7.2%,16.7%,9.5%,2.32,1.21,3.19,3.82,4.66,4.31,72.3%,40.6%,20.9%,38.6%,6.7%,2.0%
2018,Cole Sands,Florida State,JR,7,4,4.54,14,14,0,0,0,75.1,59,40,38,25,88,8,0.208,0.29,0.36,0.651,0.263,7.7%,27.2%,19.5%,3.53,1.12,4.54,4.55,3.73,2.93,66.7%,47.7%,14.5%,37.8%,8.3%,13.7%
2018,Cole Whitney,Georgia Southern,JR,4,1,1.9,26,3,0,0,2,61.2,43,16,13,26,53,4,0.194,0.289,0.279,0.568,0.24,9.9%,20.2%,10.3%,2.04,1.12,1.9,4.22,4.73,4.26,82.8%,40.6%,15.2%,44.2%,15.2%,4.1%
2018,Colin Peluse,Wake Forest,SO,6,2,3.87,15,14,0,0,0,83.2,72,39,36,25,61,6,0.234,0.302,0.354,0.656,0.278,7.2%,17.6%,10.4%,2.44,1.16,3.87,4.12,4.67,4.3,65.7%,36.7%,20.8%,42.4%,6.5%,3.8%
2018,Colin Schmid,Appalachian State,JR,4,7,4.66,14,14,1,0,0,85.0,83,49,44,33,83,6,0.263,0.341,0.346,0.687,0.341,9.0%,22.6%,13.6%,2.51,1.36,4.66,3.87,4.05,3.64,62.7%,49.8%,18.9%,31.3%,3.5%,5.6%
2018,Collin Floyd,Youngstown State,JR,3,8,4.41,12,12,0,0,0,69.1,66,42,34,33,82,2,0.247,0.331,0.352,0.683,0.337,10.6%,26.3%,15.7%,2.48,1.43,4.41,3.73,3.81,3.39,61.8%,48.6%,18.9%,32.4%,6.5%,6.7%
2018,Collin Garner,Brown,FR,1,3,3.94,10,10,0,0,0,59.1,57,33,26,22,30,11,0.26,0.35,0.402,0.752,0.267,8.4%,11.4%,3.0%,1.36,1.33,3.94,6.04,5.75,5.33,71.1%,42.3%,15.9%,41.8%,7.4%,8.9%
