Season,Player,Team,Class,W,L,ERA_x,APP,GS,CG,SHO,SV,IP,H,R,ER,BB,K,HBP,BA,OBP,SLG,OPS,BABIP,BB%,K%,K-BB%,K:BB,WHIP,ERA_y,FIP,xFIP,SIERA,LOB%,GB%,LD%,FB%,PU%,HR/FB%
2021,Brennan Stuprich,Southeastern Louisiana,FR,6,3,2.31,14,12,2,1,0,81.2,66,28,21,22,67,5,0.224,0.285,0.322,0.607,0.269,6.6%,20.0%,13.4%,3.03,1.08,2.31,4.15,4.61,3.75,75.6%,48.7%,15.2%,36.1%,7.0%,6.0%
2021,Brent Teller,Rutgers,GR,4,4,4.56,11,10,0,0,0,53.1,51,21,27,23,43,9,0.249,0.35,0.395,0.745,0.288,9.6%,17.9%,8.3%,1.86,1.39,4.56,5.68,5.35,4.41,83.1%,44.9%,23.7%,31.4%,7.7%,12.2%
2021,Breon Pooler,Alabama State,GR,5,3,3.36,12,12,1,1,0,64.1,41,32,24,32,84,9,0.182,0.306,0.28,0.586,0.271,11.6%,30.5%,18.9%,2.63,1.13,3.36,3.91,4.76,3.09,64.3%,28.1%,18.7%,53.2%,12.9%,4.1%
2021,Brett Gillis,Portland,SO,2,5,5.08,14,11,0,0,0,51.1,50,31,29,16,69,7,0.245,0.317,0.407,0.724,0.328,6.8%,29.1%,22.4%,4.28,1.29,5.08,4.43,4.15,2.55,66.5%,36.3%,17.8%,45.9%,9.6%,11.3%
2021,Brett Sears,Western Illinois,FR,2,4,5.91,8,8,1,1,0,42.2,52,32,28,22,25,3,0.301,0.385,0.434,0.819,0.338,10.8%,12.3%,1.5%,1.14,1.73,5.91,5.22,6.04,5.27,60.6%,51.3%,15.3%,33.3%,7.3%,4.0%
2021,Brett Walker,Oregon,JR,6,3,3.66,15,15,0,0,0,83.2,81,39,34,26,60,7,0.252,0.319,0.377,0.696,0.282,7.1%,16.4%,9.3%,2.31,1.28,3.66,5.16,5.28,4.38,74.0%,44.4%,15.8%,39.8%,8.1%,8.7%
2021,Brian Edgington,Elon,SO,4,3,4.08,16,13,1,1,2,70.2,76,38,32,16,66,4,0.271,0.316,0.4,0.716,0.324,5.1%,21.1%,16.0%,4.14,1.3,4.08,4.47,4.21,3.42,68.4%,46.3%,21.8%,31.9%,7.4%,11.6%
2021,Brian Herrmann,Stony Brook,SR,4,3,3.58,14,13,3,1,0,73.0,69,36,29,28,57,6,0.252,0.331,0.365,0.696,0.301,8.9%,18.0%,9.2%,2.02,1.33,3.58,4.57,5.28,4.35,68.8%,43.6%,18.2%,38.2%,7.3%,4.8%
2021,Brian Raymond,Western Illinois,JR,0,5,4.72,11,7,0,0,1,53.1,64,42,28,22,51,7,0.286,0.366,0.442,0.808,0.345,8.3%,19.2%,10.9%,2.31,1.61,4.72,5.21,5.16,4.06,60.3%,45.1%,20.2%,34.7%,8.7%,10.0%
2021,Brian Williams,Texas Southern,FR,2,6,8.22,15,10,0,0,0,65.2,73,53,60,36,51,15,0.297,0.413,0.496,0.909,0.342,11.9%,16.9%,5.0%,1.42,1.66,8.22,6.59,6.37,4.89,62.9%,38.9%,21.6%,39.5%,4.7%,10.7%
2021,Brian Zeldin,Pennsylvania,SO,2,0,3.24,4,1,0,0,0,16.2,19,8,6,7,16,4,0.288,0.39,0.379,0.768,0.38,9.0%,20.5%,11.5%,2.28,1.56,3.24,4.06,5.18,3.87,73.3%,51.0%,18.4%,30.6%,0.0%,0.0%
2021,Brock Myers,Tennessee Tech,SR,4,4,5.16,22,1,0,0,0,52.1,44,32,30,26,54,7,0.23,0.338,0.414,0.751,0.276,11.0%,22.9%,11.9%,2.08,1.34,5.16,5.61,5.51,4.06,67.0%,37.0%,13.8%,49.3%,15.2%,10.3%
2021,Brooks Ey,Fordham,FR,0,4,4.99,11,7,0,0,0,52.1,47,30,29,20,36,6,0.254,0.344,0.384,0.728,0.29,9.0%,16.2%,7.2%,1.8,1.28,4.99,5.46,5.12,4.42,65.2%,54.1%,18.5%,27.4%,7.5%,12.5%
2021,Brooks Gosswein,Bradley,JR,4,3,5.15,13,12,0,0,0,57.2,57,38,33,25,59,9,0.254,0.349,0.339,0.688,0.327,9.3%,21.9%,12.6%,2.35,1.42,5.15,4.41,4.57,3.51,61.1%,59.3%,17.3%,23.5%,3.1%,7.9%
2021,Bryan Pope,California Baptist,SR,8,4,4.15,15,15,2,0,0,80.1,84,40,37,27,76,11,0.268,0.348,0.371,0.718,0.341,7.5%,21.0%,13.5%,2.8,1.38,4.15,4.35,4.38,3.4,71.3%,58.4%,17.6%,24.0%,1.3%,8.9%
2021,Bryce Grossius,Southeast Missouri State,SO,4,3,6.13,18,8,0,0,0,54.1,68,34,37,14,57,2,0.315,0.356,0.463,0.819,0.395,5.6%,22.8%,17.2%,4.07,1.51,6.13,4.23,3.67,3.06,66.1%,54.6%,21.5%,23.9%,5.5%,15.4%
2021,Bryce Hackett,Tarleton,SO,2,5,5.69,13,13,0,0,0,68.0,86,55,43,30,57,5,0.3,0.375,0.467,0.842,0.341,9.1%,17.2%,8.2%,1.89,1.71,5.69,5.97,5.08,4.31,62.5%,50.0%,20.4%,29.6%,4.9%,16.4%
2021,Bryce Hubbart,Florida State,FR,6,5,3.8,16,14,0,0,0,71.0,54,34,30,29,94,12,0.208,0.315,0.354,0.668,0.285,9.2%,29.9%,20.7%,3.25,1.17,3.8,4.75,4.6,2.8,74.0%,37.0%,10.9%,52.1%,16.4%,10.5%
2021,Bryce Konitzer,Oakland,JR,3,2,5.37,13,8,0,0,1,67.0,76,48,40,24,62,8,0.286,0.359,0.429,0.787,0.348,7.7%,20.0%,12.3%,2.6,1.49,5.37,4.76,5.31,4.11,60.2%,31.9%,23.0%,45.1%,10.3%,6.5%
2021,Bryce McGowan,Charlotte,SO,7,5,4.84,16,15,0,0,0,80.0,72,47,43,55,99,12,0.241,0.375,0.398,0.773,0.321,14.7%,26.4%,11.7%,1.8,1.59,4.84,5.53,5.4,3.87,72.8%,40.8%,15.9%,43.3%,6.5%,10.3%
2021,Bryce Robison,BYU,SO,8,2,3.56,23,6,0,0,2,68.1,67,35,27,17,47,5,0.26,0.316,0.364,0.68,0.298,5.9%,16.4%,10.5%,2.78,1.23,3.56,4.58,4.99,4.22,65.9%,42.5%,21.7%,35.7%,6.8%,6.8%
2021,Cade Feeney,North Dakota State,FR,8,1,3.23,13,13,1,1,0,69.2,64,25,25,18,56,5,0.246,0.306,0.373,0.679,0.291,6.3%,19.4%,13.2%,3.08,1.18,3.23,4.52,4.94,3.95,78.9%,38.1%,18.3%,43.6%,10.9%,6.8%
2021,Cade Gibson,Louisiana Tech,SR,4,3,6.4,23,11,1,1,0,71.2,95,54,51,19,66,9,0.329,0.381,0.498,0.879,0.396,5.6%,19.4%,13.8%,3.46,1.59,6.4,4.62,4.69,3.73,61.0%,39.2%,25.2%,35.6%,6.8%,8.9%
2021,Cade Halemanu,Hawaii,SO,5,2,3.6,13,12,0,0,1,70.0,66,32,28,20,57,7,0.244,0.308,0.325,0.633,0.3,6.6%,18.8%,12.2%,2.85,1.23,3.6,3.71,5.17,4.07,66.6%,40.1%,15.6%,44.3%,9.4%,1.1%
2021,Cade Povich,Nebraska,JR,6,1,3.11,15,15,0,0,0,81.0,74,27,28,22,88,3,0.244,0.302,0.389,0.691,0.316,6.6%,26.5%,19.9%,4.02,1.19,3.11,4.21,4.03,2.92,83.3%,39.6%,20.3%,40.1%,6.1%,10.6%
2021,Cal Carver,Northwestern State,SO,6,5,3.19,14,14,3,0,0,84.2,66,34,30,34,77,5,0.216,0.303,0.275,0.578,0.276,9.6%,21.6%,12.1%,2.25,1.18,3.19,4.03,4.55,3.79,70.4%,54.1%,15.8%,30.2%,5.0%,4.5%
2021,Caleb Franzen,Portland,FR,3,3,4.8,18,5,0,0,1,60.0,61,33,32,11,64,6,0.263,0.311,0.409,0.72,0.327,4.2%,24.5%,20.3%,5.83,1.2,4.8,4.46,4.05,2.84,67.4%,41.3%,20.4%,38.3%,6.6%,12.5%
2021,Caleb Reinhardt,Evansville,JR,2,3,5.97,14,11,1,0,0,63.1,76,46,42,23,33,2,0.302,0.362,0.472,0.834,0.322,8.0%,11.5%,3.5%,1.44,1.56,5.97,5.6,6.0,5.43,60.3%,37.0%,19.2%,43.8%,8.7%,7.3%
2021,Calvin Schapira,Purdue,JR,2,6,4.96,12,11,0,0,0,65.1,71,39,36,17,45,8,0.306,0.365,0.414,0.779,0.358,6.2%,16.3%,10.1%,2.63,1.35,4.96,4.43,5.25,4.26,62.1%,40.6%,22.5%,36.9%,7.5%,4.3%
2021,Cam Barlow,UL Monroe,FR,7,5,5.16,13,13,0,0,0,59.1,63,36,34,25,55,7,0.27,0.358,0.446,0.805,0.315,9.0%,19.7%,10.8%,2.19,1.48,5.16,5.99,5.44,4.33,72.8%,30.0%,22.9%,47.1%,11.8%,12.5%
2021,Cam Baumann,Iowa,JR,5,5,4.19,12,11,0,0,0,68.2,68,33,32,12,51,4,0.278,0.318,0.424,0.743,0.325,4.4%,18.9%,14.4%,4.3,1.17,4.19,4.39,4.3,3.62,67.5%,47.6%,21.5%,30.9%,3.1%,10.2%
2021,Cam Schlittler,Northeastern,FR,8,1,1.88,13,13,0,0,0,76.2,58,15,16,20,85,10,0.209,0.287,0.296,0.583,0.283,6.4%,27.2%,20.8%,4.25,1.02,1.88,3.8,4.07,2.81,90.1%,47.9%,16.3%,35.8%,12.1%,7.4%
2021,Cameron Boyd,Purdue Fort Wayne,GR,0,7,7.27,13,9,0,0,1,52.0,67,40,42,19,50,4,0.31,0.37,0.417,0.787,0.387,7.7%,20.3%,12.6%,2.64,1.65,7.27,3.9,4.59,3.81,57.3%,49.7%,20.7%,29.6%,6.5%,4.0%
2021,Cameron Brown,Central Michigan,SR,7,3,4.68,15,14,4,0,0,75.0,70,46,39,28,47,6,0.251,0.326,0.391,0.717,0.273,8.4%,14.1%,5.7%,1.68,1.31,4.68,5.35,5.54,4.73,61.6%,50.6%,13.9%,35.4%,5.1%,8.3%
2021,Cameron Doherty,Eastern Illinois,SO,3,2,3.45,15,8,0,0,5,75.2,76,33,29,14,71,2,0.257,0.294,0.389,0.682,0.309,4.4%,22.3%,17.9%,5.07,1.19,3.45,4.31,4.2,3.23,74.3%,41.4%,18.0%,40.5%,6.8%,10.0%
2021,Cameron Jones,Georgia State,FR,1,8,5.51,14,13,1,0,0,65.1,68,41,40,26,46,6,0.271,0.352,0.422,0.774,0.303,8.7%,15.4%,6.7%,1.77,1.44,5.51,5.67,5.67,4.79,66.4%,36.9%,20.7%,42.4%,7.4%,9.3%
2021,Cameron Leonard,UC San Diego,SR,5,6,4.7,13,13,1,0,0,74.2,76,40,39,18,35,4,0.257,0.307,0.372,0.679,0.276,5.5%,10.7%,5.2%,1.95,1.26,4.7,4.84,5.56,5.03,63.7%,43.1%,19.8%,37.0%,5.7%,5.2%
2021,Cameron Reeves,The Citadel,SO,3,10,5.6,21,13,0,0,0,82.0,78,53,51,43,85,9,0.244,0.346,0.384,0.73,0.3,11.1%,22.0%,10.9%,1.98,1.48,5.6,5.26,5.33,4.06,65.6%,42.3%,14.5%,43.2%,9.4%,8.9%
2021,Cameron Walty,Nevada,FR,5,3,4.02,12,11,0,0,0,56.0,52,33,25,30,48,5,0.242,0.344,0.409,0.753,0.272,11.7%,18.7%,7.0%,1.6,1.46,4.02,6.06,5.64,4.57,71.2%,42.0%,18.3%,39.6%,5.3%,11.9%
2021,Cameron Weston,Michigan,SO,7,4,2.81,14,14,1,0,0,83.1,68,21,26,29,69,8,0.225,0.31,0.311,0.621,0.279,8.5%,20.2%,11.7%,2.38,1.16,2.81,4.31,4.67,3.88,84.5%,52.0%,18.5%,29.5%,5.3%,6.0%
2021,Carlos Lomeli,Saint Mary’s,SR,5,6,4.21,16,11,1,0,0,72.2,75,33,34,20,66,13,0.268,0.341,0.386,0.726,0.329,6.2%,20.4%,14.2%,3.29,1.31,4.21,4.45,4.74,3.66,74.3%,45.5%,22.1%,32.4%,4.7%,7.2%
2021,Carlos Tavera,UT Arlington,JR,3,4,3.04,15,14,0,0,0,83.0,51,25,28,33,117,5,0.176,0.272,0.273,0.546,0.271,9.9%,35.0%,25.1%,3.54,1.01,3.04,3.48,3.67,2.17,79.4%,39.6%,15.4%,45.0%,14.8%,7.9%
2021,Carter Bosch,Georgetown,JR,1,2,3.45,9,6,0,0,0,31.1,16,12,12,28,41,5,0.152,0.355,0.219,0.574,0.25,19.9%,29.1%,9.2%,1.46,1.4,3.45,4.55,5.76,4.22,75.5%,31.3%,20.3%,48.4%,10.9%,0.0%
2021,Carter Holt,Arkansas State,SO,4,3,5.18,13,12,0,0,0,64.1,78,43,37,15,41,9,0.292,0.348,0.468,0.816,0.312,5.0%,13.7%,8.7%,2.74,1.45,5.18,5.87,5.3,4.36,67.0%,49.1%,18.3%,32.6%,2.7%,13.7%
2021,Carter Robinson,Louisiana,JR,1,1,3.17,11,9,0,0,0,48.1,49,24,17,19,48,2,0.232,0.302,0.384,0.686,0.269,7.9%,20.1%,12.1%,2.54,1.41,3.17,5.06,5.03,4.07,76.4%,37.2%,15.4%,47.4%,9.6%,9.5%
2021,Carter Rustad,San Diego,FR,5,1,4.7,15,9,1,1,0,53.2,61,26,28,20,46,8,0.289,0.368,0.403,0.771,0.348,8.0%,18.5%,10.4%,2.31,1.51,4.7,4.83,5.15,4.13,75.5%,42.9%,22.1%,35.0%,3.7%,7.0%
2021,Carter Sheppard,High Point,FR,1,5,5.62,16,1,0,0,2,48.0,56,36,30,26,45,4,0.295,0.384,0.395,0.779,0.367,11.4%,19.7%,8.3%,1.73,1.71,5.62,4.56,5.14,4.35,60.1%,47.3%,23.3%,29.5%,9.6%,4.7%
2021,Carter Young,Grand Canyon,FR,7,1,2.77,15,13,1,1,0,68.1,69,23,21,27,59,4,0.263,0.339,0.37,0.709,0.32,9.1%,19.8%,10.7%,2.18,1.4,2.77,4.6,5.4,4.37,82.8%,34.5%,17.0%,48.5%,12.0%,5.2%
2021,Chad Dallas,Tennessee,JR,11,2,4.19,17,17,0,0,0,103.0,95,49,48,20,122,8,0.241,0.29,0.418,0.708,0.292,4.7%,28.4%,23.7%,6.04,1.12,4.19,5.11,3.75,2.44,79.1%,44.7%,14.7%,40.7%,6.2%,18.9%
2021,Chad Heiner,Marshall,FR,1,5,6.66,12,9,0,0,0,51.1,51,38,38,27,42,6,0.258,0.362,0.5,0.862,0.274,11.3%,17.6%,6.3%,1.56,1.52,6.66,7.12,6.04,4.93,67.1%,33.3%,19.6%,47.1%,10.5%,15.3%
2021,Chance Hroch,Nebraska,SR,5,3,4.15,14,14,1,0,0,78.0,82,36,36,19,64,11,0.268,0.331,0.392,0.724,0.319,5.6%,18.7%,13.2%,3.34,1.29,4.15,4.52,4.5,3.52,73.4%,57.6%,16.9%,25.5%,2.9%,9.7%
2021,Chandler Champlain,Southern California,SO,4,4,5.06,15,15,0,0,0,74.2,88,46,42,22,69,2,0.285,0.335,0.479,0.814,0.338,6.4%,20.1%,13.7%,3.14,1.47,5.06,4.86,4.48,3.68,67.3%,49.8%,15.5%,34.7%,4.2%,12.0%
2021,Chandler Fochs,Western Illinois,SO,2,6,6.58,10,10,1,1,0,53.1,71,49,39,15,29,6,0.31,0.365,0.454,0.819,0.335,5.9%,11.3%,5.5%,1.92,1.61,6.58,5.33,5.43,4.74,50.6%,51.8%,19.1%,29.1%,6.0%,8.6%
2021,Chandler Jozwiak,Texas A&M,JR,2,4,3.48,28,0,0,0,8,62.0,54,24,24,18,79,15,0.24,0.335,0.32,0.655,0.347,6.6%,29.0%,22.4%,4.39,1.16,3.48,3.89,3.83,2.54,77.4%,52.4%,21.4%,26.2%,4.1%,10.5%
2021,Charlie Connolly,Navy,SR,4,1,4.5,8,8,0,0,0,36.0,32,18,18,16,45,10,0.241,0.363,0.391,0.753,0.321,9.6%,26.9%,17.4%,2.8,1.33,4.5,5.49,4.68,3.16,78.4%,46.4%,17.9%,35.7%,14.3%,16.7%
2021,Charlie McDaniel,Presbyterian,FR,4,3,5.43,12,12,1,0,0,68.0,78,39,41,11,35,5,0.292,0.33,0.401,0.731,0.316,3.7%,11.7%,8.1%,3.16,1.31,5.43,4.86,5.37,4.72,64.3%,41.7%,18.7%,39.6%,10.0%,6.6%
2021,Chase Best,North Alabama,SR,1,11,7.1,13,12,0,0,0,58.1,87,64,46,21,55,3,0.341,0.392,0.486,0.879,0.412,7.0%,18.2%,11.3%,2.6,1.85,7.1,4.47,4.82,4.05,45.2%,41.3%,18.0%,40.7%,6.0%,7.4%
2021,Chase Gearing,Nicholls,SO,4,5,4.74,14,14,0,0,0,76.0,81,43,40,25,60,13,0.272,0.352,0.359,0.711,0.318,7.2%,17.2%,10.0%,2.39,1.39,4.74,5.16,5.43,4.24,69.6%,44.7%,17.3%,38.0%,8.4%,7.8%
2021,Chase Jeter,Sacred Heart,JR,5,3,5.04,12,12,0,0,0,60.2,70,38,34,22,43,6,0.288,0.358,0.391,0.749,0.335,8.0%,15.6%,7.6%,1.95,1.52,5.04,4.64,5.61,4.72,64.0%,39.7%,19.0%,41.3%,12.7%,3.8%
2021,Chase Silseth,Arizona,SO,8,1,5.55,18,18,0,0,0,97.1,112,70,60,29,105,13,0.282,0.348,0.406,0.754,0.367,6.4%,23.2%,16.8%,3.63,1.45,5.55,3.94,4.41,3.31,57.7%,46.7%,18.5%,34.8%,5.2%,6.0%
2021,Chayce McDermott,Ball State,JR,8,2,3.05,15,15,2,0,0,82.2,59,29,28,36,125,10,0.204,0.311,0.308,0.619,0.333,10.3%,35.8%,25.5%,3.48,1.15,3.05,3.43,3.49,2.21,77.6%,42.3%,23.3%,34.4%,4.9%,8.9%
2021,Chris Burica,California Baptist,SR,8,5,3.38,15,15,5,3,0,104.0,93,45,39,18,72,9,0.239,0.284,0.342,0.626,0.272,4.2%,16.7%,12.5%,3.98,1.07,3.38,4.27,4.84,3.98,68.1%,45.3%,16.5%,38.3%,8.5%,5.8%
2021,Chris Difiore,Bucknell,SO,5,3,3.51,10,8,2,0,0,51.1,58,25,20,18,46,4,0.286,0.351,0.374,0.725,0.358,7.8%,19.8%,12.1%,2.54,1.48,3.51,3.75,4.9,3.98,70.0%,39.2%,20.9%,39.9%,8.8%,1.7%
2021,Chris Gonzalez,Stetson,JR,5,2,5.62,10,10,0,0,0,65.2,72,40,41,11,51,6,0.277,0.316,0.365,0.681,0.324,3.8%,17.4%,13.7%,4.58,1.26,5.62,4.02,4.51,3.75,58.8%,45.7%,21.4%,32.9%,5.7%,5.8%
2021,Chris Jefferson,New Mexico State,SR,6,6,4.31,13,13,7,1,0,79.1,79,41,38,27,74,3,0.258,0.323,0.405,0.729,0.309,7.8%,21.5%,13.7%,2.76,1.34,4.31,4.92,4.68,3.71,71.6%,44.8%,16.1%,39.1%,7.8%,11.1%
2021,Chris Ludman,Delaware,JR,3,5,4.62,11,11,3,1,0,78.0,77,40,40,17,64,8,0.254,0.309,0.37,0.679,0.308,5.1%,19.0%,14.0%,3.73,1.21,4.62,3.99,4.69,3.77,64.3%,47.0%,15.8%,37.2%,9.4%,4.6%
2021,Chris Turpin,New Orleans,SR,9,3,4.65,16,15,6,3,0,89.0,87,52,46,16,97,17,0.256,0.316,0.409,0.725,0.318,4.1%,25.1%,20.9%,6.12,1.16,4.65,4.55,4.38,2.81,65.0%,40.4%,17.2%,42.4%,7.2%,10.4%
2021,Chris Villaman,NC State,FR,5,2,4.35,18,7,1,1,2,60.0,45,29,29,16,71,2,0.204,0.264,0.394,0.657,0.25,6.6%,29.1%,22.5%,4.41,1.02,4.35,4.7,4.09,2.65,69.4%,33.3%,14.3%,52.4%,11.6%,13.0%
2021,Christian Edwards,Jacksonville State,JR,5,2,2.48,12,11,0,0,1,69.0,44,20,19,28,84,3,0.176,0.267,0.268,0.535,0.242,9.7%,29.0%,19.3%,2.99,1.04,2.48,3.86,4.25,2.97,80.9%,29.7%,24.2%,46.1%,11.5%,6.6%
2021,Christian MacLeod,Mississippi State,JR,6,6,5.23,19,19,0,0,0,82.2,78,53,48,33,113,6,0.245,0.326,0.423,0.749,0.325,9.0%,30.7%,21.7%,3.41,1.34,5.23,5.22,4.12,2.63,67.7%,38.9%,14.3%,46.8%,10.3%,16.8%
2021,Christian Peters,Portland,SR,5,4,2.63,13,12,0,0,1,78.2,65,30,23,23,78,11,0.22,0.3,0.319,0.619,0.292,6.9%,23.3%,16.4%,3.38,1.12,2.63,3.64,4.4,3.36,71.7%,45.1%,22.5%,32.4%,5.6%,2.9%
2021,Cody Carlson,South Dakota State,SR,2,5,4.27,12,12,0,0,0,65.1,76,39,31,25,54,11,0.297,0.382,0.414,0.796,0.365,8.1%,17.4%,9.4%,2.15,1.55,4.27,4.61,5.16,4.19,67.7%,48.3%,21.9%,29.9%,4.0%,5.0%
2021,Colby Stuart,East Tennessee State,JR,6,1,3.22,14,14,0,0,0,86.2,74,33,31,23,73,5,0.238,0.3,0.367,0.667,0.289,6.5%,20.6%,14.1%,3.17,1.12,3.22,4.35,4.42,3.68,74.8%,44.9%,21.4%,33.8%,6.8%,8.9%
2021,Colby Wyatt,Richmond,GR,4,2,4.38,10,9,4,2,0,51.1,37,24,25,21,47,2,0.204,0.291,0.37,0.661,0.238,10.0%,22.3%,12.3%,2.23,1.13,4.38,5.05,4.78,3.86,69.8%,47.0%,12.9%,40.2%,6.1%,11.3%
2021,Cole Bates,Delaware State,,2,5,6.82,13,11,0,0,0,64.2,96,64,49,18,58,5,0.334,0.38,0.533,0.913,0.385,5.7%,18.3%,12.6%,3.21,1.76,6.82,5.53,5.1,4.01,53.1%,37.8%,18.9%,43.2%,7.2%,11.5%
2021,Cole Larsen,Kansas,JR,5,5,3.87,15,14,2,1,1,95.1,97,47,41,36,86,7,0.271,0.345,0.391,0.736,0.338,8.6%,20.6%,12.0%,2.4,1.4,3.87,4.24,5.09,3.97,69.9%,42.8%,14.4%,42.8%,9.2%,4.3%
2021,Cole Parks,North Carolina A&T,SR,5,2,3.96,11,10,2,0,0,63.2,59,30,28,28,64,1,0.249,0.325,0.338,0.662,0.316,10.2%,23.3%,13.1%,2.28,1.37,3.96,4.18,4.69,3.78,70.4%,41.2%,19.2%,39.5%,6.8%,5.7%
2021,Cole Stupp,Kentucky,FR,4,5,4.76,13,13,0,0,0,75.2,92,45,40,15,71,8,0.296,0.34,0.418,0.758,0.361,4.3%,20.4%,16.1%,4.74,1.41,4.76,4.07,4.11,3.3,65.7%,51.2%,21.9%,26.9%,4.5%,9.2%
2021,Colin Casey,Jacksonville State,JR,6,5,3.63,14,13,0,0,0,62.0,56,30,25,33,54,2,0.237,0.333,0.356,0.689,0.289,11.8%,19.4%,7.5%,1.64,1.44,3.63,4.82,5.52,4.56,71.4%,40.8%,17.4%,41.8%,11.4%,5.2%
2021,Colin Clark,Youngstown State,SR,6,6,6.72,15,14,0,0,1,73.2,93,59,55,17,72,2,0.302,0.339,0.519,0.859,0.354,5.1%,21.5%,16.4%,4.22,1.49,6.72,5.12,4.43,3.42,56.5%,41.9%,16.9%,41.1%,5.9%,13.4%
2021,Colin Fields,Valparaiso,JR,2,7,6.71,13,13,1,1,0,59.0,62,47,44,43,81,5,0.263,0.383,0.424,0.807,0.373,14.7%,27.7%,13.0%,1.88,1.78,6.71,4.8,5.2,3.8,61.2%,29.7%,24.1%,46.2%,10.8%,6.8%
2021,Colin Scanlon,La Salle,SR,7,2,3.02,13,13,2,1,0,80.1,72,35,27,22,75,10,0.231,0.301,0.353,0.653,0.28,6.3%,21.4%,15.1%,3.4,1.17,3.02,4.47,4.89,3.62,73.2%,39.2%,16.8%,44.0%,9.1%,6.9%
2021,Collin Duffley,UMass Lowell,SR,3,8,5.45,13,12,2,1,0,66.0,65,46,40,30,51,13,0.263,0.366,0.372,0.739,0.306,9.9%,16.8%,6.9%,1.7,1.44,5.45,5.45,5.74,4.56,61.4%,48.4%,17.2%,34.4%,5.2%,7.6%
2021,Collin Floyd,Youngstown State,SR,9,4,2.58,15,15,6,3,0,101.1,75,32,29,23,108,5,0.202,0.256,0.272,0.527,0.27,5.6%,26.4%,20.8%,4.71,0.97,2.58,3.2,3.52,2.73,72.9%,56.6%,17.4%,26.0%,5.4%,6.0%
2021,Collin Romel,Kent State,SR,3,7,5.32,15,12,2,0,1,71.0,78,54,42,30,59,8,0.276,0.36,0.378,0.738,0.332,9.0%,17.8%,8.7%,1.98,1.52,5.32,4.88,5.05,4.27,56.9%,49.5%,22.0%,28.4%,4.6%,8.1%
2021,Collin Sullivan,South Florida,SR,3,4,4.07,17,16,1,1,0,79.2,90,44,36,16,90,2,0.277,0.313,0.428,0.741,0.358,4.6%,25.6%,21.1%,5.57,1.33,4.07,3.72,3.85,2.79,66.1%,34.2%,25.0%,40.8%,7.5%,8.6%
2021,Colton Johnson,Illinois State,GR,3,5,3.32,14,14,1,0,0,86.2,88,34,32,24,86,8,0.267,0.331,0.37,0.7,0.338,6.5%,23.4%,16.8%,3.6,1.29,3.32,4.34,4.25,3.32,79.0%,47.7%,19.8%,32.5%,5.8%,10.1%
2021,Conner Thurman,San Diego,FR,6,3,3.9,16,10,0,0,1,64.2,60,35,28,28,84,8,0.243,0.337,0.332,0.669,0.356,9.5%,28.4%,18.9%,2.99,1.36,3.9,3.47,4.14,2.96,65.5%,48.5%,18.4%,33.1%,4.9%,3.7%
2021,Connor Bovair,Siena,FR,4,5,5.34,10,9,5,0,0,55.2,48,31,33,20,75,8,0.222,0.311,0.319,0.631,0.321,8.0%,30.1%,22.1%,3.76,1.22,5.34,3.75,4.03,2.58,63.9%,41.0%,19.4%,39.6%,11.5%,7.3%
2021,Connor Campbell,College of Charleston,FR,6,4,4.07,17,8,1,0,0,66.1,85,36,30,20,53,9,0.332,0.393,0.453,0.846,0.394,6.4%,16.9%,10.5%,2.64,1.58,4.07,4.71,4.96,4.06,72.9%,49.0%,19.4%,31.6%,5.3%,7.7%
2021,Connor Cooke,Louisiana,SO,7,3,2.03,18,12,1,1,1,79.2,44,24,18,37,90,8,0.157,0.274,0.239,0.513,0.215,11.0%,26.8%,15.8%,2.44,1.02,2.03,4.09,4.51,3.35,77.9%,47.3%,16.1%,36.6%,8.6%,5.9%
2021,Connor McCullough,Kansas State,FR,5,4,4.77,16,15,0,0,0,77.1,81,52,41,30,69,6,0.268,0.343,0.45,0.793,0.308,8.5%,19.7%,11.1%,2.32,1.44,4.77,5.67,5.01,4.04,64.9%,46.1%,16.8%,37.1%,6.9%,14.0%
2021,Connor Schultz,Butler,SR,2,5,6.22,9,9,1,0,0,46.1,58,34,32,11,53,3,0.296,0.341,0.413,0.754,0.394,5.1%,24.4%,19.4%,4.78,1.49,6.22,3.16,3.79,2.98,54.9%,47.9%,21.8%,30.3%,3.5%,4.7%
2021,Conor Grady,Florida State,JR,5,2,4.17,16,15,0,0,0,73.1,67,34,34,19,99,4,0.241,0.298,0.406,0.704,0.339,6.1%,31.7%,25.6%,5.2,1.17,4.17,3.84,3.3,2.19,72.4%,46.6%,17.0%,36.4%,6.8%,14.1%
2021,Conor Larkin,Penn State,JR,2,8,5.09,13,12,0,0,0,63.2,68,36,36,24,69,6,0.271,0.345,0.386,0.732,0.354,8.2%,23.6%,15.4%,2.88,1.45,5.09,4.07,4.68,3.5,67.1%,36.8%,22.0%,41.2%,7.1%,5.3%
2021,Cooper Hjerpe,Oregon State,FR,3,6,4.21,17,16,0,0,0,77.0,63,43,36,27,98,9,0.223,0.31,0.329,0.639,0.318,8.1%,29.3%,21.3%,3.62,1.17,4.21,3.87,3.99,2.66,61.8%,47.3%,13.6%,39.1%,9.2%,8.3%
