Season,Player,Team,Class,W,L,ERA_x,APP,GS,CG,SHO,SV,IP,H,R,ER,BB,K,HBP,BA,OBP,SLG,OPS,BABIP,BB%,K%,K-BB%,K:BB,WHIP,ERA_y,FIP,xFIP,SIERA,LOB%,GB%,LD%,FB%,PU%,HR/FB%
2019,Brandon Fox,Central Connecticut,JR,4,6,3.94,16,15,1,0,0,96.0,118,56,42,24,44,6,0.319,0.365,0.416,0.782,0.345,5.8%,10.7%,4.8%,1.84,1.48,3.94,4.87,5.15,4.96,65.9%,48.4%,18.9%,32.7%,6.7%,5.9%
2019,Brandon Mitchell,New Orleans,FR,3,4,5.31,15,10,0,0,0,61.0,63,36,36,33,43,11,0.27,0.385,0.378,0.763,0.312,11.4%,14.8%,3.4%,1.3,1.57,5.31,5.81,5.68,4.95,71.0%,48.1%,21.9%,29.9%,5.3%,8.9%
2019,Brandon Reitz,North Florida,JR,4,5,4.58,16,15,1,0,0,70.2,83,43,36,20,45,11,0.293,0.357,0.399,0.757,0.325,6.0%,13.6%,7.6%,2.27,1.46,4.58,5.09,5.05,4.48,67.2%,46.8%,22.4%,30.8%,1.3%,8.2%
2019,Brandon Walter,Delaware,JR,5,6,3.86,14,14,0,0,0,86.1,73,38,37,30,106,14,0.235,0.325,0.344,0.669,0.335,8.2%,28.9%,20.7%,3.52,1.19,3.86,3.61,3.97,2.78,70.9%,45.4%,15.9%,38.6%,6.8%,5.0%
2019,Brandon White,Washington State,FR,2,8,6.52,15,14,0,0,0,58.0,73,47,42,24,49,5,0.302,0.374,0.438,0.812,0.358,8.4%,17.1%,8.7%,2.04,1.67,6.52,4.89,5.06,4.35,57.9%,44.3%,18.6%,37.1%,5.2%,6.9%
2019,Brandon Williamson,TCU,JR,4,5,4.19,16,16,0,0,0,77.1,82,48,36,36,89,3,0.267,0.348,0.384,0.732,0.358,9.8%,24.3%,14.5%,2.48,1.53,4.19,3.99,4.21,3.5,64.0%,44.0%,19.6%,36.4%,7.2%,6.6%
2019,Braydon Nelson,St. Bonaventure,SO,2,6,6.11,12,12,0,0,0,73.2,79,56,50,28,73,13,0.27,0.358,0.358,0.717,0.34,8.1%,21.2%,13.1%,2.62,1.45,6.11,4.71,4.43,3.59,57.3%,61.8%,10.1%,28.0%,6.8%,10.3%
2019,Brendan Beck,Stanford,SO,5,4,3.63,17,16,0,0,0,91.2,102,41,37,25,83,3,0.281,0.331,0.397,0.727,0.348,6.1%,20.3%,14.2%,3.33,1.39,3.63,3.89,4.19,3.63,73.2%,42.1%,20.1%,37.8%,5.0%,5.7%
2019,Brendan Bell,,JR,2,4,4.06,19,8,0,0,0,51.0,49,31,23,20,37,7,0.247,0.333,0.328,0.662,0.294,8.4%,15.5%,7.1%,1.85,1.35,4.06,4.34,5.21,4.6,60.3%,47.1%,17.0%,35.9%,6.5%,1.8%
2019,Brendan McGuigan,Richmond,SR,3,4,3.99,14,13,0,0,0,70.0,63,44,31,29,84,13,0.233,0.334,0.348,0.683,0.321,9.1%,26.3%,17.2%,2.89,1.31,3.99,4.08,4.37,3.22,61.4%,43.9%,16.7%,39.4%,8.3%,5.6%
2019,Brendan Medoro,Fairleigh Dickinson,FR,5,4,5.97,15,7,0,0,0,66.1,101,69,44,25,33,3,0.329,0.382,0.489,0.87,0.351,7.2%,9.5%,2.3%,1.32,1.9,5.97,5.32,5.58,5.43,49.8%,42.6%,21.5%,35.9%,8.1%,6.2%
2019,Brendan White,Siena,JR,4,7,3.0,14,14,5,1,0,90.0,89,36,30,31,93,10,0.256,0.334,0.33,0.665,0.341,7.9%,23.7%,15.8%,3.0,1.33,3.0,3.66,3.97,3.36,74.7%,53.8%,19.5%,26.7%,6.4%,4.5%
2019,Brennan Kelly,Eastern Kentucky,JR,4,4,5.4,15,15,1,0,0,80.0,99,60,48,34,51,4,0.316,0.384,0.425,0.809,0.357,9.1%,13.7%,4.6%,1.51,1.66,5.4,4.92,5.24,4.98,59.2%,43.0%,21.3%,35.7%,6.6%,5.4%
2019,Brennan Lewis,Abilene Christian,SR,2,1,2.21,24,1,0,0,9,57.0,49,19,14,5,34,7,0.233,0.272,0.319,0.591,0.267,2.2%,14.8%,12.6%,6.73,0.95,2.21,3.83,4.72,4.14,72.2%,40.9%,15.9%,43.2%,10.2%,2.6%
2019,Brent Headrick,Illinois State,JR,9,3,3.47,16,16,1,0,0,96.0,74,47,37,31,115,3,0.21,0.277,0.297,0.574,0.289,7.7%,28.7%,20.9%,3.73,1.09,3.47,3.41,3.63,2.75,61.2%,41.0%,16.7%,42.3%,10.5%,5.9%
2019,Bret Clarke,Stony Brook,SR,8,1,4.42,14,13,0,0,0,71.1,66,38,35,41,51,5,0.252,0.362,0.355,0.717,0.301,12.8%,15.9%,3.1%,1.24,1.5,4.42,5.0,5.4,4.92,68.6%,50.5%,18.6%,31.0%,4.8%,4.6%
2019,Bret Neilan,Stetson,FR,1,5,7.12,21,7,0,0,2,60.2,71,49,48,26,45,6,0.289,0.367,0.484,0.85,0.318,8.8%,15.2%,6.4%,1.73,1.6,7.12,6.01,5.65,4.89,59.7%,36.7%,16.6%,46.7%,8.0%,9.7%
2019,Brett Erwin,UC Davis,SO,5,5,3.7,14,12,0,0,0,73.0,76,36,30,23,29,10,0.271,0.345,0.389,0.734,0.294,7.0%,8.8%,1.8%,1.26,1.36,3.7,4.87,6.01,5.6,68.7%,42.3%,14.9%,42.7%,7.7%,1.9%
2019,Brett Gregory,,SO,2,8,6.57,13,12,0,0,0,74.0,94,60,54,41,47,13,0.31,0.412,0.439,0.851,0.352,11.2%,12.8%,1.6%,1.14,1.82,6.57,5.83,6.44,5.61,62.4%,38.6%,17.0%,44.4%,12.9%,4.7%
2019,Brett Kerry,South Carolina,FR,4,1,2.62,22,2,0,0,5,58.1,43,15,17,13,65,1,0.2,0.249,0.302,0.551,0.262,5.6%,27.9%,22.3%,4.98,0.96,2.62,3.54,3.76,2.72,84.0%,32.0%,15.6%,52.4%,10.2%,6.5%
2019,Brett Kreyer,Lafayette,JR,4,5,4.76,13,13,3,0,0,64.1,78,47,34,41,58,6,0.288,0.388,0.406,0.794,0.347,12.5%,17.7%,5.2%,1.42,1.85,4.76,5.06,5.43,4.8,65.3%,43.6%,20.4%,36.0%,6.6%,5.3%
2019,Brett Standlee,Oklahoma State,FR,3,2,4.46,19,12,0,0,1,72.2,88,38,36,23,55,4,0.298,0.353,0.407,0.76,0.35,6.9%,16.6%,9.6%,2.41,1.53,4.46,4.26,4.78,4.33,70.4%,41.4%,20.5%,38.1%,5.0%,4.4%
2019,Brett Wicklund,Illinois State,SO,4,4,4.5,15,11,1,1,0,64.0,76,38,32,8,28,3,0.296,0.319,0.389,0.708,0.319,2.8%,9.7%,6.9%,3.46,1.31,4.5,3.98,4.82,4.79,58.2%,44.5%,21.8%,33.6%,5.2%,2.6%
2019,Brian Marconi,George Mason,SR,3,8,4.44,14,13,0,0,0,81.0,73,42,40,45,60,7,0.252,0.358,0.372,0.731,0.293,12.6%,16.8%,4.2%,1.33,1.46,4.44,5.2,5.63,4.98,70.3%,42.2%,15.6%,42.2%,5.1%,5.0%
2019,Brian Van Belle,Miami,JR,10,2,3.3,16,16,0,0,0,95.1,91,39,35,24,84,8,0.247,0.306,0.369,0.675,0.299,5.9%,20.8%,14.9%,3.53,1.21,3.3,4.28,4.41,3.64,75.1%,39.0%,19.5%,41.5%,6.0%,6.8%
2019,Brock Love,Alabama,JR,5,5,4.65,15,13,0,0,0,60.0,59,33,31,25,66,3,0.252,0.332,0.402,0.734,0.31,9.2%,24.3%,15.1%,2.64,1.4,4.65,5.33,4.49,3.65,74.0%,31.7%,18.3%,50.0%,9.8%,12.2%
2019,Brock Whittlesey,New Mexico State,SR,8,2,4.4,18,14,1,1,1,90.0,88,47,44,35,79,7,0.256,0.335,0.384,0.719,0.304,8.8%,19.9%,11.1%,2.26,1.37,4.4,5.04,4.63,4.05,71.6%,45.3%,18.9%,35.8%,7.9%,10.5%
2019,Brooks Buckler,Kennesaw State,SR,2,6,5.38,14,14,0,0,0,82.0,97,53,49,21,52,5,0.3,0.348,0.489,0.838,0.318,5.9%,14.5%,8.7%,2.46,1.44,5.38,5.87,4.86,4.52,67.7%,42.6%,20.0%,37.4%,7.8%,13.9%
2019,Brooks Gosswein,Bradley,SO,4,4,4.38,16,11,0,0,0,63.2,50,33,31,36,51,11,0.223,0.355,0.277,0.632,0.282,12.8%,18.1%,5.3%,1.41,1.35,4.38,4.76,5.13,4.15,66.9%,65.7%,15.1%,19.2%,5.2%,3.0%
2019,Bryan Delgado,Grambling,JR,6,4,3.27,15,12,2,2,0,88.0,84,40,32,27,69,6,0.251,0.312,0.337,0.649,0.297,7.0%,18.0%,11.0%,2.57,1.26,3.27,4.09,4.68,4.13,69.1%,42.5%,17.6%,39.8%,7.7%,3.8%
2019,Bryant Claunch,North Alabama,JR,5,2,3.57,22,1,0,0,1,58.0,56,28,23,19,62,4,0.252,0.317,0.351,0.669,0.321,7.3%,23.9%,16.6%,3.27,1.29,3.57,4.11,4.11,3.35,70.8%,43.6%,10.7%,45.7%,13.6%,7.8%
2019,Bryce Elder,Texas,SO,2,4,2.93,13,13,1,0,0,83.0,70,30,27,33,86,7,0.233,0.323,0.323,0.646,0.306,9.3%,24.2%,14.9%,2.6,1.24,2.93,4.26,3.88,3.21,78.7%,63.1%,14.5%,22.4%,4.7%,12.5%
2019,Bryce Fehmel,Oregon State,SR,7,3,3.53,16,16,2,1,0,99.1,88,44,39,20,71,8,0.235,0.285,0.398,0.683,0.259,4.8%,17.1%,12.3%,3.56,1.09,3.53,4.8,4.87,4.24,71.6%,35.7%,14.8%,49.5%,8.5%,7.3%
2019,Bryce Jarvis,Duke,SO,5,2,3.81,19,11,0,0,1,75.2,70,36,32,37,94,5,0.239,0.33,0.372,0.702,0.321,10.8%,27.4%,16.6%,2.54,1.41,3.81,4.33,4.27,3.29,74.4%,37.1%,19.8%,43.1%,6.4%,8.0%
2019,Bryce McGowan,Charlotte,FR,2,7,5.82,15,12,0,0,0,55.2,64,45,36,36,41,7,0.283,0.395,0.527,0.921,0.289,13.0%,14.8%,1.8%,1.14,1.8,5.82,8.1,6.44,5.64,70.9%,35.3%,16.8%,47.8%,12.5%,15.9%
2019,Buddy Hayward,Harvard,SO,4,1,4.12,9,8,2,0,0,48.0,41,24,22,20,47,7,0.228,0.329,0.333,0.662,0.287,9.6%,22.6%,13.0%,2.35,1.27,4.12,4.76,4.72,3.83,70.5%,39.5%,19.4%,41.1%,9.7%,7.8%
2019,Bukhari Brown,Alcorn State,SR,3,7,9.71,11,11,0,0,0,54.2,77,62,59,33,40,14,0.33,0.441,0.472,0.913,0.381,11.4%,13.8%,2.4%,1.21,2.01,9.71,6.36,6.44,5.22,53.0%,49.7%,11.9%,38.4%,9.0%,7.4%
2019,Cade Cavalli,Oklahoma,SO,5,3,3.28,12,12,0,0,0,60.1,53,20,22,35,59,8,0.238,0.36,0.314,0.673,0.304,12.9%,21.8%,8.9%,1.69,1.46,3.28,4.99,4.79,4.02,84.1%,56.6%,19.3%,24.1%,4.8%,10.0%
2019,Cade Smith,Hawaii,SO,2,2,4.53,16,7,0,0,1,59.2,62,32,30,26,54,9,0.274,0.366,0.372,0.738,0.337,9.5%,19.6%,10.2%,2.06,1.47,4.53,4.78,5.1,4.18,71.1%,40.8%,17.8%,41.4%,9.5%,5.7%
2019,Caleb Hill,Savannah State,SR,2,5,5.42,12,12,2,0,0,74.2,80,52,45,32,31,19,0.281,0.384,0.386,0.77,0.298,9.1%,8.8%,-0.3%,0.97,1.5,5.42,5.92,6.75,6.07,63.0%,32.8%,23.0%,44.1%,7.4%,3.5%
2019,Caleb Kilian,Texas Tech,JR,8,3,3.92,17,17,1,1,0,96.1,86,44,42,20,89,11,0.243,0.302,0.381,0.683,0.3,5.0%,22.4%,17.3%,4.48,1.1,3.92,4.14,3.91,3.2,69.0%,51.1%,18.4%,30.5%,4.1%,9.9%
2019,Caleb Sleeman,Michigan State,JR,2,4,4.82,23,9,0,0,1,56.0,57,34,30,29,55,6,0.264,0.365,0.361,0.726,0.335,10.9%,20.8%,9.8%,1.91,1.54,4.82,4.78,4.75,4.04,67.1%,51.3%,18.8%,30.0%,5.0%,8.3%
2019,Cam Baumann,Iowa,SO,4,5,5.29,15,14,0,0,0,64.2,77,39,38,38,54,8,0.294,0.398,0.447,0.845,0.347,11.6%,16.5%,4.9%,1.42,1.78,5.29,5.81,5.53,4.86,74.2%,41.6%,21.8%,36.6%,7.9%,9.5%
2019,Cam Tringali,South Carolina,FR,2,4,4.83,23,8,0,0,1,69.0,63,41,37,20,59,12,0.25,0.331,0.357,0.688,0.304,6.6%,19.4%,12.8%,2.94,1.2,4.83,4.59,4.82,3.82,61.4%,43.0%,16.1%,40.9%,8.8%,6.3%
2019,Cam Weinberger,Charleston Southern,JR,4,5,6.64,16,14,0,0,0,61.0,78,45,45,28,40,7,0.31,0.391,0.425,0.816,0.349,9.4%,13.4%,4.0%,1.43,1.74,6.64,5.44,5.6,5.05,64.2%,44.6%,20.2%,35.2%,8.0%,6.7%
2019,Cameron Boyd,Purdue Fort Wayne,JR,0,12,8.4,14,14,1,0,0,65.1,101,72,61,37,44,14,0.374,0.463,0.533,0.997,0.424,11.2%,13.3%,2.1%,1.19,2.11,8.4,5.93,6.57,5.34,54.6%,43.1%,16.4%,40.4%,8.0%,4.4%
2019,Cameron Brown,Central Michigan,JR,10,1,3.2,16,16,1,0,0,98.1,89,38,35,30,79,9,0.242,0.313,0.326,0.639,0.296,7.2%,19.0%,11.8%,2.64,1.21,3.2,4.05,4.4,3.9,73.5%,50.9%,18.1%,31.0%,5.0%,4.6%
2019,Cameron Brown,Notre Dame,JR,4,6,5.65,15,14,1,0,0,78.0,92,57,49,34,89,5,0.288,0.361,0.416,0.777,0.376,9.2%,24.1%,14.9%,2.62,1.62,5.65,4.16,4.18,3.52,60.4%,46.0%,19.6%,34.5%,3.4%,7.4%
2019,Cameron Jabara,UNLV,JR,2,7,5.09,15,14,0,0,0,88.1,106,54,50,24,59,5,0.304,0.356,0.438,0.795,0.342,6.2%,15.2%,9.0%,2.45,1.47,5.09,5.08,4.45,4.11,66.9%,53.5%,20.3%,26.2%,3.5%,13.3%
2019,Cameron Junker,Notre Dame,JR,3,5,4.19,15,15,0,0,0,77.1,67,39,36,40,73,5,0.234,0.336,0.315,0.651,0.302,11.6%,21.2%,9.6%,1.83,1.38,4.19,4.3,4.95,4.19,67.7%,44.5%,14.2%,41.2%,7.6%,3.4%
2019,Carlos Lomeli,Saint Mary’s,SO,10,2,3.05,16,14,1,1,0,88.2,81,32,30,13,58,10,0.248,0.297,0.347,0.644,0.282,3.7%,16.3%,12.6%,4.41,1.06,3.05,4.44,4.36,3.91,76.4%,45.2%,24.0%,30.8%,3.4%,8.6%
2019,Carlos Lopez,Alcorn State,SR,2,6,8.91,12,11,1,0,0,64.2,68,65,64,41,60,21,0.294,0.432,0.364,0.796,0.376,13.3%,19.5%,6.2%,1.47,1.69,8.91,5.32,6.11,4.6,50.5%,49.4%,15.9%,34.8%,8.5%,1.8%
2019,Carson Lester,Middle Tennessee,SR,1,7,6.47,16,12,0,0,0,64.0,94,60,46,22,45,3,0.336,0.388,0.457,0.845,0.384,6.8%,13.9%,7.1%,2.04,1.81,6.47,4.73,5.02,4.59,52.7%,44.4%,22.2%,33.3%,3.8%,6.4%
2019,Carson Pinkney,Charlotte,SR,3,7,6.47,18,12,0,0,0,57.0,66,45,41,26,49,2,0.292,0.367,0.482,0.849,0.319,9.7%,18.2%,8.6%,1.88,1.61,6.47,6.7,5.02,4.44,64.6%,37.3%,20.3%,42.4%,7.9%,17.3%
2019,Casey Queener,Belmont,SR,6,3,4.17,15,15,1,0,0,90.2,76,42,42,36,119,12,0.235,0.331,0.337,0.668,0.343,9.4%,30.9%,21.6%,3.29,1.24,4.17,3.9,3.74,2.66,71.8%,44.8%,16.7%,38.4%,6.4%,9.0%
2019,Casey Sutherland,Davidson,SR,8,1,2.49,13,11,2,1,0,79.2,80,31,22,7,65,4,0.254,0.277,0.333,0.611,0.309,2.1%,19.6%,17.5%,9.33,1.09,2.49,3.2,3.73,3.34,69.1%,46.1%,20.4%,33.5%,6.5%,3.7%
2019,Casey Vincent,St. Bonaventure,JR,0,6,7.04,13,7,0,0,0,47.1,59,45,37,26,30,6,0.299,0.391,0.492,0.883,0.309,11.1%,12.8%,1.7%,1.15,1.8,7.04,7.17,6.09,5.41,58.7%,41.5%,17.7%,40.9%,5.5%,13.4%
2019,Chad Sykes,UNC Greensboro,SR,6,3,0.96,27,0,0,0,10,56.0,36,7,6,22,68,7,0.181,0.285,0.231,0.516,0.269,9.5%,29.3%,19.8%,3.08,1.04,0.96,3.29,3.96,2.89,91.2%,44.2%,16.3%,39.5%,13.2%,2.0%
2019,Chance Hroch,New Mexico State,JR,10,1,2.74,15,15,2,2,0,85.1,82,46,26,30,69,3,0.245,0.312,0.304,0.616,0.297,8.0%,18.3%,10.3%,2.29,1.31,2.74,4.09,4.06,3.31,63.1%,70.6%,10.6%,18.9%,4.9%,8.0%
2019,Chandler Coates,Arkansas State,JR,4,5,5.13,17,10,1,0,0,73.2,76,52,42,27,54,7,0.274,0.347,0.448,0.795,0.292,8.2%,16.4%,8.2%,2.0,1.4,5.13,6.16,4.96,4.45,63.2%,48.0%,16.1%,35.9%,4.9%,16.3%
2019,Chandler Fidel,Little Rock,JR,5,4,3.65,16,15,2,0,0,101.0,91,44,41,31,101,16,0.235,0.316,0.377,0.693,0.295,6.9%,22.6%,15.7%,3.28,1.21,3.65,4.37,4.45,3.47,74.1%,43.0%,17.8%,39.2%,7.0%,7.1%
2019,Charles King,TCU,JR,6,3,3.36,21,8,2,0,1,85.2,90,43,32,15,54,0,0.261,0.288,0.377,0.665,0.291,3.9%,14.2%,10.2%,3.64,1.23,3.36,4.11,4.4,4.21,64.2%,51.4%,14.3%,34.4%,8.2%,5.9%
2019,Charlie Connolly,Navy,SO,4,3,3.69,14,12,0,0,1,61.0,41,25,25,39,70,5,0.196,0.333,0.244,0.577,0.291,14.8%,26.6%,11.8%,1.8,1.31,3.69,3.8,4.72,3.85,70.6%,47.1%,13.2%,39.7%,12.5%,0.0%
2019,Chase Anderson,Norfolk State,SR,6,3,4.98,15,13,2,0,0,85.0,99,58,47,28,97,2,0.285,0.339,0.412,0.752,0.379,7.2%,24.8%,17.6%,3.44,1.49,4.98,3.47,3.79,3.17,58.2%,44.9%,17.4%,37.7%,8.1%,5.4%
2019,Chase Haney,Florida State,JR,2,2,2.41,41,10,0,0,1,37.1,70,40,10,34,94,5,0.205,0.283,0.304,0.587,0.26,8.6%,23.8%,15.2%,2.77,2.79,2.41,4.02,4.3,3.5,68.6%,41.2%,16.3%,42.4%,8.6%,5.8%
2019,Chase Maddux,UNLV,JR,3,6,5.23,15,15,0,0,0,74.0,99,48,43,17,33,6,0.327,0.372,0.479,0.85,0.347,4.9%,9.5%,4.6%,1.94,1.57,5.23,5.24,5.03,4.77,66.0%,53.2%,19.7%,27.1%,5.9%,9.6%
2019,Chase Phelps,Purdue Fort Wayne,JR,1,8,8.59,17,12,1,0,1,73.1,107,76,70,46,55,5,0.342,0.428,0.486,0.914,0.391,12.0%,14.3%,2.3%,1.19,2.09,8.59,5.77,5.97,5.38,55.3%,35.1%,24.3%,40.5%,8.5%,6.7%
2019,Chase Smith,Pittsburgh,SO,4,6,2.72,33,0,0,0,5,59.2,54,22,18,17,55,3,0.245,0.307,0.314,0.621,0.317,6.8%,21.9%,15.1%,3.22,1.19,2.72,3.53,3.69,3.05,73.0%,64.7%,14.4%,21.0%,3.0%,5.7%
2019,Chase Solesky,Tulane,SO,6,4,5.13,15,14,0,0,0,73.2,69,42,42,33,70,4,0.25,0.337,0.333,0.67,0.322,10.1%,21.4%,11.3%,2.12,1.38,5.13,4.07,4.47,3.94,62.9%,48.8%,18.4%,32.9%,6.8%,4.4%
2019,Chase Walter,Western Carolina,SO,5,6,4.84,19,11,1,0,1,93.0,92,50,50,46,114,7,0.256,0.35,0.361,0.711,0.357,11.0%,27.1%,16.2%,2.46,1.48,4.84,4.04,3.97,3.31,69.5%,52.3%,17.4%,30.3%,7.1%,8.2%
2019,Chesdin Harrington,Virginia,SR,5,1,3.49,21,3,0,0,0,59.1,65,27,23,16,64,1,0.279,0.327,0.442,0.769,0.356,6.2%,24.7%,18.5%,3.98,1.37,3.49,4.18,3.5,3.05,76.2%,50.6%,18.5%,31.0%,4.8%,13.5%
2019,Chris Brown,UC Davis,SR,3,6,5.31,14,13,1,0,0,61.0,81,44,36,20,32,3,0.328,0.377,0.425,0.802,0.361,6.9%,11.0%,4.1%,1.59,1.66,5.31,4.45,5.35,5.14,59.3%,44.9%,17.8%,37.4%,8.4%,2.5%
2019,Chris Clements,Portland,SR,7,1,1.69,13,12,2,1,0,85.1,54,19,16,18,76,6,0.18,0.24,0.24,0.48,0.233,5.5%,23.0%,17.6%,4.18,0.84,1.69,3.29,3.59,3.0,78.5%,59.7%,17.3%,23.0%,5.3%,3.8%
2019,Chris Dodrill,Iona,SO,2,8,6.28,14,13,0,0,0,61.2,90,58,43,34,52,4,0.335,0.409,0.442,0.851,0.398,10.5%,16.1%,5.6%,1.53,2.01,6.28,4.54,5.25,4.66,55.9%,47.1%,21.7%,31.2%,2.7%,2.9%
2019,Chris Durham,Memphis,JR,4,4,3.98,14,13,0,0,0,72.1,78,38,32,24,75,3,0.27,0.329,0.388,0.717,0.344,7.2%,22.5%,15.3%,3.13,1.41,3.98,3.88,4.34,3.58,68.4%,35.8%,18.6%,45.6%,11.6%,5.1%
2019,Chris Enns,Quinnipiac,SR,7,5,3.47,15,15,1,0,0,80.1,74,39,31,24,77,11,0.25,0.325,0.321,0.646,0.326,6.9%,22.0%,15.1%,3.19,1.22,3.47,3.65,4.16,3.45,65.9%,49.3%,19.5%,31.2%,2.8%,3.0%
2019,Chris Gerard,Virginia Tech,FR,3,2,2.77,12,12,0,0,0,55.1,55,20,17,25,44,4,0.264,0.35,0.303,0.653,0.325,10.0%,17.7%,7.6%,1.77,1.45,2.77,4.16,4.74,4.28,77.5%,54.8%,17.2%,28.0%,5.1%,2.3%
2019,Chris Gonzalez,Stetson,SO,7,3,3.4,17,13,1,0,0,92.2,98,46,35,22,73,9,0.272,0.327,0.367,0.693,0.318,5.4%,17.9%,12.5%,3.31,1.29,3.4,4.5,4.51,3.95,70.5%,43.2%,18.7%,38.1%,7.9%,7.5%
2019,Chris Kachmar,Lipscomb,SR,9,3,3.61,15,15,2,1,0,94.2,78,48,38,41,94,2,0.221,0.302,0.331,0.633,0.276,9.9%,22.8%,12.8%,2.3,1.26,3.61,4.28,4.47,3.84,65.6%,39.8%,17.6%,42.5%,10.3%,6.3%
2019,Chris Kernen,,SR,4,4,4.54,18,9,0,0,1,77.1,68,44,39,32,68,12,0.233,0.33,0.394,0.724,0.274,9.2%,19.7%,10.4%,2.14,1.29,4.54,5.24,5.11,4.22,67.5%,38.9%,18.1%,43.0%,9.0%,8.4%
2019,Chris Ludman,Delaware,SO,4,8,5.68,16,13,2,1,0,84.0,114,59,53,17,58,13,0.326,0.377,0.477,0.854,0.368,4.3%,14.7%,10.4%,3.42,1.56,5.68,5.03,4.57,4.04,64.7%,53.8%,18.5%,27.6%,6.3%,11.4%
2019,Chris Micheles,Washington,JR,6,2,4.13,34,0,0,0,0,52.1,37,28,24,28,76,2,0.201,0.309,0.326,0.635,0.321,12.1%,32.8%,20.7%,2.71,1.24,4.13,3.24,3.82,2.67,60.7%,34.6%,13.1%,52.3%,12.1%,3.6%
2019,Chris Modrzynski,Western Michigan,SR,4,3,5.65,16,14,0,0,0,63.2,79,42,40,23,45,7,0.302,0.371,0.473,0.844,0.333,7.6%,14.9%,7.3%,1.96,1.6,5.65,5.8,5.27,4.71,69.5%,41.2%,18.5%,40.3%,10.0%,10.6%
2019,Chris Murphy,San Diego,JR,4,3,3.5,13,12,0,0,1,64.1,44,27,25,43,87,15,0.199,0.362,0.29,0.651,0.306,14.8%,30.0%,15.2%,2.03,1.35,3.5,4.56,4.84,3.41,76.7%,37.6%,21.8%,40.6%,6.0%,5.6%
2019,Chris Turpin,New Orleans,JR,5,5,4.54,15,14,0,0,0,85.1,95,49,43,12,65,14,0.283,0.331,0.432,0.762,0.328,3.2%,17.5%,14.2%,5.47,1.25,4.54,4.4,4.71,3.87,64.7%,37.5%,18.7%,43.8%,8.6%,6.0%
2019,Chris Weber,Texas A&M,FR,4,1,3.18,24,8,0,0,0,65.0,61,26,23,21,83,5,0.241,0.307,0.34,0.647,0.331,7.2%,28.4%,21.2%,3.94,1.26,3.18,3.59,3.65,2.7,76.3%,41.9%,18.0%,40.1%,5.8%,7.2%
2019,Chris Williams,UCF,SR,6,5,5.92,13,12,0,0,0,73.0,97,52,48,13,70,4,0.319,0.352,0.408,0.76,0.397,3.9%,21.1%,17.2%,5.41,1.51,5.92,3.6,3.66,3.24,57.9%,48.0%,22.3%,29.7%,2.2%,7.4%
2019,Christian Scafidi,Pennsylvania,JR,5,1,2.62,10,9,1,0,0,68.2,60,29,20,18,59,8,0.234,0.3,0.375,0.675,0.272,6.2%,20.3%,14.1%,3.27,1.14,2.62,4.68,4.85,4.1,74.8%,29.5%,19.0%,51.5%,12.0%,6.8%
2019,Clay Aguilar,Houston,FR,6,4,3.06,16,13,0,0,0,67.2,61,27,23,21,73,9,0.244,0.324,0.368,0.692,0.32,7.2%,25.1%,17.9%,3.49,1.21,3.06,4.27,3.94,3.16,77.5%,47.4%,20.2%,32.4%,6.4%,10.7%
2019,Clayton McGinness,Wichita State,SR,6,4,3.89,18,10,1,0,0,74.0,77,32,32,25,57,1,0.267,0.325,0.424,0.749,0.308,7.7%,17.5%,9.8%,2.27,1.38,3.89,4.69,4.87,4.44,76.2%,34.8%,20.2%,45.1%,7.7%,6.7%
2019,Codie Paiva,Loyola Marymount,SR,8,5,1.91,16,15,2,0,0,103.2,86,25,22,18,90,3,0.222,0.261,0.336,0.597,0.263,4.3%,21.3%,17.1%,4.95,1.0,1.91,4.06,4.13,3.46,88.2%,36.2%,17.1%,46.8%,10.2%,7.3%
2019,Cody Carroll,Southern Miss,JR,3,3,3.86,27,3,0,0,1,63.0,73,32,27,18,50,5,0.285,0.343,0.418,0.761,0.33,6.1%,16.9%,10.8%,2.77,1.44,3.86,4.89,4.43,3.97,74.2%,52.5%,16.8%,30.7%,6.4%,11.3%
2019,Cody Davenport,Central Arkansas,SR,7,5,2.5,16,15,3,1,1,108.0,79,33,30,21,95,4,0.204,0.251,0.309,0.56,0.245,5.0%,22.6%,17.6%,4.52,0.93,2.5,3.96,4.03,3.29,77.7%,38.8%,18.3%,42.9%,8.3%,7.3%
2019,Cody Laweryson,Maine,JR,5,5,2.85,14,14,0,0,0,72.2,59,28,23,23,79,7,0.224,0.301,0.338,0.639,0.301,7.7%,26.5%,18.8%,3.44,1.13,2.85,3.71,3.85,3.06,73.1%,43.4%,22.0%,34.6%,11.5%,6.3%
2019,Cody Luther,Saint Louis,JR,8,3,2.96,14,14,1,1,0,85.0,70,28,28,22,82,6,0.225,0.287,0.28,0.566,0.299,6.2%,23.2%,17.0%,3.74,1.08,2.96,3.15,3.67,3.15,72.5%,56.8%,17.1%,26.1%,6.8%,1.7%
2019,Cody Maw,Charleston Southern,SR,4,5,3.74,15,13,0,0,0,84.1,76,42,35,13,62,2,0.234,0.265,0.366,0.631,0.258,3.7%,17.9%,14.1%,4.84,1.06,3.74,4.56,4.31,3.84,63.6%,40.0%,18.1%,41.9%,9.2%,9.2%
