W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,K-BB%,Age,MaxAge,Season,PlayerName,Team,UPID,xMLBAMID,UPURL,teamid,FullTeamName
1.0,0.0,3.3750000804662723,8.0,0.0,0.0,0.0,0.0,13.1,62.0,9.0,5.0,5.0,2.0,14.0,1.0,0.0,0.0,14.0,9.450000225305562,9.450000225305562,1.0,1.3500000321865089,0.22580645,0.22580645,0.19148936,1.725000041127206,0.22580645,0.89622642,7.146701698899271,-3.771701618432999,0.0,,,2021,Devin Sharkey,STBK,sa3042067,,/players/devin-sharkey/sa3042067/stats/pitching,253,Stony Brook University 
2.0,3.0,3.3750000946662033,22.0,5.0,0.0,0.0,1.0,45.1,201.0,36.0,26.0,17.0,3.0,22.0,6.0,5.0,0.0,36.0,7.147059023999018,4.3676471813327336,1.63636364,0.5955882519999182,0.17910448,0.10945274,0.20809249,1.2794118005924169,0.24626866,0.63545151,4.9022714930422175,-1.5272713983760142,0.06965174,,,2021,Zack Hunsicker,UCF,sa3034309,,/players/zack-hunsicker/sa3034309/stats/pitching,43,University of Central Florida 
1.0,0.0,3.3750001149518187,11.0,0.0,0.0,0.0,0.0,18.2,79.0,20.0,8.0,7.0,1.0,7.0,1.0,2.0,0.0,18.0,8.67857172416182,3.3750001149518187,2.57142857,0.48214287356454555,0.2278481,0.08860759,0.28169014,1.4464286206936365,0.36538462,0.7518797,4.336445728491764,-0.9614456135399454,0.13924051,,,2021,Ben Des Rosiers,NMSU,sa3030203,,/players/ben-des-rosiers/sa3030203/stats/pitching,169,New Mexico State University 
4.0,2.0,3.3750001149518187,10.0,9.0,0.0,0.0,0.0,37.1,157.0,35.0,16.0,14.0,3.0,11.0,4.0,2.0,0.0,41.0,9.883928908073184,2.6517858046050007,3.72727273,0.7232143103468183,0.2611465,0.07006369,0.24647887,1.2321428991093941,0.32653061,0.74235808,3.795741001318913,-0.4207408863670943,0.1910828,,,2021,Garrett Herrmann,TXST,sa3033715,,/players/garrett-herrmann/sa3033715/stats/pitching,264,Texas State University San Marcos 
0.0,0.0,3.3750001149518187,14.0,1.0,0.0,0.0,0.0,18.2,92.0,18.0,21.0,7.0,5.0,12.0,3.0,4.0,0.0,20.0,9.642857471290911,5.785714482774546,1.66666667,2.410714367822728,0.2173913,0.13043478,0.23376623,1.6071429118818186,0.25,0.46153846,7.880052408150268,-4.50505229319845,0.08695652,,,2021,Landon Higgerson,RAD,sa3033781,,/players/landon-higgerson/sa3033781/stats/pitching,213,Radford University 
9.0,1.0,3.3896103896103895,23.0,13.0,0.0,0.0,2.0,77.0,332.0,65.0,33.0,29.0,7.0,38.0,7.0,1.0,0.0,89.0,10.402597402597403,4.441558441558442,2.34210526,0.8181818181818182,0.26807229,0.11445783,0.22648084,1.3376623376623376,0.30366492,0.76846307,4.370718923791663,-0.9811085341812733,0.15361446,21.0,21.0,2021,Sean Mullen,UCLA,sa3017843,680863.0,/players/sean-mullen/sa3017843/stats/pitching,279,University of California Los Angeles 
7.0,3.0,3.391959668951766,14.0,14.0,0.0,0.0,0.0,66.1,294.0,61.0,34.0,25.0,6.0,29.0,7.0,6.0,0.0,74.0,10.040200620097227,3.9346732159840485,2.55172414,0.8140703205484239,0.25170068,0.09863946,0.23643411,1.3567838675807065,0.30898876,0.71106095,4.7029165800712125,-1.3109569111194466,0.15306123,23.0,23.0,2021,Alex Garbrick,UPST,sa3017465,687885.0,/players/alex-garbrick/sa3017465/stats/pitching,242,University of South Carolina Upstate 
5.0,4.0,3.3934426229508197,12.0,12.0,0.0,0.0,0.0,61.0,267.0,35.0,29.0,23.0,5.0,43.0,7.0,7.0,0.0,97.0,14.311475409836065,6.344262295081967,2.25581395,0.7377049180327869,0.36329588,0.16104869,0.16129032,1.278688524590164,0.26086957,0.71794872,4.155388717964048,-0.761946095013228,0.20224719,20.0,20.0,2021,McCade Brown,IU,30004,685326.0,/players/mccade-brown/30004/stats/pitching,104,Indiana University Bloomington 
6.0,4.0,3.402439024390244,15.0,15.0,2.0,0.0,0.0,82.0,360.0,65.0,37.0,31.0,10.0,40.0,9.0,7.0,0.0,102.0,11.195121951219512,4.390243902439025,2.55,1.0975609756097562,0.28333333,0.11111111,0.20900322,1.2804878048780488,0.27638191,0.77,5.097320165866759,-1.6948811414765155,0.17222222,21.0,21.0,2021,Luke Albright,KENT,sa3017592,681475.0,/players/luke-albright/sa3017592/stats/pitching,116,Kent State University 
6.0,1.0,3.403361235438716,28.0,0.0,0.0,0.0,1.0,39.2,168.0,41.0,19.0,15.0,1.0,6.0,5.0,0.0,0.0,36.0,8.168066965052919,1.3613444941754864,6.0,0.22689074902924772,0.21428571,0.03571429,0.2611465,1.1848739115971827,0.33333333,0.65217391,3.3829763470325043,0.020384888406211665,0.17857143,22.0,22.0,2021,Gordon Ingebritson,UCI,sa3034422,,/players/gordon-ingebritson/sa3034422/stats/pitching,274,University of California Irvine 
2.0,2.0,3.4054054054054053,24.0,2.0,0.0,0.0,4.0,37.0,159.0,36.0,17.0,14.0,6.0,13.0,2.0,6.0,0.0,34.0,8.27027027027027,3.1621621621621623,2.61538462,1.4594594594594594,0.21383648,0.08176101,0.25,1.3243243243243243,0.28846154,0.79812207,5.1149566212215944,-1.7095512158161892,0.13207547,19.0,19.0,2021,Garrett Edwards,LSU,sa3024980,801435.0,/players/garrett-edwards/sa3024980/stats/pitching,130,Louisiana State University 
1.0,0.0,3.40776711650097,22.0,0.0,0.0,0.0,5.0,34.1,151.0,32.0,16.0,13.0,0.0,13.0,5.0,4.0,0.0,21.0,5.5048545728092595,3.40776711650097,1.61538462,0.0,0.13907285,0.08609272,0.2406015,1.3106796601926807,0.28571429,0.68,4.387953086946157,-0.9801859704451874,0.05298013,,,2021,Luke Mattson,UCSD,sa3037344,,/players/luke-mattson/sa3037344/stats/pitching,278,University of California San Diego 
6.0,3.0,3.4105263842638194,13.0,10.0,0.0,0.0,0.0,63.1,270.0,51.0,30.0,24.0,2.0,25.0,11.0,6.0,0.0,67.0,9.521052822736495,3.5526316502748116,2.68,0.28421053202198493,0.24814815,0.09259259,0.21794872,1.2000000240928252,0.2969697,0.67695962,3.790399742126465,-0.37987335786264564,0.15555556,,,2021,Bradley McVay,PORT,sa3037754,,/players/bradley-mcvay/sa3037754/stats/pitching,206,University of Portland 
6.0,3.0,3.413793103448276,15.0,14.0,0.0,0.0,0.0,87.0,374.0,79.0,37.0,33.0,7.0,32.0,5.0,15.0,0.0,73.0,7.551724137931035,3.310344827586207,2.28125,0.7241379310344828,0.19518717,0.0855615,0.23442136,1.2758620689655173,0.28015564,0.74387947,4.39102046133458,-0.9772273578863038,0.10962567,,,2021,Isaac Esqueda,USC,sa3031031,,/players/isaac-esqueda/sa3031031/stats/pitching,237,University of Southern California 
5.0,2.0,3.4156627290946946,12.0,11.0,1.0,1.0,0.0,55.1,226.0,38.0,23.0,21.0,5.0,17.0,5.0,1.0,0.0,54.0,8.783132731957785,2.7650603045052287,3.17647059,0.813253030736832,0.23893805,0.07522124,0.18627451,0.993975926456128,0.22758621,0.69811321,4.16300496056942,-0.7473422314747258,0.16371682,21.0,21.0,2021,Alex Williams,STAN,sa3020314,677354.0,/players/alexander-williams/sa3020314/stats/pitching,250,Stanford University 
0.0,1.0,3.4177214364710595,13.0,0.0,0.0,0.0,0.0,26.1,120.0,25.0,12.0,10.0,3.0,15.0,4.0,3.0,0.0,19.0,6.493670729295013,5.126582154706589,1.26666667,1.0253164309413179,0.15833333,0.125,0.24752475,1.5189873050982485,0.27848101,0.8040201,6.332583872818486,-2.914862436347426,0.03333333,,,2021,Ty Burton,RAD,sa3028122,,/players/ty-burton/sa3028122/stats/pitching,213,Radford University 
1.0,0.0,3.4177214364710595,9.0,2.0,0.0,0.0,1.0,26.1,117.0,25.0,11.0,10.0,0.0,12.0,2.0,2.0,0.0,32.0,10.93670859670739,4.101265723765271,2.66666667,0.0,0.27350427,0.1025641,0.24271845,1.4050632572158799,0.35211268,0.71794872,3.5430237790709636,-0.12530234259990403,0.17094017,,,2021,Skyler Pichardo,MRST,sa3039888,,/players/skyler-pichardo/sa3039888/stats/pitching,139,Marist College 
6.0,4.0,3.4192138598841417,13.0,13.0,2.0,1.0,0.0,76.1,336.0,57.0,39.0,29.0,2.0,39.0,16.0,13.0,0.0,95.0,11.200872989275638,4.598253121913157,2.43589744,0.23580785240580288,0.2827381,0.11607143,0.20284698,1.2576418794976154,0.29891304,0.66849817,4.293277266536515,-0.8740634066523736,0.16666667,19.0,19.0,2021,Frank Elissalt,LAS,sa3025634,692284.0,/players/frank-elissalt/sa3025634/stats/pitching,309,La Salle University
3.0,5.0,3.42,12.0,11.0,1.0,1.0,0.0,50.0,215.0,38.0,21.0,19.0,5.0,25.0,5.0,2.0,0.0,45.0,8.1,4.5,1.8,0.9,0.20930233,0.11627907,0.20540541,1.26,0.24444444,0.7704918,4.981576919555664,-1.5615769195556641,0.09302326,22.0,22.0,2021,Tyler Burnham,HALL,sa3028082,,/players/tyler-burnham/sa3028082/stats/pitching,228,Seton Hall University 
7.0,4.0,3.426923177482111,17.0,16.0,0.0,0.0,0.0,86.2,378.0,83.0,45.0,33.0,7.0,26.0,12.0,4.0,0.0,79.0,8.203846394578388,2.7000000792283303,3.03846154,0.7269230982537812,0.20899471,0.06878307,0.24411765,1.2576923445978119,0.2992126,0.68345324,4.58074621911585,-1.1538230416337392,0.14021164,21.0,21.0,2021,Nick Pinto,UCI,sa3025641,688902.0,/players/nicholas-pinto/sa3025641/stats/pitching,274,University of California Irvine 
6.0,4.0,3.426923177482111,14.0,14.0,2.0,0.0,0.0,86.2,375.0,77.0,38.0,33.0,7.0,20.0,3.0,8.0,0.0,86.0,8.93076949283217,2.0769231378679462,4.3,0.7269230982537812,0.22933333,0.05333333,0.21875,1.1192308020732822,0.27027027,0.68736142,4.144412755571174,-0.7174895780890624,0.176,,,2021,Kevin Stevens,RGV,sa3043077,,/players/kevin-stevens/sa3043077/stats/pitching,268,University of Texas Rio Grande Valley
4.0,0.0,3.4285714285714284,11.0,1.0,0.0,0.0,0.0,21.0,99.0,15.0,9.0,8.0,0.0,15.0,7.0,5.0,0.0,16.0,6.857142857142857,6.428571428571429,1.06666667,0.0,0.16161616,0.15151515,0.19480519,1.4285714285714286,0.24590164,0.75675676,5.749099899473645,-2.3205284709022167,0.01010101,20.0,20.0,2021,Zach Neto,CAM,31347,687263.0,/players/zach-neto/31347/stats/batting,41,Campbell University 
1.0,1.0,3.4285714285714284,18.0,4.0,0.0,0.0,1.0,42.0,184.0,43.0,18.0,16.0,1.0,9.0,6.0,0.0,0.0,33.0,7.071428571428571,1.9285714285714286,3.66666667,0.21428571428571427,0.17934783,0.04891304,0.25443787,1.2380952380952381,0.31111111,0.70671378,3.5999235516502743,-0.17135212307884595,0.13043478,21.0,21.0,2021,Diego Barrera,LMU,sa3023203,685290.0,/players/diego-barrera/sa3023203/stats/pitching,133,Loyola Marymount University 
3.0,4.0,3.4285714285714284,12.0,10.0,0.0,0.0,0.0,63.0,267.0,57.0,27.0,24.0,4.0,24.0,3.0,0.0,0.0,55.0,7.857142857142857,3.4285714285714284,2.29166667,0.5714285714285714,0.20599251,0.08988764,0.2375,1.2857142857142858,0.29281768,0.72704082,4.046656284635029,-0.6180848560636005,0.11610487,23.0,23.0,2021,Tyler Arella,VILL,sa3026165,,/players/tyler-arella/sa3026165/stats/pitching,284,Villanova University 
3.0,2.0,3.4285714285714284,13.0,0.0,0.0,0.0,3.0,42.0,179.0,47.0,19.0,16.0,0.0,5.0,4.0,4.0,0.0,26.0,5.571428571428571,1.0714285714285714,5.2,0.0,0.1452514,0.02793296,0.27647059,1.2380952380952381,0.32638889,0.66071429,3.4432004156566802,-0.014628987085251843,0.11731844,,,2021,Buddie Pindel,HAW,sa3039936,,/players/buddie-pindel/sa3039936/stats/pitching,94,University of Hawaii Manoa 
4.0,5.0,3.430327761592935,14.0,14.0,0.0,0.0,0.0,81.1,323.0,63.0,37.0,31.0,6.0,13.0,3.0,2.0,0.0,59.0,6.52868832045107,1.438524545184134,4.53846154,0.6639344054696004,0.18266254,0.04024768,0.20521173,0.9344262002905486,0.23553719,0.59490085,3.888760394788628,-0.45843263319569294,0.14241486,20.0,20.0,2021,Sam Bower,SMC,sa3027483,804984.0,/players/samuel-bower/sa3027483/stats/pitching,246,St. Mary's College of California 
5.0,5.0,3.436363517193759,14.0,11.0,1.0,0.0,0.0,73.1,318.0,65.0,41.0,28.0,4.0,11.0,15.0,5.0,0.0,82.0,10.063636014638865,1.3499999531832625,7.45454545,0.4909090738848227,0.25786164,0.03459119,0.22260274,1.0363636004235146,0.2961165,0.58548009,3.7434399158698466,-0.3070763986760876,0.22327044,23.0,23.0,2021,Grant Hartwig,M-OH,sa3033357,,/players/grant-hartwig/sa3033357/stats/pitching,149,Miami University (Ohio) 
1.0,0.0,3.436363517193759,17.0,0.0,0.0,0.0,2.0,18.1,76.0,13.0,7.0,7.0,1.0,8.0,3.0,3.0,0.0,17.0,8.345454256041986,3.9272725910785815,2.125,0.4909090738848227,0.22368421,0.10526316,0.2,1.145454505731253,0.25531915,0.75221239,4.444945173972895,-1.0085816567791364,0.11842105,,,2021,Jackson Hulett,SMC,sa3034281,,/players/jackson-hulett/sa3034281/stats/pitching,246,St. Mary's College of California 
1.0,2.0,3.436363517193759,12.0,7.0,0.0,0.0,0.0,36.2,165.0,31.0,18.0,14.0,3.0,26.0,6.0,7.0,0.0,35.0,8.590908792984397,6.381817960502695,1.34615385,0.7363636108272341,0.21212121,0.15757576,0.23308271,1.554545400635272,0.29473684,0.76530612,5.454304130806412,-2.0179406136126534,0.05454546,20.0,20.0,2021,Tyler Roche,SJU,sa3040940,,/players/tyler-roche/sa3040940/stats/pitching,247,St. John's University (New York) 
2.0,0.0,3.436363517193759,10.0,0.0,0.0,0.0,0.0,18.1,77.0,18.0,8.0,7.0,1.0,2.0,2.0,1.0,0.0,12.0,5.890908886617873,0.9818181477696454,6.0,0.4909090738848227,0.15584416,0.02597403,0.24657534,1.0909090530773837,0.28333333,0.67961165,4.328593494951233,-0.8922299777574736,0.12987013,,,2021,Luke Stephens,WOF,sa3043051,,/players/luke-stephens/sa3043051/stats/pitching,303,Wofford College 
4.0,3.0,3.4394905294306697,13.0,13.0,1.0,1.0,0.0,52.1,239.0,62.0,30.0,20.0,7.0,21.0,6.0,5.0,0.0,40.0,6.878981058861339,3.6114650559022032,1.9047619,1.2038216853007344,0.16736402,0.08786611,0.29245283,1.5859872996819198,0.33333333,0.74494949,5.44571331007069,-2.00622278064002,0.07949791,,,2021,Blake Helton,BAY,sa3033575,,/players/blake-helton/sa3033575/stats/pitching,21,Baylor University 
4.0,3.0,3.4429529319877643,30.0,1.0,0.0,0.0,16.0,49.2,203.0,46.0,20.0,19.0,4.0,9.0,1.0,4.0,0.0,66.0,11.95973123743118,1.6308724414678883,7.33333333,0.7248321962079504,0.32512315,0.04433498,0.23834197,1.1073825219843687,0.34146341,0.71428571,2.6217587511129543,0.82119418087481,0.28078818,24.0,24.0,2021,Taylor Broadway,MISS,sa3017205,699479.0,/players/taylor-broadway/sa3017205/stats/pitching,154,University of Mississippi 
1.0,2.0,3.4468084406993045,9.0,6.0,0.0,0.0,0.0,31.1,141.0,17.0,13.0,12.0,0.0,28.0,5.0,5.0,0.0,41.0,11.776595505722623,8.042553028298377,1.46428571,0.0,0.29078014,0.19858156,0.15740741,1.4361701836247103,0.25373134,0.74,4.224130100036111,-0.7773216593368062,0.09219858,,,2021,Carter Bosch,GTWN,sa3027416,,/players/carter-bosch/sa3027416/stats/pitching,85,Georgetown University 
0.0,0.0,3.4468084406993045,15.0,1.0,0.0,0.0,0.0,15.2,78.0,19.0,6.0,6.0,1.0,6.0,7.0,1.0,0.0,18.0,10.340425322097914,3.4468084406993045,3.0,0.5744680734498842,0.23076923,0.07692308,0.29230769,1.5957446484719002,0.39130435,0.8496732,4.768618875437055,-1.3218104347377508,0.15384615,,,2021,Zac McCleve,UTAH,sa3037478,,/players/zac-mccleve/sa3037478/stats/pitching,280,University of Utah 
3.0,1.0,3.4468085106382977,18.0,7.0,0.0,0.0,0.0,47.0,195.0,38.0,19.0,18.0,3.0,14.0,4.0,6.0,1.0,63.0,12.063829787234043,2.6808510638297873,4.5,0.574468085106383,0.32307692,0.07179487,0.21468927,1.1063829787234043,0.31531532,0.71428571,2.9378070709553175,0.5090014396829803,0.25128205,21.0,21.0,2021,Jake Smith,MIA,sa3017258,681977.0,/players/jake-smith/sa3017258/stats/pitching,148,University of Miami (Florida) 
6.0,3.0,3.449339322979606,16.0,14.0,1.0,1.0,0.0,75.2,328.0,65.0,37.0,29.0,6.0,28.0,10.0,11.0,0.0,75.0,8.920705145636912,3.3303965877044472,2.67857143,0.713656411650953,0.22865854,0.08536585,0.22413793,1.2290749311766411,0.28229665,0.69767442,4.6851183783767665,-1.2357790553971606,0.14329268,19.0,19.0,2021,Thomas Harrington,CAM,31989,802419.0,/players/tom-harrington/31989/stats/pitching,41,Campbell University 
3.0,2.0,3.449339322979606,15.0,8.0,0.0,0.0,4.0,75.2,312.0,76.0,36.0,29.0,9.0,14.0,2.0,1.0,0.0,71.0,8.444934204536278,1.6651982938522236,5.07142857,1.0704846174764295,0.2275641,0.04487179,0.25675676,1.1894273527515882,0.31018519,0.70528967,4.339237080089712,-0.8898977571101065,0.18269231,,,2021,Cameron Doherty,EIU,sa3030415,,/players/cameron-doherty/sa3030415/stats/pitching,69,Eastern Illinois University 
8.0,3.0,3.452054794520548,19.0,12.0,3.0,0.0,1.0,73.0,326.0,67.0,38.0,28.0,1.0,35.0,7.0,4.0,0.0,96.0,11.835616438356164,4.315068493150685,2.74285714,0.1232876712328767,0.29447853,0.10736196,0.23591549,1.3972602739726028,0.35294118,0.6598513,3.481048866167461,-0.02899407164691281,0.18711656,23.0,23.0,2021,Lukas Jaksich,BALL,sa3034545,,/players/lukas-jaksich/sa3034545/stats/pitching,20,Ball State University 
7.0,1.0,3.4559998945312533,18.0,0.0,0.0,0.0,0.0,41.2,175.0,38.0,21.0,16.0,3.0,15.0,6.0,1.0,0.0,26.0,5.615999828613287,3.23999990112305,1.73333333,0.64799998022461,0.14857143,0.08571429,0.24675325,1.2719999611816417,0.28,0.69343066,5.330052243804933,-1.8740523492736796,0.06285714,,,2021,Logan Heintzman,CAM,sa3033543,,/players/logan-heintzman/sa3033543/stats/pitching,41,Campbell University 
2.0,3.0,3.4559998945312533,21.0,5.0,0.0,0.0,1.0,41.2,174.0,40.0,20.0,16.0,7.0,14.0,2.0,1.0,0.0,43.0,9.287999716552743,3.0239999077148467,3.07142857,1.5119999538574234,0.24712644,0.08045977,0.25316456,1.29599996044922,0.30555556,0.77922078,5.014169532104493,-1.5581696375732395,0.16666667,19.0,19.0,2021,Ben Johnson,GASO,sa3034710,814118.0,/players/benjamin-johnson/sa3034710/stats/pitching,87,Georgia Southern University 
2.0,0.0,3.4615384615384617,9.0,0.0,0.0,0.0,0.0,13.0,60.0,8.0,6.0,5.0,1.0,9.0,2.0,5.0,0.0,18.0,12.461538461538462,6.230769230769231,2.0,0.6923076923076923,0.3,0.15,0.16326531,1.3076923076923077,0.23333333,0.73863636,4.807669280125545,-1.346130818587083,0.15,20.0,20.0,2021,Marques Johnson,LBSU,sa3020741,688730.0,/players/marques-johnson/sa3020741/stats/pitching,125,Long Beach State University 
3.0,2.0,3.4615384615384617,11.0,9.0,0.0,0.0,1.0,52.0,209.0,43.0,26.0,20.0,3.0,9.0,5.0,3.0,1.0,68.0,11.76923076923077,1.5576923076923077,7.55555556,0.5192307692307693,0.32535885,0.0430622,0.22051282,1.0,0.32258065,0.58712121,2.6844772632305443,0.7770611983079174,0.28229665,19.0,19.0,2021,Jeremy Lee,USA,sa3023227,814109.0,/players/jeremy-lee/sa3023227/stats/pitching,230,University of South Alabama 
0.0,0.0,3.4615384615384617,6.0,0.0,0.0,0.0,1.0,13.0,55.0,11.0,6.0,5.0,0.0,4.0,2.0,1.0,0.0,9.0,6.230769230769231,2.769230769230769,2.25,0.0,0.16363636,0.07272727,0.2244898,1.1538461538461537,0.275,0.64705882,3.8111264228820803,-0.3495879613436186,0.09090909,,,2021,Jared Bellissimo,RUTG,sa3026919,,/players/jared-bellissimo/sa3026919/stats/pitching,218,Rutgers State Univ of New Jersey New Brunswick 
3.0,0.0,3.4615384615384617,15.0,1.0,0.0,0.0,1.0,26.0,110.0,17.0,11.0,10.0,4.0,13.0,11.0,1.0,0.0,22.0,7.615384615384615,4.5,1.69230769,1.3846153846153846,0.2,0.11818182,0.19767442,1.1538461538461537,0.21666667,0.84745763,6.946351902301496,-3.484813440763034,0.08181818,,,2021,Benny Emmons III,SFA,sa3030932,,/players/benny-emmons-iii/sa3030932/stats/pitching,252,Stephen F. Austin State University 
0.0,1.0,3.4615384615384617,3.0,3.0,0.0,0.0,0.0,13.0,55.0,12.0,9.0,5.0,0.0,4.0,0.0,3.0,0.0,13.0,9.0,2.769230769230769,3.25,0.0,0.23636364,0.07272727,0.23529412,1.2307692307692308,0.31578947,0.4375,3.053129203502949,0.40840925803551276,0.16363636,,,2021,Trent Harris,HPU,sa3033309,,/players/trent-harris/sa3033309/stats/pitching,95,High Point University 
0.0,0.0,3.4615384615384617,13.0,0.0,0.0,0.0,0.0,13.0,58.0,10.0,5.0,5.0,0.0,11.0,2.0,2.0,0.0,7.0,4.846153846153846,7.615384615384615,0.63636364,0.0,0.12068966,0.18965517,0.22222222,1.6153846153846154,0.26315789,0.7826087,5.61082840699416,-2.149289945455698,-0.06896552,,,2021,Stone Hewlett,KU,sa3033749,,/players/stone-hewlett/sa3033749/stats/pitching,113,University of Kansas 
3.0,1.0,3.4615384615384617,7.0,3.0,0.0,0.0,1.0,26.0,108.0,20.0,12.0,10.0,2.0,7.0,5.0,2.0,0.0,17.0,5.884615384615385,2.423076923076923,2.42857143,0.6923076923076923,0.15740741,0.06481481,0.20833333,1.0384615384615385,0.23376623,0.68493151,5.455389873798077,-1.9938514122596152,0.09259259,,,2021,Danny Long,MONM,sa3036483,,/players/danny-long/sa3036483/stats/batting,159,Monmouth University 
1.0,1.0,3.4615384615384617,13.0,0.0,0.0,0.0,0.0,13.0,54.0,10.0,6.0,5.0,1.0,5.0,3.0,2.0,0.0,14.0,9.692307692307692,3.4615384615384617,2.8,0.6923076923076923,0.25925926,0.09259259,0.2173913,1.1538461538461537,0.29032258,0.72289157,4.469579153794509,-1.0080406922560474,0.16666667,,,2021,Robert Price,TULN,sa3040204,,/players/robert-price/sa3040204/stats/pitching,273,Tulane University 
2.0,2.0,3.4615384615384617,15.0,0.0,0.0,0.0,1.0,26.0,109.0,26.0,13.0,10.0,1.0,4.0,4.0,5.0,0.0,22.0,7.615384615384615,1.3846153846153846,5.5,0.34615384615384615,0.20183486,0.03669725,0.25742574,1.1538461538461537,0.32051282,0.64417178,3.9378454941969654,-0.4763070326585037,0.16513762,,,2021,Logan Schmitt,M-OH,sa3041727,,/players/logan-schmitt/sa3041727/stats/pitching,149,Miami University (Ohio) 
4.0,2.0,3.4678900296234003,19.0,0.0,0.0,0.0,5.0,36.1,152.0,35.0,17.0,14.0,3.0,9.0,0.0,5.0,0.0,29.0,7.183486489934186,2.2293578761864716,3.22222222,0.7431192920621572,0.19078947,0.05921053,0.24475524,1.2110092166938857,0.28828829,0.67839196,4.334060504289802,-0.8661704746664016,0.13157895,22.0,22.0,2021,Kyle Crigger,LT,sa3019884,805732.0,/players/kyle-crigger/sa3019884/stats/pitching,132,Louisiana Tech University 
5.0,4.0,3.4678900296234003,13.0,11.0,0.0,0.0,0.0,72.2,300.0,60.0,30.0,28.0,5.0,22.0,11.0,3.0,0.0,58.0,7.183486489934186,2.724770737561243,2.63636364,0.6192660767184643,0.19333333,0.07333333,0.2247191,1.128440406464757,0.26960784,0.73255814,4.404613573111105,-0.9367235434877044,0.12,,,2021,Logan Wiley,MOST,sa3045206,,/players/logan-wiley/sa3045206/stats/pitching,158,Missouri State University 
0.0,0.0,3.471428476839652,17.0,0.0,0.0,0.0,0.0,23.1,99.0,22.0,11.0,9.0,2.0,6.0,4.0,1.0,0.0,24.0,9.257142604905738,2.3142856512264345,4.0,0.7714285504088115,0.24242424,0.06060606,0.24719101,1.1999999673025958,0.31746032,0.71917808,4.120128595001844,-0.6487001181621914,0.18181818,,,2021,Aaron Bechtel,WICH,sa3026827,,/players/aaron-bechtel/sa3026827/stats/pitching,299,Wichita State University 
0.0,0.0,3.471428476839652,11.0,3.0,0.0,0.0,0.0,23.1,104.0,24.0,11.0,9.0,3.0,12.0,3.0,3.0,0.0,27.0,10.414285430518955,4.628571302452869,2.25,1.1571428256132172,0.25961538,0.11538462,0.26966292,1.542857100817623,0.3559322,0.8045977,5.155143076059771,-1.6837145992201186,0.14423077,,,2021,Cole Halpin,CARK,sa3033055,,/players/cole-halpin/sa3033055/stats/pitching,46,University of Central Arkansas 
2.0,4.0,3.4838709677419355,28.0,0.0,0.0,0.0,8.0,62.0,265.0,54.0,26.0,24.0,4.0,18.0,15.0,7.0,0.0,79.0,11.46774193548387,2.6129032258064515,4.38888889,0.5806451612903226,0.29811321,0.06792453,0.23275862,1.1612903225806452,0.33557047,0.74938575,3.515566908928656,-0.03169594118672059,0.23018868,22.0,22.0,2021,Chandler Jozwiak,TA&M,sa3017307,685001.0,/players/chandler-jozwiak/sa3017307/stats/pitching,263,Texas A&M University College Station 
0.0,0.0,3.4838709677419355,21.0,1.0,0.0,0.0,1.0,31.0,135.0,31.0,13.0,12.0,1.0,11.0,1.0,1.0,0.0,23.0,6.67741935483871,3.193548387096774,2.09090909,0.2903225806451613,0.17037037,0.08148148,0.25203252,1.3548387096774193,0.3030303,0.72115385,3.8389437644712388,-0.35507279672930325,0.08888889,23.0,23.0,2021,Max Newton,TROY,sa3038830,,/players/max-newton/sa3038830/stats/pitching,272,Troy University 
4.0,1.0,3.4838709677419355,12.0,12.0,0.0,0.0,0.0,62.0,263.0,58.0,27.0,24.0,5.0,16.0,4.0,3.0,0.0,65.0,9.435483870967742,2.3225806451612905,4.0625,0.7258064516129032,0.24714829,0.0608365,0.23868313,1.1935483870967742,0.30635838,0.71830986,3.7887836640880956,-0.30491269634616014,0.18631179,,,2021,Dominic Robinson,SHSU,sa3040906,,/players/dominic-robinson/sa3040906/stats/pitching,220,Sam Houston State University 
2.0,1.0,3.4838710749186568,15.0,0.0,0.0,0.0,0.0,20.2,96.0,20.0,10.0,8.0,2.0,14.0,2.0,4.0,0.0,21.0,9.145161571661475,6.096774381107649,1.5,0.8709677687296642,0.21875,0.14583333,0.25,1.6451613409338102,0.31578947,0.78313253,5.188321874938078,-1.704450800019421,0.07291667,22.0,22.0,2021,Tyler Ahearn,FSU,sa3017747,671129.0,/players/tyler-ahearn/sa3017747/stats/pitching,78,Florida State University 
3.0,0.0,3.4838710749186568,21.0,0.0,0.0,0.0,3.0,20.2,95.0,16.0,10.0,8.0,1.0,17.0,2.0,4.0,0.0,36.0,15.677419837133955,7.403226034202146,2.11764706,0.4354838843648321,0.37894737,0.17894737,0.21052632,1.5967742426710512,0.38461538,0.74404762,3.543160534004267,-0.05928945908561012,0.2,21.0,21.0,2021,Graham Firoved,VT,sa3020557,681462.0,/players/jeffrey-firoved/sa3020557/stats/pitching,288,Virginia Polytechnic Institute & State University 
