team,season,week,n_players,woba_mean,woba_std,woba_p10,woba_p25,woba_p50,woba_p75,woba_p90,n_returning_players,n_unknown_players,pa_coverage,avg_K%,avg_BB%,avg_ISO,avg_BABIP,rank
COFC,2026,,14,0.4144851050988896,0.008057873289445603,0.4041306638710817,0.4090762398924567,0.4144441837247806,0.4198367116793196,0.4247427582935967,14,0,1.0,0.19794475216096605,0.10736002405920096,0.1573058275268017,0.3308023953750214,138
LEM,2026,,17,0.4144407220176958,0.007905951940766251,0.40448025904763985,0.4091115883341514,0.41436584000910437,0.41967216853637324,0.42463299306552355,17,0,1.0,0.20732897842034537,0.12897984459892228,0.15403901730243977,0.33190547449343527,139
JOES,2026,,14,0.41435799549588026,0.008140654264397775,0.40394664396459773,0.40871800426263405,0.414289494674551,0.41976342583912296,0.4249216665221375,14,0,1.0,0.21431409881488944,0.1059539436502586,0.16617799106047992,0.3398909476984747,140
UCI,2026,,16,0.4142253887042589,0.007706829832643394,0.40443029907324146,0.409013212242348,0.41418583505724277,0.41931973047872845,0.4241671034624849,16,0,1.0,0.2156008027444446,0.12685385309814426,0.16132550308882698,0.34228265727841506,141
PORT,2026,,15,0.41401734398469436,0.008544594966591601,0.40314750404738203,0.40819825864623377,0.41396375462346685,0.4198508881064685,0.42480734111075547,15,0,1.0,0.20837310746439433,0.10931264352200921,0.16182072044570467,0.3285387030998067,142
LIP,2026,,16,0.41375091669684916,0.008116510612249099,0.40338662316237883,0.4082777737232597,0.4136489983843768,0.41905853319979625,0.4242135089895197,16,0,1.0,0.183489212106958,0.11110073861184155,0.1616162412829557,0.3367627892636056,143
IOWA,2026,,15,0.4136232121190611,0.006989977307484116,0.40489240487533595,0.4088040779450285,0.4135550549617616,0.41835027799653135,0.422625806473269,15,0,1.0,0.19970755950784239,0.11450162807029751,0.14905155224530475,0.34274934469599655,144
MCN,2026,,18,0.41356475486873995,0.0076281905385576386,0.4040246108128743,0.4083003779877095,0.4134900307334273,0.41866762313202394,0.42341198142078657,18,0,1.0,0.21014870937062125,0.11097673704404569,0.16864388280217932,0.3382348805858928,145
USF,2026,,21,0.4134779031952771,0.006846750890480197,0.40477468206072903,0.40884785414063146,0.4134050401193645,0.4180701860829587,0.4223196922293838,21,0,1.0,0.17602080902746964,0.11599200062287479,0.1652148288662156,0.33814567553554414,146
OKST,2026,,17,0.41321107401224416,0.008338139956104482,0.40266417585835507,0.4075297721358788,0.413098272169578,0.41874193375570595,0.4239096569389958,17,0,1.0,0.24222935306017856,0.11449006514361489,0.17820511166580602,0.3390606217877225,147
IONA,2026,,15,0.41299073238344575,0.007926109061351811,0.40299064332248674,0.40757111196663587,0.41295118985815715,0.4182024044616717,0.4231554645379952,15,0,1.0,0.1860199436424686,0.09721342567760599,0.16829194731096322,0.338088805230317,148
CBU,2026,,18,0.4129761947887087,0.008245323712323928,0.40246217887521546,0.40741834928520976,0.41289426545614866,0.4184261070075962,0.42347195569315665,18,0,1.0,0.19080353072900139,0.10893928929136149,0.15980503542883917,0.3362248496297606,149
TXSO,2026,,14,0.4126823145333099,0.01121323785251908,0.3984922352064252,0.40515522000920406,0.412510836538034,0.42016903421608504,0.42715737264133824,14,0,1.0,0.18013567996295124,0.11194969121381725,0.15442669029557732,0.33237413460957255,150
CARK,2026,,14,0.41268179278096156,0.008159263536382057,0.4021696801684175,0.4071650870302438,0.4126490119516741,0.41807210685376167,0.4230750200770574,14,0,1.0,0.20966693566595246,0.10812824608620752,0.15527038583343789,0.3376555901116937,151
ARST,2026,,15,0.4126684113537702,0.007506077573677683,0.4031365124615743,0.4074965021441811,0.41252108690218414,0.4177607904609145,0.422353826637561,15,0,1.0,0.1949226714201536,0.10855562449480874,0.16832998729766552,0.33746815093788196,152
MRSH,2026,,15,0.412664862396758,0.007332603362294171,0.40324127087772194,0.4076850517333285,0.4125937811554171,0.41751208582626254,0.4220747692706471,15,0,1.0,0.19622207020245128,0.10625227432407816,0.16013410967700167,0.3382957200330107,153
UAB,2026,,13,0.4126346302395131,0.009627261850102476,0.4005530903453143,0.4061861988091124,0.412447717794603,0.4190021185109221,0.42507120050817626,13,0,1.0,0.2089334607234152,0.11805248440756627,0.1632466389510152,0.3283459669725995,154
PENN,2026,,13,0.41246013336972936,0.0077038266383174115,0.402532516883582,0.40720302329729485,0.4123730162965512,0.41769050428778715,0.4224148033685101,13,0,1.0,0.19761345862971721,0.11175026517016604,0.1713461231004028,0.3317890923439256,155
CLT,2026,,13,0.41245971675778564,0.007154545292962371,0.4033209850625814,0.4075116468173282,0.41242482562872096,0.4173483258543052,0.42168104917275084,13,0,1.0,0.20306287706023915,0.11200409094208302,0.16579811477026357,0.3329472523795809,156
FGCU,2026,,14,0.41227861058222554,0.008038692866034921,0.4021635879939213,0.40686808494263355,0.4121188516643127,0.41765486548421177,0.4225498457333552,14,0,1.0,0.20455451249544643,0.11263462278952663,0.167431387503895,0.3443634167227512,157
HC,2026,,18,0.41220818279366106,0.009269089620310852,0.4002620221003008,0.40611958572988793,0.41225535741877417,0.41824141044346735,0.4241218724780702,18,0,1.0,0.20785459729568875,0.12369998199285459,0.16451636967882843,0.33144239060316216,158
USI,2026,,18,0.4114576528698639,0.00738101828831132,0.4020867202852852,0.4064617558069483,0.4114026438430637,0.4163656512725507,0.4209373727640412,18,0,1.0,0.16616323197120167,0.10901169610146294,0.14572526413208384,0.34023568194886417,159
NAVY,2026,,15,0.41142560585166227,0.007528098150433684,0.4017640630272156,0.4063353551937673,0.4113920043254149,0.4163779030424546,0.42092657595271415,15,0,1.0,0.18994128560443133,0.11719713536429063,0.14880120076679088,0.33068297196477553,160
FIU,2026,,17,0.41116858431807957,0.008017636456529585,0.4009173731034618,0.4056472192019519,0.4110757009278011,0.41665507724721096,0.421456362647184,17,0,1.0,0.21743985496667628,0.11457154269486708,0.16884636541453119,0.33097791872438687,161
ALST,2026,,13,0.4110132802884219,0.01058844837631735,0.3976143008423346,0.40380222076991906,0.41088975265290384,0.41811576943773626,0.4248193412029912,13,0,1.0,0.2086505670641871,0.11566816232235982,0.15373539866715735,0.34099095098660415,162
NJIT,2026,,17,0.4109546078975951,0.008137775540991413,0.40052825653806123,0.40541218964858666,0.4109118547036623,0.416353991562292,0.4216188492215064,17,0,1.0,0.22566790299493067,0.10160482392615587,0.16786973908441702,0.3377447286994606,163
EMU,2026,,14,0.41084984946829955,0.007948121818049882,0.40080428133921864,0.4053160454998991,0.41066015707213976,0.4161899362865034,0.4211072176424141,14,0,1.0,0.20396610404025686,0.11389754343658999,0.1563201136561871,0.33033096735490813,164
GTWN,2026,,16,0.4106445281940381,0.00802215996168508,0.4004195320429668,0.40523514384375703,0.41060909280222013,0.4160081232275421,0.4208393582883444,16,0,1.0,0.2067570979818043,0.1192760445880909,0.14880054341461757,0.3285644135712741,165
STMN,2026,,13,0.41043157604491637,0.008242882370977176,0.39993767455413654,0.4049054360690537,0.4103429164006877,0.41594764570014486,0.42105668516607625,13,0,1.0,0.16422837779427607,0.10695150562545627,0.15724399866118072,0.3318009150905058,166
MRMK,2026,,16,0.4103669833889457,0.009219741198546995,0.39858208615232954,0.40411032604768127,0.41034904944126555,0.41663992848390696,0.4220801742506506,16,0,1.0,0.2167955214716093,0.12811884677333096,0.16041406643499623,0.3265974758557856,167
SEMO,2026,,15,0.41029754063909796,0.009755797756694409,0.39784066710219407,0.4035977943540676,0.4100705590040127,0.41681000853093764,0.42306187400165585,15,0,1.0,0.18684066730383878,0.11346902718080165,0.14640057756675426,0.3328846102237914,168
ARMY,2026,,15,0.41025940710244113,0.007679267838949296,0.40056725762458245,0.4050861217309226,0.410223966070927,0.4153111515974925,0.42006434140748256,15,0,1.0,0.19185546868163408,0.10687375628995237,0.1594636508956195,0.33551993365688837,169
EVAN,2026,,14,0.41025160576409253,0.009543007029209802,0.39811651158305794,0.40382912316958774,0.41008985215533406,0.41663357707996196,0.422441788274395,14,0,1.0,0.23062961244027855,0.1261480367220669,0.16230411803431186,0.33599292846362355,170
STO,2026,,16,0.4101956896844327,0.00910679922066182,0.398546368436803,0.4040995350640575,0.4101859230480507,0.41613593942167737,0.4218177826209258,16,0,1.0,0.22487772104590964,0.11519512418459142,0.16178174295002284,0.32763411258552466,171
AKR,2026,,17,0.41008772654045905,0.00953949726597658,0.3978618872654644,0.4035734909691858,0.4099372751653875,0.4164651689437019,0.4223750281381573,17,0,1.0,0.20053656104024575,0.11090885635178811,0.15403221202787262,0.33161891409603356,172
LIU,2026,,16,0.410019644711036,0.008162278416646646,0.39956568866351805,0.40443780973132454,0.4099169249682312,0.4154316832500335,0.4205776233497805,16,0,1.0,0.2033637901144919,0.11163339634268307,0.16189992458615077,0.3326133384620481,173
CHSO,2026,,16,0.40974443261941795,0.008173160189613839,0.39920834044790554,0.4041873713851377,0.4097525625814066,0.4152124782847145,0.42035770623401353,16,0,1.0,0.19525943107255517,0.11862476950207182,0.14589860239947544,0.33066780700314446,174
GONZ,2026,,16,0.4097304867308496,0.007418980251218887,0.4002903390665674,0.40473603276707126,0.40964031664989226,0.4146581495229584,0.41928667792519947,16,0,1.0,0.18918464326838136,0.0976067982837858,0.1664561414700349,0.3379894339423177,175
RUTG,2026,,14,0.40953823711848747,0.007827734724886294,0.39965391973078523,0.40423819411268425,0.4092866657973111,0.41475605870480414,0.41972526407507077,14,0,1.0,0.21742691914167311,0.11175826952925301,0.1647585482833061,0.33865520852566317,176
ODU,2026,,16,0.4092830769109086,0.00727440011170934,0.4000164178292413,0.40440197600044586,0.4092446034331233,0.41414485883701113,0.41866855057988717,16,0,1.0,0.21641790126999022,0.10695681954642856,0.16094625972850943,0.3319082479667402,177
MVSU,2026,,14,0.40925817522413954,0.011334251699310259,0.39479065892445386,0.40134415165045123,0.40917059901219766,0.4167708607362548,0.4240933793769556,14,0,1.0,0.2421828315950829,0.1030898960960364,0.16772088190855916,0.33695621228228617,178
UNLV,2026,,14,0.409115282268032,0.008380841658984978,0.39853976929883345,0.40339541349858743,0.4090151620265827,0.41455806959502606,0.4198966321897065,14,0,1.0,0.19607340465743464,0.11944337388170696,0.14569481832541858,0.33444886396169055,179
BELL,2026,,17,0.4091051801981925,0.00831435595635293,0.3984448039564773,0.4034072084041214,0.4089728410668461,0.41472375755577284,0.4199274410798656,17,0,1.0,0.19915468301126155,0.11727397778696877,0.15806642936571844,0.32724233082662985,180
LIB,2026,,14,0.40897883966049847,0.006441121736019623,0.4007637503552137,0.4045367306297009,0.4088889214192447,0.41337725384102586,0.4172715842246655,14,0,1.0,0.21963244578357147,0.11811810604737279,0.16955013211591155,0.32133468960073347,181
CIN,2026,,13,0.40897033596588045,0.008061090422593136,0.39875509185951585,0.4034228868253442,0.4088513435476136,0.41432209803911685,0.41925684549212666,13,0,1.0,0.21213542973586363,0.11160323989464167,0.15647319556387845,0.33455059399912596,182
MASS,2026,,10,0.40873850947252865,0.009075684216527113,0.39719488769702205,0.4024995243012066,0.4086283749033543,0.4148760208796852,0.4205243580555194,10,0,1.0,0.19460515501181136,0.12583206052482676,0.14574457723695744,0.32906378943254394,183
CIT,2026,,14,0.40871845442027527,0.008012637384906436,0.3985486582791461,0.40322596918377934,0.4086000357132924,0.41408333332081176,0.41894032419277066,14,0,1.0,0.20389031051563328,0.11168195153409241,0.1637416413450186,0.34345623342140735,184
LIN,2026,,16,0.40845670992098976,0.008216248198137885,0.39792261037323295,0.4028369379662984,0.408460401488559,0.4140849581037501,0.4188438942259481,16,0,1.0,0.22752749149937895,0.10179262798355286,0.16949041952315075,0.33469834036854706,185
SDST,2026,,16,0.4081840645179427,0.008694766290792218,0.3969568418925928,0.40219029025873754,0.40815246886866596,0.41422053197438624,0.41931244777839827,16,0,1.0,0.1946357144441176,0.1143337480741778,0.154129297865448,0.32854417067196307,186
CP,2026,,13,0.4080784765439258,0.0065889895203835236,0.39967931072659896,0.4035641027344931,0.4079406100849513,0.4125942318796982,0.41655844061351305,13,0,1.0,0.1952080334851548,0.09655092936933583,0.16635974354897248,0.34421638605948984,187
TNTC,2026,,13,0.4076041277794153,0.008729832368464797,0.39646903895625885,0.4016633325401584,0.4075775011666009,0.4133842408106794,0.41873440030334674,13,0,1.0,0.18838700545965373,0.11625885136054137,0.14468068024417957,0.3227278658977983,188
RAD,2026,,14,0.40751339226666106,0.007751535669447972,0.3978050171776248,0.4022664249703979,0.4073700038283236,0.4126010121209609,0.4175224026861924,14,0,1.0,0.17636222510516406,0.1092072052493087,0.15174590168449695,0.33266580866858936,189
MEM,2026,,16,0.40746932297356714,0.008438743569504125,0.3967401047825043,0.4017408798363658,0.40739559227945377,0.4130715811914665,0.4183644302338792,16,0,1.0,0.23704369380859905,0.11947328149241032,0.17387625608858354,0.3328668623271873,190
GAST,2026,,18,0.40728579471439663,0.0077972411919969295,0.3974167874132803,0.4019374838242086,0.4072380671575844,0.41247529441167025,0.4173198942274883,18,0,1.0,0.21145549610103753,0.12638350006476448,0.14493356440100094,0.33195301908139657,191
MILW,2026,,15,0.4071813020427697,0.008606810573024993,0.39609258533325764,0.4013291422450776,0.40717066316199113,0.41296830616263874,0.41809901317322157,15,0,1.0,0.2418938413447034,0.12294471380962288,0.15550404734859127,0.33622791522837386,192
SF,2026,,16,0.4071765226979237,0.007280363906228559,0.3978556267638514,0.4021309907136615,0.40705030050856694,0.41210604390645317,0.4165115021312126,16,0,1.0,0.2097274321273037,0.10140469413932221,0.1612373078048982,0.33763351461527175,193
GW,2026,,16,0.407119058344032,0.007957158401444656,0.39687607301890804,0.4016872192038164,0.4070567374631884,0.4123970123098662,0.417315665729573,16,0,1.0,0.1888719017188692,0.11161272325612631,0.15524356644616918,0.3333803353814836,194
GCU,2026,,20,0.40709293986504497,0.008007346960418115,0.3969215699744897,0.40169037298651533,0.4069991795459873,0.41239040589114834,0.4174800884936076,20,0,1.0,0.2034042849948865,0.11895576243427149,0.1555024883117685,0.3334281808113394,195
UL,2026,,16,0.4070697486410239,0.008598020454377369,0.39621452546856434,0.40118232255881775,0.40683174279795165,0.4127611361229125,0.41813500303094114,16,0,1.0,0.2052742026850396,0.10377438859008836,0.16422784512106295,0.3433188436401945,196
MERC,2026,,16,0.40704342860931503,0.01256928514327541,0.3910058611310338,0.39852000389985714,0.4067297813924532,0.41530537436829934,0.4233537481297916,16,0,1.0,0.22365492914307367,0.10044187565470322,0.17102481999575064,0.3323555134524983,197
MTSU,2026,,12,0.4070127658271818,0.006759759509666265,0.3983273642056964,0.40246957116897464,0.40690076913694695,0.4114509696372851,0.4157253589402948,12,0,1.0,0.18775011934673894,0.11273825163536193,0.16146153671664468,0.33072412721130867,198
BC,2026,,15,0.40690101832215264,0.007426559068151219,0.3975553071279037,0.40171639449428465,0.4067589897887717,0.4119171373967098,0.4164661674780387,15,0,1.0,0.2015830499042871,0.11548914636489635,0.15333886008371386,0.32221271576558924,199
COR,2026,,11,0.40683730338373963,0.011984355818905343,0.3914018756157399,0.3986690864768336,0.4066823540564932,0.4147805059864975,0.422183940923258,11,0,1.0,0.21873182289869708,0.10604267263661639,0.16720257390239185,0.3361451309930165,200
ACU,2026,,15,0.4064373592314211,0.006579116175296569,0.39802133718099036,0.402097993847146,0.4063685119185344,0.41081447214158107,0.41487937961177207,15,0,1.0,0.19351788019445415,0.11642619219450259,0.15090732062693407,0.321122326039254,201
MUR,2026,,15,0.4063415431022732,0.007880771101138734,0.3961895308983451,0.4009105243988246,0.40628988347887496,0.4116227042671526,0.41642355042029316,15,0,1.0,0.19827718615231163,0.11880103543263817,0.15383679893590038,0.3325043917548235,202
DART,2026,,13,0.40619328342355665,0.010151496217327268,0.3934350296130521,0.39914604942611975,0.40610480574973656,0.41309271582191204,0.41931609726080404,13,0,1.0,0.20377106900658543,0.10667352396462076,0.16235655562052867,0.34318812298162354,203
ECU,2026,,16,0.4059037370208239,0.0068266403703691044,0.3970577066959901,0.40131451110229166,0.4058901404583012,0.4103902418571652,0.4146909901546295,16,0,1.0,0.18632603441909057,0.10174885015519905,0.15758939171761271,0.3236624297622931,204
GASO,2026,,17,0.4055102931712194,0.009101463020266161,0.39381538131339705,0.39931368734682327,0.4053795041587461,0.41162939873546645,0.41720659486821304,17,0,1.0,0.21142490191800073,0.10408492645821134,0.16701256813792376,0.33542670802669466,205
MER,2026,,17,0.4054727994456199,0.008824907177975336,0.3943246951705452,0.39940295796092823,0.40533612838279115,0.411356756790381,0.4169249338862747,17,0,1.0,0.2194603719571636,0.12475966194376313,0.15687468300470792,0.3299665076576216,206
MICH,2026,,18,0.405430155728805,0.007558445996876358,0.3958987778219135,0.40028452105106105,0.405325011844674,0.4105191985108658,0.41508977094802985,18,0,1.0,0.2033981573925005,0.11164273991566054,0.16069135137100604,0.3272029822052731,207
UNA,2026,,15,0.40520598853267215,0.0076133236786037,0.3954097620205835,0.3999082328212319,0.4049964479000774,0.41045737850188113,0.41511759624119526,15,0,1.0,0.21773926807344016,0.11370689085396485,0.1559157231733045,0.33018726192108766,208
BRAD,2026,,16,0.4050965852077542,0.011427446048744095,0.39058249203278417,0.39739800286675914,0.4051455867186814,0.4126630605257573,0.4195940077804983,16,0,1.0,0.25319081754658657,0.11954869499319416,0.16779625233420908,0.3427806521340223,209
NIU,2026,,15,0.404935025206309,0.007874234077116692,0.3949691211179639,0.3995409177530116,0.40491483924104765,0.4102287341160319,0.41506849949310576,15,0,1.0,0.208117866369661,0.1169013638489632,0.15148266882562675,0.3291411543796091,210
DAY,2026,,14,0.40491872963145253,0.007915784163421242,0.3947215365325721,0.3995602194861838,0.404863711131495,0.4102975251856753,0.41502886742602957,14,0,1.0,0.19754837044318826,0.11288502671974263,0.15588961738794085,0.32658485136655085,211
PUR,2026,,16,0.40476721053205533,0.008107893333333137,0.3942919299162736,0.39927694386930773,0.40464799735080415,0.4103779633979587,0.4152847948352439,16,0,1.0,0.2000334154328242,0.10372638178118114,0.16777523652934412,0.33572685577894207,212
FAU,2026,,14,0.40469734236972893,0.007532084773713137,0.3950608986120433,0.3996092778044319,0.4045880905667364,0.40968958068621913,0.41440110767771926,14,0,1.0,0.20539702524909123,0.10944668980957777,0.15490606058394413,0.32972580485949593,213
MSU,2026,,13,0.40448384524129305,0.008127449014463344,0.39426201210903217,0.3988288500970288,0.4043753927244863,0.4099600972824341,0.4149466760429345,13,0,1.0,0.22276542655779227,0.1095771480401108,0.16752560572125216,0.3277877294736142,214
PEPP,2026,,16,0.40424357036727954,0.009616222513728163,0.3920216162814128,0.39767276065556745,0.40404768921267925,0.4107945959005243,0.41670161564792063,16,0,1.0,0.2128475136230341,0.10114851973539424,0.17161453225402024,0.34415471977929424,215
ELON,2026,,17,0.4042016960501221,0.007360104816242989,0.3947080875230713,0.3992363098798821,0.4042320929640168,0.40914620331800117,0.4136765545868742,17,0,1.0,0.1870105586800586,0.11216970706889848,0.1571043812656809,0.33186151696461136,216
LONG,2026,,17,0.40385640367919157,0.008019508579859254,0.3936385391354982,0.3984019172680169,0.403747769343067,0.40920642260853735,0.41432302389083975,17,0,1.0,0.20867859233715116,0.13007721416960344,0.1411759480537998,0.32772016903858475,217
PRES,2026,,19,0.403589656818801,0.008594959469176235,0.39272127663705747,0.39762481745947564,0.4034846707072966,0.4093966823557118,0.41472179070440546,19,0,1.0,0.2016315142463286,0.10229202235611409,0.16709672677480242,0.33801693089738305,218
MAN,2026,,20,0.403315966396067,0.007271669977690574,0.39402249795739164,0.3984041975713407,0.4032810296435066,0.40811086197050495,0.41263524649336897,20,0,1.0,0.20693704106743752,0.12168938340286214,0.15052458277477543,0.3310798774934835,219
SBU,2026,,13,0.4033148554136404,0.009297135902282809,0.39147108121119506,0.39697617656243217,0.4031973480027595,0.40958597260566443,0.4153172831161295,13,0,1.0,0.22044233859339238,0.12237133304657159,0.15167411992108124,0.33170464333358435,220
COLU,2026,,13,0.40320008001638746,0.008613569541809607,0.392105712088652,0.39747036188978085,0.40314861210878117,0.40883764107412013,0.4141366047435454,13,0,1.0,0.1994506130736046,0.12444734081683698,0.15776498615806483,0.3174704200404746,221
RID,2026,,12,0.4031528216861862,0.006902223899026291,0.39441070695013253,0.398476766953956,0.40308263254159893,0.4077734287486621,0.4119450036993355,12,0,1.0,0.18278415026929773,0.11198074646918715,0.15074877048476656,0.3243203764656431,222
SIUE,2026,,17,0.4031215613026761,0.006772411848990611,0.3945230428368569,0.39850978649439894,0.40304670021150435,0.4077252316624493,0.4118458801404572,17,0,1.0,0.2051884164115421,0.10470759478884636,0.1663865704267342,0.3234314340561543,223
CSUF,2026,,17,0.4028964062528778,0.007819217629905669,0.3929371139960505,0.39752574294374504,0.4027601628941929,0.40811677920201295,0.41305859759955577,17,0,1.0,0.22897379046348623,0.1033582863565407,0.15983668515232397,0.33638774002376853,224
MSM,2026,,19,0.40284655980880824,0.008205426230778207,0.392350341798391,0.39720555313988504,0.40276649474995896,0.40835580119818404,0.41348166215796667,19,0,1.0,0.20198104966605754,0.12461160776455374,0.15031957943252608,0.31924224425826236,225
STET,2026,,17,0.40267873482813427,0.00782057939614153,0.39259369350223666,0.3973296322272443,0.40262918776094225,0.4078174440452961,0.41280377373469523,17,0,1.0,0.21035797897786013,0.11060729186714739,0.15157808042770912,0.3426758758638384,226
NEB,2026,,16,0.4026176215181237,0.007187926221663954,0.39346759884059873,0.3977007149076584,0.40259022630298125,0.40733574590240673,0.41192772241019016,16,0,1.0,0.20944374311439407,0.10253617119129049,0.16123785846491612,0.33625161294650985,227
UVU,2026,,15,0.40231881324228663,0.006254457779924709,0.39436043538288135,0.3980917389441688,0.40232100841336554,0.40649303579738655,0.41038764150019774,15,0,1.0,0.2029540129532457,0.11399720811364228,0.1429501833917113,0.33007019649178326,228
WCU,2026,,14,0.40186556292890235,0.007187945922196691,0.39260920609585725,0.3969246543066267,0.4018159263072113,0.40666350616023156,0.41114372561202317,14,0,1.0,0.19969607342753712,0.10692574756500166,0.14759482269603258,0.3198164446456717,229
UCD,2026,,17,0.4017264634455579,0.008114832364071553,0.39130204294540866,0.39612010487645266,0.40170764027982675,0.4070927410421161,0.4121223888477347,17,0,1.0,0.2209024495065337,0.1127313660587776,0.15296657581492173,0.3329618894434634,230
WMU,2026,,13,0.4015547308383953,0.007557434649568451,0.3919100808875911,0.3963876677054995,0.40151330849907735,0.4066834604225672,0.41125554423484184,13,0,1.0,0.20770732831658095,0.10533689434402137,0.14588608975476255,0.3359973921162711,231
USD,2026,,15,0.4015518536411432,0.008054406377417818,0.39123175434399843,0.39608139602829706,0.4014371196677957,0.4069823172306231,0.4118735736430178,15,0,1.0,0.18157574829109244,0.10972499820558257,0.1506251505352242,0.33661248154051765,232
MIZ,2026,,17,0.4010483412081184,0.0077554157490608904,0.39110748760286207,0.39585942754471803,0.4009683039322417,0.40625897990310533,0.41085167594592914,17,0,1.0,0.23576326269940154,0.12257297287173233,0.15796512143261515,0.34579103715101517,233
KENN,2026,,16,0.40071199599444685,0.0074967051354977955,0.39118971660003743,0.3955748076028124,0.40063209628173374,0.4057325245505314,0.4102654979867287,16,0,1.0,0.22540546266842582,0.11930400458025374,0.14696931356522835,0.329636921907127,234
EKU,2026,,14,0.4006814320372687,0.009734181218988372,0.3881128760334337,0.3939564149930884,0.40064852693787045,0.40727053880746283,0.4131432732354109,14,0,1.0,0.18224938089700268,0.11635938867349879,0.1500874295292958,0.32826519844416985,235
SELA,2026,,14,0.4000278491029266,0.007742775920010397,0.39013489427145803,0.39480456687527155,0.39990257763757314,0.4052443727181184,0.40998051058299334,14,0,1.0,0.22487450375998308,0.0992758181372323,0.16018899306638626,0.32960384912680557,236
BGSU,2026,,15,0.3999895163872668,0.007950637890811272,0.3899623217393434,0.39452632374320756,0.39979529401605324,0.4053127575217872,0.4103500421859852,15,0,1.0,0.2149300159744602,0.11140314314075252,0.1490427015206034,0.329039980057652,237
UNCG,2026,,13,0.39971750207535917,0.008083807434407387,0.38939272536249664,0.39415977888192366,0.3996150317175986,0.4052678022511764,0.410189532331681,13,0,1.0,0.22987393541827167,0.11105254311661852,0.1623043450206347,0.33670704472878027,238
ALCN,2026,,18,0.39963155916775733,0.01187627784852552,0.3844699551155787,0.3915715307876549,0.39952004333543056,0.4075034608529064,0.4147861842931,18,0,1.0,0.23222671021456134,0.11676708648627411,0.15946541625635968,0.33372780082671283,239
TOL,2026,,13,0.3995580070263458,0.008263516707230113,0.3890766204078249,0.393919126703423,0.39949008718997087,0.4051829308600229,0.4102532629866943,13,0,1.0,0.18356050784559697,0.10051347033623641,0.15174780812927538,0.32780616232600046,240
SHU,2026,,15,0.3994997060789738,0.007947480296083638,0.389449224554849,0.3940174818644091,0.3994689505319935,0.4048541324851945,0.4097162303907405,15,0,1.0,0.22027449503381383,0.12362994201515445,0.15310603409621634,0.3268861567126545,241
UNF,2026,,18,0.3994993605815556,0.008598555850927345,0.3883367818385361,0.3936182354349475,0.3994982280890794,0.40524701150005527,0.4106299976140826,18,0,1.0,0.20786918844943092,0.11308062119945433,0.15170132304693054,0.32485791231491756,242
BUCK,2026,,14,0.3993022497670789,0.008514135364954005,0.3885383134351379,0.3934904719747212,0.3991828419910824,0.4048871975089145,0.4102983572756437,14,0,1.0,0.23208664445808805,0.11642127909297416,0.15069954201706537,0.3355814274569334,243
BING,2026,,16,0.3992073161663647,0.008826990863966547,0.3878012432885415,0.39324147684284205,0.399195127079193,0.40509087935768684,0.41061162055559114,16,0,1.0,0.2161164376307388,0.11505595293670037,0.1531249402268349,0.3286845826548971,244
UNH,2026,,16,0.399119135270558,0.016221266002307878,0.3784473032571566,0.38811868239548475,0.398836606656757,0.4098182683795646,0.419962979895238,16,0,1.0,0.24365926312853742,0.12015509473601066,0.16688523856737908,0.33203078120827656,245
W&M,2026,,15,0.3990987768362882,0.008881034287526367,0.38769240662430354,0.39310832855992517,0.3989488288637132,0.4049650880285889,0.41061844862570557,15,0,1.0,0.21443754706165283,0.10476332553731865,0.15106285420879542,0.3280259740114257,246
UTAH,2026,,13,0.39903348514799025,0.007618198984967941,0.38939632635533217,0.3937952182308988,0.39894312373310253,0.40415408564073696,0.4088935879016603,13,0,1.0,0.18677515535672767,0.11397013639429178,0.15436347170230397,0.33251158995172564,247
NICH,2026,,20,0.39896662281401474,0.007798653835189605,0.3888551874591289,0.393573801217204,0.3989339451207171,0.40420034598352167,0.40897403288733547,20,0,1.0,0.21422841955048505,0.10855130316779009,0.16070951229951547,0.3378141646459409,248
NWST,2026,,17,0.39868619614201506,0.008403873029769873,0.38806451540218734,0.39296677566967636,0.39850341034863856,0.4042503008057238,0.4095078946571458,17,0,1.0,0.20394287162218422,0.10927709662378796,0.15590530724784846,0.32817243490025916,249
CAL,2026,,14,0.3985710420420679,0.008530855585501387,0.3876540951424749,0.3927114351109569,0.3984674878547553,0.404289758329203,0.40947605015308847,14,0,1.0,0.22084556182752074,0.10782681474743695,0.16423935482511265,0.334251369499143,250
DSU,2026,,17,0.3984929885930435,0.008061274787183931,0.38808164709426685,0.3929979400243488,0.39848242567607883,0.4038771300965038,0.4087480067503679,17,0,1.0,0.2204721952171056,0.11542076054431416,0.15471245122997443,0.33008690145543484,251
UML,2026,,16,0.39790943477679624,0.007993930480270856,0.387592025544247,0.39253362847824264,0.397853755581892,0.40313017394009976,0.408295519068011,16,0,1.0,0.18241849965793344,0.10007923606712685,0.1568433360670018,0.33202666060644387,252
OHIO,2026,,14,0.3978754366461192,0.008323736679632565,0.3872829664035037,0.39212098910071874,0.3977660156690369,0.40346089660357487,0.40865550338512147,14,0,1.0,0.20475812743174496,0.10198334016812917,0.15566836814821822,0.33189084438099486,253
NMSU,2026,,13,0.39741905834436814,0.007877070037902587,0.38742890081259973,0.3919324976998393,0.3973676884208027,0.4026751236747307,0.40771494597212876,13,0,1.0,0.20593748407504084,0.11227994299420628,0.1459388028613719,0.3202153548325206,254
