G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,Age,MaxAge,Season,PlayerName,Team,UPID,UPURL,xMLBAMID,teamid,FullTeamName
33.0,121.0,155.0,26.0,14.0,5.0,1.0,6.0,23.0,23.0,25.0,,57.0,4.0,0.0,5.0,2.0,8.0,1.0,0.214876033,0.161290322,0.367741935,0.438596491,0.366666666,0.421487603,0.788154269,0.20661157,7.511137666354134,0.344827586,24.197335260074215,0.9419481624770922,0.3709516223271688,104.05045144389113,0.8246414542663842,22.0,22.0,2025,Gunner Boree,BRWN,sa3027394,/players/gunner-boree/sa3027394/stats/batting,,30,Brown University 
17.0,49.0,56.0,15.0,11.0,3.0,0.0,1.0,10.0,8.0,3.0,,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.306122448,0.053571428,0.160714285,0.333333333,0.375,0.428571428,0.803571428,0.12244898,2.64285714,0.35,8.687003404907594,0.3379813740772098,0.3776654750108719,104.04815525494062,-0.07303741667419672,20.0,20.0,2025,Alejandro Ludeiro,LIP,sa3059866,/players/alejandro-ludeiro/sa3059866/stats/batting,,124,Lipscomb University 
49.0,140.0,161.0,51.0,46.0,4.0,0.0,1.0,26.0,27.0,10.0,,12.0,5.0,2.0,4.0,1.0,5.0,0.0,0.364285714,0.062111801,0.074534161,0.833333333,0.420382165,0.414285714,0.834667879,0.05,5.266107294333767,0.387596899,29.250908222146396,1.1364184730724158,0.39619194322330936,104.04210954285537,0.702879577409476,,,2025,Caleb Wulf,IOWA,sa3060976,/players/caleb-wulf/sa3060976/stats/batting,,107,University of Iowa 
47.0,166.0,213.0,44.0,25.0,11.0,0.0,8.0,35.0,39.0,37.0,,52.0,4.0,4.0,2.0,2.0,2.0,0.0,0.26506024,0.17370892,0.244131455,0.711538461,0.402843601,0.475903614,0.878747215,0.210843374,3.7450367068240147,0.327272727,39.38079579362025,1.5179464686786193,0.4048074927375215,104.00906560320249,0.18819048628211021,,,2025,Jack Beverly,MASS,sa3027108,/players/jack-beverly/sa3027108/stats/batting,,141,University of Massachusetts Amherst 
12.0,22.0,32.0,5.0,3.0,2.0,0.0,0.0,7.0,4.0,7.0,,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.227272727,0.21875,0.21875,1.0,0.40625,0.318181818,0.724431818,0.090909091,2.64285714,0.294117647,4.992080838409693,0.19096866342190072,0.37083796970546246,103.97759220075682,-0.0361205383669585,,,2025,Connor McCabe,PENN,sa3066817,/players/connor-mccabe/sa3066817/stats/batting,,202,University of Pennsylvania 
59.0,234.0,267.0,67.0,48.0,12.0,2.0,5.0,47.0,32.0,23.0,,55.0,9.0,1.0,0.0,1.0,2.0,1.0,0.286324786,0.086142322,0.205992509,0.418181818,0.370786516,0.418803418,0.789589934,0.132478632,5.424267116138237,0.354285714,41.53780699189687,1.5873542022326017,0.37459863750229166,103.97330716272451,0.0089881531894207,21.0,21.0,2025,Makani Tanaka,ORU,sa3060716,/players/makani-tanaka/sa3060716/stats/batting,,198,Oral Roberts University 
28.0,66.0,76.0,18.0,11.0,4.0,0.0,3.0,11.0,14.0,7.0,,9.0,3.0,0.0,0.0,2.0,3.0,0.0,0.272727272,0.092105263,0.118421052,0.777777777,0.368421052,0.469696969,0.838118021,0.196969697,5.453955848121855,0.277777777,13.07632326864612,0.4979518034399735,0.382032039134126,103.9587939091908,0.4196867784485221,20.0,20.0,2025,Scott Gell,STBK,sa3032103,/players/scott-gell/sa3032103/stats/batting,,253,Stony Brook University 
57.0,223.0,253.0,73.0,51.0,13.0,1.0,8.0,51.0,46.0,25.0,,49.0,1.0,4.0,0.0,2.0,14.0,1.0,0.32735426,0.098814229,0.193675889,0.510204081,0.391304347,0.502242152,0.893546499,0.174887892,7.199454250795769,0.382352941,46.2448803753286,1.7522997081905012,0.40154400597447937,103.93840879066998,1.3157044798135757,,,2025,Jake Souders,SAM,sa3060639,/players/jake-souders/sa3060639/stats/batting,,221,Samford University 
43.0,130.0,167.0,35.0,23.0,8.0,0.0,4.0,32.0,29.0,30.0,,28.0,3.0,0.0,4.0,2.0,0.0,1.0,0.269230769,0.179640718,0.16766467,1.071428571,0.417177914,0.423076923,0.840254837,0.153846154,2.734425892055861,0.31632653,30.52414075561111,1.1555203152472255,0.40153705781222854,103.93454066932979,-1.2361074090003967,,,2025,Cole Jones,WCU,sa3034863,/players/cole-jones/sa3034863/stats/batting,,297,Western Carolina University 
39.0,119.0,136.0,28.0,11.0,5.0,1.0,11.0,24.0,30.0,13.0,,54.0,4.0,0.0,0.0,4.0,1.0,0.0,0.235294117,0.095588235,0.397058823,0.24074074,0.330882352,0.571428571,0.902310923,0.336134454,6.059770812222781,0.314814814,23.38633934989316,0.8776746226821593,0.3819308456252603,103.89927449415126,-0.040417637676000595,20.0,20.0,2025,Cole Nelson,UNCW,sa3038743,/players/cole-nelson/sa3038743/stats/batting,,187,University of North Carolina Wilmington 
48.0,175.0,214.0,44.0,29.0,3.0,0.0,12.0,35.0,39.0,24.0,,61.0,14.0,0.0,1.0,3.0,2.0,2.0,0.251428571,0.112149532,0.285046728,0.393442622,0.384976525,0.474285714,0.859262239,0.222857143,3.28586129429078,0.31372549,37.03663235698339,1.3800796547948975,0.39619861074456586,103.8704797581573,-1.3957173228263855,,,2025,Taylor Gaspar,STO,sa3032033,/players/taylor-gaspar/sa3032033/stats/batting,,254,Stonehill College 
33.0,116.0,138.0,33.0,25.0,3.0,0.0,5.0,22.0,19.0,18.0,,27.0,1.0,2.0,1.0,1.0,0.0,2.0,0.284482758,0.130434782,0.195652173,0.666666666,0.379562043,0.439655172,0.819217215,0.155172414,2.4550166930504917,0.325581395,22.189525530345737,0.8235868370607488,0.38058285295528216,103.85467190973262,-1.1471040295436978,21.0,21.0,2025,Coy DeFury,TXST,sa3059024,/players/coy-defury/sa3059024/stats/batting,,264,Texas State University San Marcos 
40.0,120.0,149.0,34.0,26.0,5.0,1.0,2.0,26.0,21.0,17.0,,13.0,8.0,0.0,4.0,3.0,3.0,0.0,0.283333333,0.114093959,0.087248322,1.307692307,0.406896551,0.391666666,0.798563217,0.108333333,6.58137620611145,0.304761904,25.984516799707254,0.9629057946394266,0.38913527521593816,103.84829655630247,0.3715453427284956,21.0,21.0,2025,Andrew Ramirez,SEMO,sa3060330,/players/andrew-ramirez/sa3060330/stats/batting,,234,Southeast Missouri State University 
48.0,176.0,200.0,57.0,38.0,16.0,0.0,3.0,33.0,38.0,12.0,,30.0,10.0,0.0,2.0,2.0,20.0,2.0,0.323863636,0.06,0.15,0.4,0.398989898,0.46590909,0.864898988,0.142045454,6.899995288255694,0.377622377,38.716765119695275,1.4339853068824662,0.4016287802445768,103.84624031277214,2.5760916275903583,,,2025,Eli Hudgins,RAD,sa3059541,/players/eli-hudgins/sa3059541/stats/batting,,213,Radford University 
57.0,222.0,261.0,62.0,35.0,15.0,1.0,11.0,47.0,43.0,33.0,,79.0,4.0,1.0,1.0,3.0,12.0,4.0,0.279279279,0.126436781,0.302681992,0.417721518,0.38076923,0.504504504,0.885273734,0.225225225,6.2790115376901365,0.383458646,47.245416116229045,1.7401689405355314,0.39276713843529043,103.82410611641515,-0.2146247737109661,,,2025,Dee Kennedy,KSU,sa3035263,/players/dee-kennedy/sa3035263/stats/batting,,114,Kansas State University 
58.0,204.0,256.0,57.0,41.0,7.0,0.0,9.0,37.0,31.0,42.0,,43.0,4.0,3.0,3.0,1.0,7.0,1.0,0.279411764,0.1640625,0.16796875,0.976744186,0.407114624,0.446078431,0.853193055,0.166666667,4.196434792260097,0.309677419,46.3339122139088,1.7004130684009942,0.3927405860584244,103.80972386426066,0.23426503827795386,22.0,22.0,2025,Shintaro Inoue,KSU,sa3059568,/players/shintaro-inoue/sa3059568/stats/batting,,114,Kansas State University 
21.0,39.0,44.0,11.0,6.0,2.0,1.0,2.0,13.0,9.0,3.0,,10.0,2.0,0.0,0.0,1.0,2.0,0.0,0.282051282,0.068181818,0.227272727,0.3,0.363636363,0.538461538,0.902097901,0.256410256,9.100033198864825,0.333333333,7.9628152117189135,0.2914325460847588,0.39272070879285986,103.7989572256681,0.31836425838992,22.0,22.0,2025,Jack Arthur,TCU,sa3026244,/players/jack-arthur/sa3026244/stats/batting,,259,Texas Christian University 
62.0,248.0,274.0,77.0,54.0,11.0,3.0,9.0,48.0,46.0,18.0,,55.0,4.0,4.0,0.0,7.0,5.0,3.0,0.31048387,0.06569343,0.200729927,0.327272727,0.361313868,0.487903225,0.849217093,0.177419355,6.2443751213062075,0.361702127,43.7382720370757,1.6006212492453544,0.38540934733230703,103.79855359593901,-0.4649669583886862,21.0,21.0,2025,Casey Murray Jr.,CP,sa3038598,/players/casey-murray-jr/sa3038598/stats/batting,,34,California Polytechnic State University 
54.0,194.0,232.0,57.0,35.0,10.0,2.0,10.0,45.0,49.0,31.0,,21.0,2.0,4.0,1.0,3.0,1.0,4.0,0.293814432,0.133620689,0.090517241,1.476190476,0.389610389,0.520618556,0.910228945,0.226804124,4.6624905318049485,0.281437125,44.88932635617503,1.6413017733121753,0.40154144774267686,103.79509073337547,-2.660754377953708,23.0,23.0,2025,Three Hillier,HPU,sa3033841,/players/three-hillier/sa3033841/stats/batting,,95,High Point University 
57.0,208.0,264.0,62.0,43.0,10.0,3.0,6.0,54.0,35.0,32.0,,65.0,14.0,5.0,5.0,3.0,29.0,4.0,0.298076923,0.121212121,0.246212121,0.492307692,0.416988416,0.461538461,0.878526877,0.163461538,9.320791543316892,0.394366197,50.04442665068038,1.8264317223203905,0.4049879335528635,103.78786327601142,2.8663362618535757,19.0,19.0,2025,Jarren Purify,CLEM,sa3040292,/players/jarren-purify/sa3040292/stats/batting,,49,Clemson University 
55.0,223.0,275.0,67.0,58.0,7.0,1.0,1.0,51.0,35.0,46.0,,43.0,1.0,4.0,1.0,0.0,32.0,9.0,0.30044843,0.167272727,0.156363636,1.069767441,0.416058394,0.354260089,0.770318483,0.053811659,6.932340768476895,0.360655737,46.31965749934343,1.669228012115035,0.38989849268955035,103.738436631595,0.07302909134887159,,,2025,Sean McCulloch,QUIN,sa3059964,/players/sean-mcculloch/sa3059964/stats/batting,,212,Quinnipiac University 
50.0,178.0,217.0,50.0,34.0,9.0,2.0,5.0,30.0,29.0,26.0,,35.0,12.0,1.0,0.0,0.0,1.0,0.0,0.280898876,0.119815668,0.161290322,0.742857142,0.405529953,0.438202247,0.8437322,0.157303371,4.7386377496581,0.323741007,39.305822926018,1.4123802207443747,0.39561491463041526,103.72724175981986,-0.15069952979683876,20.0,20.0,2025,Mason Eckelman,OSU,sa3030769,/players/mason-eckelman/sa3030769/stats/batting,,194,Ohio State University 
14.0,32.0,45.0,7.0,3.0,2.0,2.0,0.0,8.0,3.0,6.0,,10.0,3.0,0.0,4.0,0.0,0.0,0.0,0.21875,0.133333333,0.222222222,0.6,0.390243902,0.40625,0.796493902,0.1875,5.14285714,0.318181818,7.4381159689337855,0.26713494919844927,0.38350433692699526,103.72522181363001,-0.06875841692090034,,,2025,Jordan Black,WICH,sa3058651,/players/jordan-black/sa3058651/stats/batting,,299,Wichita State University 
51.0,204.0,255.0,59.0,39.0,11.0,3.0,6.0,48.0,60.0,27.0,,37.0,17.0,6.0,1.0,4.0,4.0,5.0,0.289215686,0.105882352,0.145098039,0.729729729,0.405511811,0.460784313,0.866296124,0.171568627,6.021342620798224,0.317365269,49.29593097756974,1.7603867162334117,0.4013847352012875,103.70330611248568,-2.776440561050549,21.0,21.0,2025,Chandler Tuupo,CHSO,sa3044190,/players/chandler-tuupo/sa3044190/stats/batting,,47,Charleston Southern University 
48.0,185.0,217.0,56.0,35.0,14.0,0.0,7.0,34.0,43.0,24.0,,43.0,5.0,2.0,1.0,1.0,5.0,3.0,0.302702702,0.110599078,0.198156682,0.558139534,0.393518518,0.491891891,0.885410409,0.189189189,3.8906568994774258,0.357664233,39.998570092804535,1.424681343920332,0.4042644318607118,103.69338272631781,-1.172041043639183,22.0,22.0,2025,Carter Hanson,MASS,sa3033176,/players/carter-hanson/sa3033176/stats/batting,,141,University of Massachusetts Amherst 
60.0,222.0,270.0,67.0,45.0,10.0,3.0,9.0,56.0,48.0,39.0,,51.0,4.0,4.0,1.0,5.0,14.0,1.0,0.301801801,0.144444444,0.188888888,0.764705882,0.408921933,0.495495495,0.904417428,0.193693694,8.141204674127243,0.34939759,51.57629977910752,1.8263704702162298,0.4031574198747656,103.6711016389119,1.6883027404546738,20.0,20.0,2025,Jaxon Willits,OU,sa3045313,/players/jaxon-willits/sa3045313/stats/batting,,195,University of Oklahoma 
41.0,114.0,135.0,35.0,24.0,9.0,0.0,2.0,29.0,14.0,18.0,,38.0,1.0,0.0,2.0,0.0,8.0,2.0,0.307017543,0.133333333,0.281481481,0.47368421,0.406015037,0.438596491,0.844611528,0.131578948,5.989978917327995,0.445945945,24.43672052262738,0.8624589317889471,0.39548889586800023,103.65847697271724,0.30238501401618123,,,2025,Ben Swails,IOWA,sa3043364,/players/ben-swails/sa3043364/stats/batting,,107,University of Iowa 
52.0,189.0,217.0,54.0,32.0,12.0,2.0,8.0,30.0,38.0,25.0,,43.0,2.0,1.0,0.0,4.0,3.0,1.0,0.285714285,0.115207373,0.198156682,0.581395348,0.373271889,0.497354497,0.870626386,0.211640212,5.134787482910628,0.330935251,37.69759413052218,1.3138839100660533,0.39038715164782267,103.61118726513862,-0.21695965807884932,23.0,23.0,2025,Austin Dearing,FIU,sa3029978,/players/austin-dearing/sa3029978/stats/batting,,76,Florida International University 
52.0,197.0,222.0,60.0,36.0,12.0,3.0,9.0,40.0,48.0,18.0,,52.0,4.0,3.0,0.0,1.0,10.0,1.0,0.304568527,0.081081081,0.234234234,0.346153846,0.369369369,0.532994923,0.902364292,0.228426396,8.132447777165632,0.366906474,40.090380914397585,1.3847683741525239,0.39231221471820865,103.57769399131116,1.0494865635409951,,,2025,Xavier Perez,HOU,sa3060244,/players/xavier-perez/sa3060244/stats/batting,,98,University of Houston 
50.0,176.0,214.0,52.0,40.0,8.0,1.0,3.0,27.0,26.0,27.0,,25.0,10.0,1.0,0.0,8.0,1.0,0.0,0.295454545,0.126168224,0.116822429,1.08,0.41588785,0.40340909,0.81929694,0.107954545,3.744965517952875,0.32885906,38.19661034404313,1.3011326020864196,0.3943803925937581,103.5265368053679,0.037214345298707485,24.0,24.0,2025,Liam Patton,VAL,sa3039547,/players/liam-patton/sa3039547/stats/batting,,282,Valparaiso University 
54.0,208.0,241.0,65.0,42.0,15.0,0.0,8.0,39.0,35.0,25.0,,21.0,6.0,2.0,0.0,7.0,3.0,2.0,0.3125,0.103734439,0.087136929,1.19047619,0.398340248,0.5,0.898340248,0.1875,3.4049318998726896,0.314917127,45.56659018983757,1.549405425690764,0.4044744669154472,103.52000118588411,-1.1427262667566538,24.0,24.0,2025,Ben Watson,VT,sa3044853,/players/ben-watson/sa3044853/stats/batting,,288,Virginia Polytechnic Institute & State University 
43.0,145.0,189.0,41.0,38.0,2.0,1.0,0.0,35.0,19.0,27.0,,24.0,10.0,1.0,6.0,1.0,28.0,5.0,0.28275862,0.142857142,0.126984126,1.125,0.426229508,0.310344827,0.736574335,0.027586207,8.360921744070446,0.336065573,32.589272628961304,1.0982050555331473,0.3956118929581564,103.4873541615331,1.4744525253772736,,,2025,Paulie Goodness,LEM,sa3059326,/players/paulie-goodness/sa3059326/stats/batting,,120,Le Moyne College 
56.0,229.0,267.0,71.0,48.0,13.0,1.0,9.0,57.0,44.0,29.0,,51.0,4.0,3.0,2.0,4.0,2.0,0.0,0.310043668,0.108614232,0.191011235,0.56862745,0.39245283,0.493449781,0.885902611,0.183406113,5.335607370996559,0.360465116,48.58428169503821,1.6296609909833746,0.4007039047637076,103.47071484456191,-0.5572971552610397,,,2025,Mason Holton,WCU,sa3034032,/players/mason-holton/sa3034032/stats/batting,,297,Western Carolina University 
36.0,85.0,113.0,22.0,17.0,4.0,0.0,1.0,18.0,13.0,23.0,,25.0,2.0,2.0,1.0,0.0,1.0,0.0,0.258823529,0.203539823,0.221238938,0.92,0.419642857,0.34117647,0.760819327,0.082352941,3.7297347557790292,0.344262295,19.474017717050632,0.6460249350539039,0.39552588920508114,103.43119387464196,0.03483976423740387,,,2025,Noah Hogan,COPP,sa3059508,/players/noah-hogan/sa3059508/stats/batting,,54,Coppin State University 
48.0,185.0,214.0,52.0,30.0,9.0,0.0,13.0,31.0,35.0,14.0,,27.0,10.0,5.0,0.0,2.0,0.0,0.0,0.281081081,0.06542056,0.126168224,0.518518518,0.355140186,0.54054054,0.895680726,0.259459459,1.64049864625,0.26,35.937194013436326,1.1910416124658698,0.38939982875485285,103.42783741555397,-0.1511760181747377,22.0,22.0,2025,Frankie Ferrentino,MRMK,sa3031274,/players/frankie-ferrentino/sa3031274/stats/batting,,147,Merrimack College 
58.0,227.0,261.0,65.0,40.0,16.0,1.0,8.0,44.0,44.0,24.0,,44.0,5.0,3.0,2.0,8.0,13.0,3.0,0.286343612,0.091954022,0.168582375,0.545454545,0.362934362,0.471365638,0.8343,0.185022026,6.444070952811948,0.320224719,41.78996619973363,1.380473453738106,0.37983486827275925,103.41621079585292,0.8741732884664088,21.0,21.0,2025,Chase Mora,TXST,sa3038326,/players/chase-mora/sa3038326/stats/batting,,264,Texas State University San Marcos 
41.0,115.0,148.0,34.0,27.0,3.0,1.0,3.0,25.0,23.0,20.0,,28.0,4.0,3.0,6.0,1.0,0.0,1.0,0.295652173,0.135135135,0.189189189,0.714285714,0.408450704,0.417391304,0.825842008,0.121739131,4.092024820340204,0.356321839,26.169648688406276,0.8463626914923655,0.39663243251787106,103.34223090793,-0.911088798660785,23.0,23.0,2025,Dakota Duffalo,CREI,sa3030615,/players/dakota-duffalo/sa3030615/stats/batting,,56,Creighton University 
40.0,124.0,143.0,35.0,24.0,7.0,0.0,4.0,22.0,20.0,18.0,,28.0,0.0,1.0,0.0,2.0,6.0,3.0,0.282258064,0.125874125,0.195804195,0.642857142,0.37062937,0.43548387,0.80611324,0.153225806,4.47133304532877,0.333333333,22.02133208737223,0.7015079729303593,0.37647403536976637,103.29040225268633,-0.8000715170055628,,,2025,Chandler Howard,JAX,sa3034158,/players/chandler-howard/sa3034158/stats/batting,,109,Jacksonville University 
48.0,179.0,204.0,54.0,35.0,8.0,0.0,11.0,30.0,39.0,17.0,,57.0,4.0,3.0,1.0,0.0,1.0,1.0,0.301675977,0.083333333,0.279411764,0.298245614,0.369458128,0.530726256,0.900184384,0.229050279,2.3605174997075293,0.377192982,36.71592741824814,1.1486077866716056,0.3916691808864988,103.2293909087596,-0.7356706000864506,25.0,25.0,2025,Brock Watkins,BYU,sa3044845,/players/brock-watkins/sa3044845/stats/batting,,29,Brigham Young University 
41.0,126.0,158.0,34.0,24.0,6.0,1.0,3.0,19.0,29.0,26.0,,37.0,3.0,3.0,0.0,1.0,2.0,2.0,0.269841269,0.164556962,0.234177215,0.702702702,0.398734177,0.404761904,0.803496081,0.134920635,4.02687450258623,0.348314606,26.481028065588053,0.8273267601986501,0.3890741433523878,103.22498009293047,-1.0890470419544727,23.0,23.0,2025,Hunter Sute,MAN,sa3060697,/players/hunter-sute/sa3060697/stats/batting,,135,Manhattan College 
23.0,59.0,82.0,15.0,10.0,5.0,0.0,0.0,12.0,14.0,14.0,,23.0,4.0,2.0,3.0,1.0,0.0,2.0,0.254237288,0.170731707,0.280487804,0.608695652,0.417721518,0.33898305,0.756704568,0.084745762,2.9921895152409377,0.394736842,13.017205048105817,0.40666722109089354,0.3844356144530864,103.22482059583305,-1.0212649684399366,,,2025,Thomas Maher,UCSD,sa3065086,/players/thomas-maher/sa3065086/stats/batting,,278,University of California San Diego 
48.0,187.0,208.0,59.0,36.0,18.0,2.0,3.0,35.0,47.0,13.0,,31.0,5.0,2.0,1.0,3.0,10.0,4.0,0.315508021,0.0625,0.149038461,0.419354838,0.371980676,0.481283422,0.853264098,0.165775401,7.292949197902271,0.361290322,35.13253476021922,1.094650763255724,0.3912531454206089,103.21597771281368,-0.42156412778422236,22.0,22.0,2025,Larry Edwards,MCN,sa3059115,/players/larry-edwards/sa3059115/stats/batting,,143,McNeese State University 
44.0,139.0,181.0,35.0,24.0,7.0,1.0,3.0,25.0,24.0,34.0,,7.0,3.0,0.0,5.0,3.0,0.0,0.0,0.251798561,0.187845303,0.038674033,4.857142857,0.409090909,0.381294964,0.790385873,0.129496403,2.60119047125,0.248062015,31.35941944691344,0.9640396353880941,0.3879814093763178,103.17166504043006,-0.2732496988028288,,,2025,Carson Schrack,SEMO,sa3060521,/players/carson-schrack/sa3060521/stats/batting,,234,Southeast Missouri State University 
52.0,205.0,244.0,63.0,51.0,8.0,2.0,2.0,41.0,34.0,28.0,,26.0,5.0,4.0,2.0,4.0,5.0,3.0,0.307317073,0.114754098,0.106557377,1.076923076,0.396694214,0.395121951,0.791816165,0.087804878,5.617514765229647,0.337016574,38.958901127508554,1.1814443074974164,0.3793421412302443,103.12737914869798,-0.7516802651807666,,,2025,Joseph Zamora,APP,sa3045793,/players/joseph-zamora/sa3045793/stats/batting,,10,Appalachian State University 
52.0,192.0,219.0,55.0,36.0,12.0,1.0,6.0,32.0,30.0,11.0,,44.0,13.0,2.0,1.0,2.0,1.0,0.0,0.286458333,0.05022831,0.200913242,0.25,0.362385321,0.453125,0.815510321,0.166666667,4.550833869425999,0.340277777,34.57013885344863,1.047273051398995,0.3736921756639393,103.12405585364652,0.3777969190850854,21.0,21.0,2025,Jayden Lobliner,USD,sa3036429,/players/jayden-lobliner/sa3036429/stats/batting,,225,University of San Diego 
29.0,91.0,105.0,25.0,14.0,5.0,1.0,5.0,14.0,18.0,8.0,,30.0,5.0,1.0,0.0,0.0,0.0,0.0,0.274725274,0.076190476,0.285714285,0.266666666,0.361904761,0.516483516,0.878388277,0.241758242,3.52678570875,0.350877192,18.1794763317048,0.5467974355160653,0.3878609816233317,103.10104572728456,-0.12094658799469471,,,2025,Eli Kirkendoll,MORE,sa3035445,/players/eli-kirkendoll/sa3035445/stats/batting,,160,Morehead State University 
59.0,196.0,258.0,47.0,24.0,11.0,0.0,12.0,36.0,52.0,47.0,,61.0,11.0,4.0,0.0,4.0,0.0,0.0,0.239795918,0.182170542,0.236434108,0.770491803,0.406976744,0.479591836,0.88656858,0.239795918,1.3471254275,0.275590551,48.56244783205957,1.440316424798675,0.40358609423156855,103.05656043516049,-0.7938013263046741,20.0,20.0,2025,Collin Priest,CLEM,sa3040211,/players/collin-priest/sa3040211/stats/batting,,49,Clemson University 
49.0,177.0,210.0,53.0,33.0,8.0,0.0,12.0,34.0,41.0,13.0,,30.0,12.0,7.0,1.0,2.0,0.0,0.0,0.299435028,0.061904761,0.142857142,0.433333333,0.373205741,0.548022598,0.921228339,0.24858757,2.06415343375,0.288732394,37.30997775082343,1.1041351068472167,0.393593067757821,103.04960477706466,-0.12261776812374592,,,2025,Michael Mylott,SIU,sa3038653,/players/michael-mylott/sa3038653/stats/batting,,235,Southern Illinois University at Carbondale 
46.0,167.0,199.0,50.0,37.0,5.0,1.0,7.0,36.0,32.0,28.0,,33.0,2.0,2.0,0.0,1.0,2.0,0.0,0.299401197,0.140703517,0.165829145,0.848484848,0.40201005,0.467065868,0.869075918,0.167664671,5.019385249076819,0.333333333,36.439998237735416,1.0657868965927613,0.40309380226997876,103.01289231953331,0.18498125113546848,22.0,22.0,2025,Joey Pagano,JOES,sa3060195,/players/joey-pagano/sa3060195/stats/batting,,244,Saint Joseph's University 
23.0,46.0,58.0,12.0,7.0,3.0,0.0,2.0,7.0,9.0,12.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260869565,0.206896551,0.327586206,0.631578947,0.413793103,0.456521739,0.870314842,0.195652174,0.9383116837500001,0.4,10.912100739788096,0.31875336916355385,0.4034949171132055,103.0089957216683,-0.1839295756071806,21.0,21.0,2025,James Hankerson Jr.,FSU,sa3059406,/players/james-hankerson-jr/sa3059406/stats/batting,,78,Florida State University 
60.0,216.0,283.0,57.0,31.0,21.0,1.0,4.0,42.0,35.0,38.0,,53.0,16.0,8.0,5.0,3.0,16.0,4.0,0.263888888,0.134275618,0.187279151,0.716981132,0.399280575,0.425925925,0.8252065,0.162037037,6.644539775674631,0.317365269,49.34473633255881,1.418012107276145,0.39284317334778873,102.95870859149623,0.24809829622972757,21.0,21.0,2025,Brandon Nigh,OAK,sa3038878,/players/brandon-nigh/sa3038878/stats/batting,,192,Oakland University 
52.0,184.0,210.0,56.0,41.0,10.0,0.0,5.0,26.0,26.0,19.0,,35.0,2.0,3.0,2.0,7.0,1.0,1.0,0.304347826,0.09047619,0.166666666,0.542857142,0.370192307,0.440217391,0.810409698,0.135869565,2.2054214469532267,0.346938775,33.08843756610015,0.9432237833128243,0.3733899068947022,102.93425885945697,-0.22807706845924258,20.0,20.0,2025,Jake Tandy,PAC,sa3043499,/players/jake-tandy/sa3043499/stats/batting,,201,University of the Pacific 
48.0,126.0,158.0,29.0,14.0,6.0,0.0,9.0,35.0,27.0,21.0,,47.0,11.0,0.0,0.0,0.0,1.0,0.0,0.23015873,0.132911392,0.297468354,0.44680851,0.386075949,0.492063492,0.878139441,0.261904762,4.251395556070188,0.285714285,28.031679760179358,0.7910933899496386,0.393352863909323,102.90409824222506,0.10275142826139927,20.0,20.0,2025,Curry Sutherland,MOST,sa3043345,/players/curry-sutherland/sa3043345/stats/batting,,158,Missouri State University 
60.0,198.0,244.0,62.0,38.0,20.0,0.0,4.0,48.0,40.0,32.0,,37.0,5.0,6.0,3.0,3.0,6.0,3.0,0.313131313,0.13114754,0.151639344,0.864864864,0.410788381,0.474747474,0.885535855,0.161616161,4.758428309863097,0.35582822,45.82749868657321,1.2623821618768536,0.4031569148989634,102.83266882333247,-1.0801120083779097,20.0,20.0,2025,Carson Kerce,GT,sa3035297,/players/carson-kerce/sa3035297/stats/batting,,88,Georgia Institute of Technology 
49.0,107.0,126.0,35.0,27.0,5.0,1.0,2.0,27.0,22.0,8.0,,26.0,7.0,2.0,2.0,0.0,17.0,2.0,0.327102803,0.063492063,0.206349206,0.307692307,0.403225806,0.44859813,0.851823936,0.121495327,8.806301905227162,0.407407407,22.58487129933987,0.6168209386602456,0.3908908607498292,102.80780919805377,2.048159056343138,20.0,20.0,2025,Armani Guzman,WVU,sa3032893,/players/armani-guzman/sa3032893/stats/batting,,296,West Virginia University 
17.0,19.0,23.0,5.0,2.0,3.0,0.0,0.0,3.0,5.0,3.0,,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.263157894,0.130434782,0.304347826,0.428571428,0.391304347,0.421052631,0.812356978,0.157894737,1.86160714,0.416666666,3.868772678853322,0.10496819841985817,0.39050186716991925,102.78888552701254,-0.021703302394598722,20.0,20.0,2025,Gage Trahan,MCN,sa3044010,/players/gage-trahan/sa3044010/stats/batting,,143,McNeese State University 
28.0,56.0,75.0,14.0,12.0,1.0,1.0,0.0,11.0,9.0,15.0,,14.0,2.0,0.0,2.0,0.0,2.0,1.0,0.25,0.2,0.186666666,1.071428571,0.424657534,0.303571428,0.728228962,0.053571428,6.50068196891321,0.333333333,11.933914131944226,0.3219909290719507,0.3787374814895734,102.77293367727668,-0.18561698938719928,,,2025,Nick Garagozzo,GAST,sa3031904,/players/nick-garagozzo/sa3031904/stats/batting,,89,Georgia State University 
