G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,Age,MaxAge,Season,PlayerName,Team,UPID,UPURL,xMLBAMID,teamid,FullTeamName
39.0,138.0,159.0,42.0,30.0,6.0,1.0,5.0,24.0,20.0,13.0,,15.0,6.0,1.0,1.0,1.0,2.0,1.0,0.304347826,0.081761006,0.094339622,0.866666666,0.386075949,0.471014492,0.857090441,0.166666666,4.82181604910643,0.310924369,28.10094190849677,4.144188103217042,0.3996769182289703,117.29862124435122,-0.23591645574197173,21.0,21.0,2022,Sam Mongelli,SHU,sa3022511,/players/samuel-mongelli/sa3022511/stats/batting,815044.0,219,Sacred Heart University 
37.0,136.0,169.0,38.0,26.0,6.0,0.0,6.0,20.0,35.0,23.0,,27.0,7.0,3.0,0.0,2.0,3.0,1.0,0.279411764,0.136094674,0.159763313,0.851851851,0.402366863,0.455882352,0.858249215,0.176470588,3.205686494874485,0.301886792,30.590352367414418,4.509468760146083,0.3996627729319962,117.2903220153529,-0.05620650760829449,20.0,20.0,2022,Christian Ficca,GTWN,sa3031297,/players/christian-ficca/sa3031297/stats/batting,,85,Georgetown University 
29.0,69.0,74.0,24.0,16.0,7.0,0.0,1.0,8.0,9.0,4.0,,18.0,1.0,0.0,0.0,1.0,2.0,0.0,0.347826086,0.054054054,0.243243243,0.222222222,0.391891891,0.492753623,0.884645514,0.144927537,4.263288427121928,0.46,13.824781153394206,2.0351465978159724,0.39969183383761225,117.26216862975663,0.3786157362628728,,,2022,Ruben Carpio,FIU,sa3028477,/players/ruben-carpio/sa3028477/stats/batting,,76,Florida International University 
51.0,145.0,175.0,41.0,21.0,6.0,4.0,10.0,33.0,32.0,19.0,,49.0,7.0,2.0,2.0,3.0,0.0,0.0,0.28275862,0.108571428,0.28,0.387755102,0.387283236,0.586206896,0.973490132,0.303448276,4.89285714,0.352272727,35.75483293669433,5.256249694397154,0.41633661909599523,117.23440611204354,-0.28812219575047493,,,2022,Tyler McManus,LSU,sa3037706,/players/tyler-mcmanus/sa3037706/stats/batting,,130,Louisiana State University 
22.0,51.0,69.0,14.0,11.0,3.0,0.0,0.0,10.0,5.0,17.0,,9.0,0.0,1.0,0.0,0.0,4.0,1.0,0.274509803,0.246376811,0.130434782,1.888888888,0.449275362,0.333333333,0.782608695,0.05882353,4.642796448762381,0.325581395,13.957299033241016,2.050846749977809,0.41625604335812555,117.22466693845209,0.09403218980878592,,,2022,Isaiah Adams,SOU,sa3025759,/players/isaiah-adams/sa3025759/stats/batting,,239,Southern University Baton Rouge 
7.0,9.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222222222,0.166666666,0.083333333,2.0,0.416666666,0.333333333,0.749999999,0.111111111,0.14285714,0.25,2.005467987010979,0.2944280266266104,0.38762961824735004,117.20754824220876,-0.008393912576138973,,,2022,Christian McKelvey,WIU,sa3037654,/players/christian-mckelvey/sa3037654/stats/batting,,293,Western Illinois University 
30.0,63.0,78.0,22.0,16.0,6.0,0.0,0.0,11.0,11.0,9.0,,19.0,5.0,1.0,0.0,0.0,0.0,1.0,0.349206349,0.115384615,0.243589743,0.47368421,0.461538461,0.444444444,0.905982905,0.095238095,2.3070276455357144,0.488888888,16.4989948705993,2.422013713534862,0.42333268431516796,117.20549091109203,-0.654800733551383,19.0,19.0,2022,Chris Katz,WAKE,sa3035116,/players/chris-katz/sa3035116/stats/batting,,290,Wake Forest University 
47.0,176.0,204.0,51.0,29.0,14.0,0.0,8.0,31.0,42.0,16.0,,51.0,7.0,2.0,3.0,1.0,9.0,1.0,0.289772727,0.078431372,0.25,0.31372549,0.368159203,0.505681818,0.873841021,0.215909091,5.541878006085558,0.361344537,35.95501577207277,5.2668562466783335,0.3909579806066864,117.16250282888424,1.2905455017462373,20.0,20.0,2022,Cole Conn,UIC,sa3029251,/players/colton-conn/sa3029251/stats/batting,813833.0,102,University of Illinois at Chicago 
39.0,73.0,94.0,21.0,9.0,6.0,2.0,4.0,16.0,19.0,12.0,,23.0,4.0,2.0,3.0,1.0,4.0,0.0,0.287671232,0.127659574,0.244680851,0.52173913,0.406593406,0.589041095,0.995634501,0.301369863,8.40512520727549,0.354166666,19.871603356009455,2.9070363205728227,0.423201342860421,117.13592993266747,0.6750462083145976,19.0,19.0,2022,Jack Penney,ND,sa3025481,/players/jack-penney/sa3025481/stats/batting,802599.0,191,University of Notre Dame 
48.0,179.0,209.0,52.0,28.0,9.0,0.0,15.0,48.0,41.0,20.0,,38.0,6.0,4.0,0.0,3.0,3.0,0.0,0.290502793,0.095693779,0.181818181,0.526315789,0.373205741,0.59217877,0.965384511,0.301675977,5.111827416288512,0.284615384,40.40275165125017,5.900658768259334,0.4072275070482464,117.10232126575804,0.5327775373589247,,,2022,Daniel Warkentin,EMU,sa3044803,/players/daniel-warkentin/sa3044803/stats/batting,,66,Eastern Michigan University 
44.0,169.0,205.0,52.0,38.0,12.0,0.0,2.0,38.0,27.0,17.0,,31.0,13.0,3.0,3.0,2.0,8.0,2.0,0.307692307,0.082926829,0.151219512,0.548387096,0.405940594,0.414201183,0.820141777,0.106508876,5.664422445119486,0.35971223,36.16389569080928,5.276257136832266,0.39933671839166396,117.08209945416141,0.32889614440500736,20.0,20.0,2022,Tyler Long,MSM,sa3036496,/players/tyler-long/sa3036496/stats/batting,,161,Mount St. Mary's University 
64.0,263.0,301.0,84.0,59.0,13.0,4.0,8.0,64.0,50.0,24.0,,39.0,5.0,5.0,4.0,5.0,13.0,3.0,0.319391634,0.079734219,0.129568106,0.615384615,0.38047138,0.490494296,0.870965676,0.171102662,7.785067774937405,0.343891402,53.278483587673065,7.752402591874958,0.3959191427487717,117.0284865780353,0.6887650098651648,,,2022,Tyler Simon,KENN,sa3042331,/players/tyler-simon/sa3042331/stats/batting,,115,Kennesaw State University 
50.0,114.0,143.0,32.0,24.0,6.0,1.0,1.0,17.0,18.0,22.0,,25.0,5.0,2.0,0.0,2.0,2.0,0.0,0.280701754,0.153846153,0.174825174,0.88,0.412587412,0.377192982,0.789780394,0.096491228,5.207077420079916,0.344444444,23.706850274110604,3.443215488100818,0.386147767513782,116.9920921121123,0.45270772580988705,21.0,21.0,2022,Blake McDonald,SMC,sa3037544,/players/blake-mcdonald/sa3037544/stats/batting,,246,St. Mary's College of California 
8.0,10.0,14.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.214285714,0.357142857,0.6,0.461538461,0.3,0.761538461,0.0,1.8746962683834514,0.6,2.621414766005574,0.3803005966463673,0.40356574608729434,116.96926474545049,-0.5968562809284776,,,2022,Ben David,MCN,sa3029862,/players/ben-david/sa3029862/stats/batting,,143,McNeese State University 
54.0,209.0,253.0,62.0,38.0,13.0,4.0,7.0,42.0,40.0,36.0,,51.0,4.0,2.0,2.0,5.0,4.0,3.0,0.296650717,0.14229249,0.201581027,0.705882352,0.406374501,0.497607655,0.903982156,0.200956938,6.022568631502321,0.359477124,47.44109997090448,6.87782171305765,0.40850800299549483,116.95578367541621,-0.9150126115418971,,,2022,Chase Anderson,UTAH,sa3026035,/players/chase-anderson/sa3026035/stats/batting,,280,University of Utah 
61.0,233.0,278.0,71.0,39.0,14.0,0.0,18.0,51.0,61.0,32.0,,69.0,7.0,4.0,2.0,6.0,1.0,0.0,0.30472103,0.115107913,0.248201438,0.463768115,0.398550724,0.596566523,0.995117247,0.291845493,3.041503426107994,0.353333333,58.66183985126454,8.4900352145477,0.4227972700112108,116.92192512512196,-0.18985586427152157,,,2022,Cameron Masterman,LOU,sa3037266,/players/cameron-masterman/sa3037266/stats/batting,,129,University of Louisville 
50.0,192.0,230.0,66.0,53.0,13.0,0.0,0.0,28.0,27.0,25.0,,33.0,6.0,4.0,3.0,1.0,24.0,7.0,0.34375,0.108695652,0.14347826,0.757575757,0.427312775,0.411458333,0.838771108,0.067708333,5.282895735260496,0.404907975,46.399622172384795,6.711447894840772,0.41573393791257546,116.9104475502119,-0.1825913144275546,,,2022,Chris Patterson,BCU,sa3039540,/players/chris-patterson/sa3039540/stats/batting,,24,Bethune Cookman University 
26.0,60.0,70.0,17.0,9.0,2.0,2.0,4.0,13.0,12.0,4.0,,16.0,3.0,0.0,3.0,1.0,1.0,0.0,0.283333333,0.057142857,0.228571428,0.25,0.358208955,0.583333333,0.941542288,0.3,7.7061323930599865,0.325,12.973796452535439,1.8713383629453657,0.401757258977463,116.85517160114279,0.25847941264510155,,,2022,Jacob Hirsh,RGV,sa3033878,/players/jacob-hirsh/sa3033878/stats/batting,,268,University of Texas Rio Grande Valley
50.0,193.0,219.0,69.0,51.0,17.0,0.0,1.0,35.0,36.0,17.0,,32.0,6.0,2.0,1.0,5.0,2.0,1.0,0.357512953,0.07762557,0.146118721,0.53125,0.422018348,0.461139896,0.883158244,0.103626943,3.410928622372691,0.419753086,41.012998635171535,5.900911921857478,0.408241994884036,116.80592774231195,-0.31731583504006267,22.0,22.0,2022,Jack Smith,WSU,sa3042567,/players/jack-smith/sa3042567/stats/batting,,292,Washington State University 
28.0,90.0,109.0,25.0,15.0,7.0,1.0,2.0,21.0,13.0,12.0,,18.0,5.0,2.0,0.0,0.0,2.0,1.0,0.277777777,0.110091743,0.165137614,0.666666666,0.3853211,0.444444444,0.829765544,0.166666667,6.4194071310986685,0.319444444,18.948481193073032,2.7192531584575157,0.38899411630193026,116.75528344698583,-0.1462598443031311,21.0,21.0,2022,Scott Shaw,RID,sa3042092,/players/scott-shaw/sa3042092/stats/batting,,217,Rider University 
46.0,169.0,200.0,45.0,25.0,12.0,2.0,6.0,29.0,27.0,22.0,,49.0,6.0,2.0,1.0,0.0,3.0,2.0,0.266272189,0.11,0.245,0.448979591,0.36683417,0.467455621,0.834289791,0.201183432,5.623701657522118,0.336206896,32.25536972919315,4.628780788572722,0.3858829161629605,116.75480385407573,-0.225539016071707,,,2022,Michael Fuhrman,UCSD,sa3031759,/players/michael-fuhrman/sa3031759/stats/batting,,278,University of California San Diego 
59.0,238.0,282.0,71.0,37.0,19.0,0.0,15.0,56.0,57.0,29.0,,49.0,10.0,3.0,2.0,2.0,4.0,1.0,0.298319327,0.102836879,0.173758865,0.591836734,0.392857142,0.56722689,0.960084032,0.268907563,4.6356766686942725,0.31638418,57.36877551239067,8.222487087660369,0.4153647786804608,116.73063694373069,-0.12127815186977386,21.0,21.0,2022,Cade Doughty,LSU,sa3020196,/players/cade-doughty/sa3020196/stats/batting,683103.0,130,Louisiana State University 
48.0,190.0,211.0,56.0,30.0,15.0,1.0,10.0,35.0,55.0,15.0,,51.0,3.0,3.0,0.0,5.0,5.0,3.0,0.294736842,0.071090047,0.241706161,0.294117647,0.3507109,0.542105263,0.892816163,0.247368421,5.336220267221802,0.348484848,36.659154674232795,5.242942607224773,0.38889385597400755,116.68865296695236,-0.8376419544219971,23.0,23.0,2022,Matt Zaffino,FAIR,sa3045783,/players/matt-zaffino/sa3045783/stats/batting,,72,Fairfield University 
26.0,34.0,41.0,11.0,7.0,3.0,0.0,1.0,8.0,4.0,3.0,,13.0,3.0,1.0,0.0,0.0,0.0,2.0,0.323529411,0.073170731,0.31707317,0.23076923,0.414634146,0.5,0.914634146,0.176470589,4.09719141249985,0.476190476,8.119288974025736,1.1575379153280363,0.4124679768957743,116.6271086910219,-1.109267124440521,21.0,21.0,2022,John Bay,OKST,sa3026767,/players/john-bay/sa3026767/stats/batting,,196,Oklahoma State University 
45.0,153.0,176.0,45.0,20.0,12.0,0.0,13.0,34.0,38.0,19.0,,44.0,3.0,1.0,0.0,2.0,7.0,1.0,0.294117647,0.107954545,0.25,0.431818181,0.380681818,0.62745098,1.008132798,0.333333333,5.485166169599417,0.329896907,37.04424391298513,5.28079925089101,0.4222373837097125,116.62539849524892,0.6852214615792036,,,2022,Jack Zyska,ND,sa3045897,/players/jack-zyska/sa3045897/stats/batting,,191,University of Notre Dame 
19.0,25.0,32.0,6.0,3.0,3.0,0.0,0.0,7.0,7.0,4.0,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.24,0.125,0.375,0.333333333,0.40625,0.36,0.76625,0.12,2.64285714,0.461538461,5.320537853187471,0.7577646254958201,0.3866867497563362,116.60754518539113,-0.020984781440347433,,,2022,Blake Shannon,ORU,sa3042060,/players/blake-shannon/sa3042060/stats/batting,,198,Oral Roberts University 
49.0,179.0,214.0,51.0,38.0,9.0,0.0,4.0,38.0,19.0,30.0,,56.0,4.0,1.0,0.0,1.0,2.0,2.0,0.284916201,0.140186915,0.261682242,0.535714285,0.397196261,0.402234636,0.799430897,0.117318435,3.3636890424912123,0.391666666,35.5771901078533,5.063644147665387,0.38666662991603956,116.59474173952806,-0.9008703362196684,,,2022,Jake King,UNCO,sa3035403,/players/jake-king/sa3035403/stats/batting,,182,University of Northern Colorado 
52.0,173.0,216.0,51.0,35.0,10.0,4.0,2.0,39.0,37.0,30.0,,26.0,2.0,5.0,6.0,2.0,10.0,6.0,0.294797687,0.138888888,0.12037037,1.153846153,0.395238095,0.433526011,0.828764106,0.138728324,7.565500657936816,0.326666666,37.32118511212205,5.305114150169838,0.3834033545993623,116.5701598939933,-1.3396070785820484,24.0,24.0,2022,Sam Cochrane,COFC,sa3029085,/players/sam-cochrane/sa3029085/stats/batting,,51,College of Charleston (South Carolina) 
45.0,146.0,176.0,42.0,25.0,9.0,1.0,7.0,27.0,33.0,19.0,,30.0,3.0,8.0,0.0,4.0,0.0,0.0,0.287671232,0.107954545,0.170454545,0.633333333,0.363636363,0.506849315,0.870485678,0.219178083,3.0826719525,0.299145299,29.53609085609802,4.19233060409912,0.3902221125635234,116.54186498930625,-0.25472788885235786,,,2022,Dylan Minghini,LAF,sa3038126,/players/dylan-minghini/sa3038126/stats/batting,,118,Lafayette College 
56.0,189.0,229.0,56.0,36.0,9.0,0.0,11.0,37.0,50.0,22.0,,40.0,10.0,5.0,3.0,3.0,1.0,3.0,0.296296296,0.096069868,0.174672489,0.55,0.38938053,0.518518518,0.907899048,0.222222222,2.7382762214638303,0.314685314,42.319206599391286,5.998307992018053,0.40120087260693577,116.51475657818769,-1.3292343961074948,,,2022,Russell Stevenson,CBU,sa3043085,/players/russell-stevenson/sa3043085/stats/batting,,39,California Babtist University
11.0,22.0,28.0,6.0,5.0,1.0,0.0,0.0,5.0,1.0,5.0,,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.272727272,0.178571428,0.285714285,0.625,0.428571428,0.318181818,0.746753246,0.045454546,2.3587662275,0.428571428,4.505195238565939,0.6374727868790798,0.3854431467396872,116.48186484014784,0.04141903156414628,,,2022,Matthew Kurata,CSUB,sa3035791,/players/matthew-kurata/sa3035791/stats/batting,,40,California State University Bakersfield
33.0,91.0,105.0,27.0,15.0,7.0,1.0,4.0,26.0,19.0,7.0,,33.0,6.0,1.0,0.0,0.0,7.0,1.0,0.296703296,0.066666666,0.314285714,0.212121212,0.38095238,0.527472527,0.908424907,0.230769231,8.732243245293153,0.418181818,19.39159924060282,2.7379121062177125,0.40107913868767875,116.440275862783,0.9097483577206731,,,2022,Corey Young,TAR,sa3045732,/players/corey-young/sa3045732/stats/batting,,255,Tarleton State University 
58.0,221.0,265.0,64.0,37.0,15.0,1.0,11.0,48.0,44.0,34.0,,55.0,4.0,4.0,2.0,1.0,17.0,4.0,0.28959276,0.128301886,0.207547169,0.618181818,0.387832699,0.515837104,0.903669803,0.226244344,6.778555684436984,0.333333333,48.725476373875715,6.87753643556891,0.405184639270768,116.43458780935913,0.4820935851894319,21.0,21.0,2022,Fritz Genther,UML,sa3032115,/players/fritz-genther/sa3032115/stats/batting,,142,University of Massachusetts at Lowell 
45.0,171.0,193.0,61.0,51.0,8.0,0.0,2.0,28.0,30.0,19.0,,24.0,3.0,0.0,0.0,6.0,4.0,2.0,0.356725146,0.098445595,0.124352331,0.791666666,0.430051813,0.438596491,0.868648304,0.081871345,3.5124236831193953,0.406896551,36.02716964915682,5.08364117577959,0.4075725053876175,116.42877017129247,-0.4070614099036902,19.0,19.0,2022,Ryan Campos,ASU,sa3025151,/players/ryan-campos/sa3025151/stats/batting,701481.0,11,Arizona State University 
38.0,134.0,157.0,44.0,37.0,6.0,0.0,1.0,19.0,13.0,18.0,,22.0,1.0,1.0,3.0,5.0,5.0,1.0,0.328358208,0.114649681,0.140127388,0.818181818,0.409090909,0.395522388,0.804613297,0.06716418,4.092205336545982,0.383928571,27.81724647341242,3.9173782980250356,0.39447997955532815,116.39079458211924,0.3464951829519123,,,2022,Charlie Klingler,HPU,sa3035508,/players/charlie-klingler/sa3035508/stats/batting,,95,High Point University 
50.0,171.0,226.0,43.0,26.0,7.0,2.0,8.0,41.0,26.0,37.0,,67.0,16.0,2.0,0.0,1.0,8.0,5.0,0.251461988,0.163716814,0.296460176,0.552238805,0.424778761,0.45614035,0.880919111,0.204678362,7.031349077025917,0.357142857,44.62507968680171,6.283249463002961,0.41142064332962036,116.38745314537164,-1.4966989674139768,22.0,22.0,2022,Cam Chick,NEB,sa3028837,/players/cam-chick/sa3028837/stats/batting,,164,University of Nebraska Lincoln 
48.0,183.0,231.0,49.0,37.0,10.0,2.0,0.0,46.0,20.0,39.0,,37.0,7.0,1.0,1.0,0.0,5.0,1.0,0.267759562,0.168831168,0.16017316,1.054054054,0.413043478,0.344262295,0.757305773,0.076502733,6.792875249731355,0.333333333,38.70966218778031,5.445976857031751,0.3899586915969849,116.37213917484229,-0.06954099610447884,20.0,20.0,2022,Anthony Sherwin,BUCK,sa3042169,/players/anthony-sherwin/sa3042169/stats/batting,,32,Bucknell University 
48.0,174.0,196.0,50.0,32.0,6.0,1.0,11.0,31.0,35.0,18.0,,57.0,4.0,0.0,0.0,4.0,12.0,2.0,0.287356321,0.091836734,0.290816326,0.315789473,0.367346938,0.522988505,0.890335443,0.235632184,6.6926595024343465,0.367924528,36.259639498047775,5.098388906769696,0.3926151911823117,116.36131031338238,1.0562663567252457,22.0,22.0,2022,Josh Solomon,COLU,sa3042729,/players/josh-solomon/sa3042729/stats/batting,,52,Columbia University
30.0,18.0,28.0,4.0,2.0,1.0,0.0,1.0,5.0,6.0,6.0,,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.222222222,0.214285714,0.107142857,2.0,0.416666666,0.444444444,0.86111111,0.222222222,3.4154684556902635,0.214285714,5.618426591929607,0.7868227668372909,0.41469456255435944,116.28491894867348,-0.7132565062493086,21.0,21.0,2022,Luis Rodriguez,ALST,sa3040996,/players/luis-rodriguez/sa3040996/stats/pitching,,6,Alabama State University 
50.0,184.0,214.0,56.0,33.0,10.0,1.0,12.0,36.0,48.0,15.0,,29.0,11.0,4.0,0.0,0.0,8.0,4.0,0.304347826,0.070093457,0.135514018,0.517241379,0.38317757,0.565217391,0.948394961,0.260869565,5.831392524834975,0.299319727,42.81485865510646,5.991082171570692,0.4116649967487727,116.26960280472419,-0.8530017568264157,,,2022,Brett Cook,VMI,sa3029295,/players/brett-cook/sa3029295/stats/batting,,287,Virginia Military Institute 
40.0,123.0,149.0,35.0,16.0,12.0,2.0,5.0,20.0,27.0,17.0,,23.0,5.0,4.0,0.0,2.0,1.0,0.0,0.284552845,0.114093959,0.154362416,0.739130434,0.382550335,0.536585365,0.9191357,0.25203252,5.427631436284174,0.303030303,27.47639019643142,3.844015120018266,0.4007941092420744,116.26588570801279,0.33888860093429685,21.0,21.0,2022,Martin Vincelli-Simard,SAC,sa3044516,/players/martin-vincelli-simard/sa3044516/stats/batting,,38,California State University Sacramento 
51.0,130.0,157.0,39.0,25.0,5.0,2.0,7.0,28.0,28.0,17.0,,35.0,10.0,0.0,0.0,3.0,0.0,0.0,0.3,0.108280254,0.222929936,0.485714285,0.420382165,0.53076923,0.951151395,0.23076923,4.696428565,0.363636363,32.929332505530134,4.594896074002995,0.4214656037889468,116.2166489003831,-0.2599039115011692,20.0,20.0,2022,Zach Levenson,MIA,sa3022435,/players/zachary-levenson/sa3022435/stats/batting,804241.0,148,University of Miami (Florida) 
39.0,132.0,153.0,34.0,18.0,7.0,1.0,8.0,20.0,35.0,13.0,,52.0,6.0,2.0,0.0,3.0,2.0,1.0,0.257575757,0.08496732,0.339869281,0.25,0.346405228,0.507575757,0.853980985,0.25,5.048333788109593,0.351351351,24.561519444165643,3.427178904591021,0.3850150365455478,116.21616202395117,0.026766841765493155,20.0,20.0,2022,Brendan Bobo,CSUF,sa3027296,/players/brendan-bobo/sa3027296/stats/batting,,35,California State University Fullerton 
35.0,82.0,103.0,24.0,19.0,4.0,1.0,0.0,25.0,7.0,13.0,,20.0,3.0,0.0,5.0,2.0,3.0,0.0,0.292682926,0.126213592,0.194174757,0.65,0.408163265,0.365853658,0.774016923,0.073170732,7.776386151745218,0.387096774,17.82039348085813,2.484517448148054,0.3881596047051099,116.20068813055609,0.7450038557872176,19.0,19.0,2022,Nathan Lincoln,MRST,sa3036347,/players/nathan-lincoln/sa3036347/stats/batting,,139,Marist College 
56.0,170.0,202.0,51.0,28.0,13.0,0.0,10.0,37.0,32.0,25.0,,64.0,7.0,0.0,0.0,3.0,1.0,1.0,0.3,0.123762376,0.316831683,0.390625,0.410891089,0.552941176,0.963832265,0.252941176,2.93240328425043,0.427083333,42.33939581405454,5.883624099605611,0.4213191315089122,116.13907434381285,-0.6047452948987484,19.0,19.0,2022,James Tibbs III,FSU,sa3025333,/players/james-tibbs/sa3025333/stats/batting,696486.0,78,Florida State University 
41.0,22.0,29.0,7.0,6.0,1.0,0.0,0.0,9.0,1.0,5.0,,9.0,1.0,0.0,1.0,0.0,12.0,3.0,0.318181818,0.172413793,0.310344827,0.555555555,0.464285714,0.363636363,0.827922077,0.045454545,6.959035097527181,0.538461538,5.718753749847105,0.794588366865804,0.4115756643669946,116.1365085261358,0.7765592392534018,,,2022,Ben Abernathey,WVU,sa3025704,/players/ben-abernathey/sa3025704/stats/batting,,296,West Virginia University 
22.0,55.0,69.0,16.0,15.0,1.0,0.0,0.0,15.0,10.0,10.0,,15.0,3.0,0.0,1.0,1.0,1.0,0.0,0.29090909,0.144927536,0.217391304,0.666666666,0.426470588,0.309090909,0.735561497,0.018181819,4.9400474871389,0.4,11.929642660057182,1.6560946381446073,0.38803817244137034,116.11998731706225,0.31600308045744896,23.0,23.0,2022,Donnie Stone,MRST,sa3043169,/players/donnie-stone/sa3043169/stats/batting,,139,Marist College 
58.0,225.0,278.0,59.0,36.0,10.0,0.0,13.0,43.0,42.0,45.0,,36.0,2.0,4.0,2.0,1.0,6.0,4.0,0.262222222,0.161870503,0.129496402,1.25,0.384057971,0.48,0.864057971,0.217777778,3.480394703764454,0.255555555,48.63706552321087,6.75041421586644,0.3978186349074046,116.11590806420664,-1.340919763315469,21.0,21.0,2022,E.J. Exposito,LIU,sa3019900,/players/eladio-exposito/sa3019900/stats/batting,802991.0,127,Long Island University Brooklyn Campus 
55.0,135.0,190.0,35.0,26.0,4.0,0.0,5.0,45.0,27.0,34.0,,53.0,14.0,2.0,5.0,0.0,22.0,9.0,0.259259259,0.178947368,0.278947368,0.641509433,0.448648648,0.4,0.848648648,0.140740741,6.45459106892488,0.379746835,37.45968831885693,5.1979151200139215,0.4115305140211776,116.11168452514053,-0.6753191007301211,21.0,21.0,2022,Kendall Pettis,OU,sa3039835,/players/kendall-pettis/sa3039835/stats/batting,,195,University of Oklahoma 
49.0,178.0,215.0,49.0,32.0,13.0,0.0,4.0,28.0,24.0,31.0,,44.0,4.0,1.0,1.0,6.0,1.0,3.0,0.275280898,0.144186046,0.204651162,0.704545454,0.392523364,0.415730337,0.808253701,0.140449439,2.2485996146895593,0.34351145,37.16912181782252,5.1573417495442095,0.3880242911454673,116.11076215863052,-1.558925592340529,20.0,20.0,2022,Joey Ventresca,MONM,sa3044440,/players/joey-ventresca/sa3044440/stats/pitching,,159,Monmouth University 
63.0,268.0,299.0,91.0,66.0,13.0,4.0,8.0,60.0,56.0,23.0,,27.0,6.0,1.0,1.0,3.0,15.0,3.0,0.339552238,0.076923076,0.090301003,0.851851851,0.402684563,0.507462686,0.910147249,0.167910448,7.885306282356821,0.354700854,59.73797427140927,8.287931427590603,0.4113772927514659,116.10869684355632,1.0114835638087243,21.0,21.0,2022,Pres Cavenaugh,UNCG,sa3020760,/players/arthur-cavenaugh/sa3020760/stats/batting,688907.0,178,University of North Carolina at Greensboro 
49.0,191.0,226.0,55.0,34.0,9.0,2.0,10.0,44.0,34.0,26.0,,44.0,5.0,1.0,3.0,1.0,6.0,2.0,0.287958115,0.115044247,0.194690265,0.59090909,0.385650224,0.513089005,0.898739229,0.22513089,6.773672984176948,0.326086956,41.435604803289806,5.74641828986588,0.40464112924353424,116.10128683573234,-0.43568866653367877,,,2022,Scout Knotts,ME,sa3035562,/players/scout-knotts/sa3035562/stats/batting,,134,University of Maine Orono 
49.0,193.0,222.0,61.0,46.0,8.0,5.0,2.0,39.0,21.0,21.0,,38.0,2.0,1.0,5.0,3.0,16.0,6.0,0.316062176,0.094594594,0.171171171,0.552631578,0.387096774,0.440414507,0.827511281,0.124352331,8.29120112112992,0.383116883,38.19665297568732,5.291246709236441,0.38257176645340457,116.0801743834757,-0.14847765490412712,,,2022,Bryce Greenly,DEL,sa3032641,/players/bryce-greenly/sa3032641/stats/batting,,61,University of Delaware 
67.0,267.0,312.0,88.0,64.0,15.0,2.0,7.0,56.0,42.0,34.0,,66.0,3.0,5.0,3.0,2.0,9.0,0.0,0.329588014,0.108974358,0.211538461,0.515151515,0.404530744,0.479400749,0.883931493,0.149812735,6.547564958519217,0.407035175,58.590195230266566,8.110702208301543,0.4010418717143605,116.06732105009917,1.7877780504495604,21.0,21.0,2022,Zach Agnos,ECU,31552,/players/zach-agnos/31552/stats/pitching,688642.0,65,East Carolina University 
38.0,129.0,151.0,36.0,23.0,4.0,0.0,9.0,23.0,26.0,13.0,,29.0,7.0,2.0,0.0,2.0,2.0,2.0,0.279069767,0.086092715,0.19205298,0.448275862,0.370860927,0.519379844,0.890240771,0.240310077,3.143777462861642,0.29032258,27.858769691443076,3.8518878583666,0.3920914980749421,116.04493197054647,-0.9166679324116558,,,2022,Jake Gehri,YALE,sa3032092,/players/jake-gehri/sa3032092/stats/batting,,306,Yale University 
43.0,116.0,132.0,35.0,20.0,10.0,0.0,5.0,24.0,18.0,9.0,,25.0,5.0,0.0,2.0,4.0,0.0,0.0,0.301724137,0.068181818,0.189393939,0.36,0.376923076,0.517241379,0.894164455,0.215517242,2.56272893375,0.348837209,24.403936953015318,3.3737780160379343,0.3975851902594933,116.04257022568578,-0.03462215093895793,22.0,22.0,2022,Shane Magrann,FAU,sa3036860,/players/shane-magrann/sa3036860/stats/batting,,75,Florida Atlantic University 
52.0,181.0,217.0,55.0,35.0,15.0,0.0,5.0,36.0,41.0,29.0,,40.0,4.0,1.0,2.0,3.0,3.0,0.0,0.303867403,0.133640552,0.184331797,0.725,0.409302325,0.469613259,0.878915584,0.165745856,4.29314583477673,0.364963503,41.52124763383631,5.6985004778123285,0.40527835003165313,115.90749155276347,0.5153494891710579,,,2022,Adam Furnas,BGSU,sa3031793,/players/adam-furnas/sa3031793/stats/batting,,27,Bowling Green State University 
