Season,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%
2023,Anthony McFarland,UC Riverside,JR,3B,0.329,0.402,0.399,0.801,49,196,173,21,57,9,0,1,17.0,1,20,39,2,2,19.9%,10.2%,1.95,0.069,0.421,0.377,32,1,102,44.7%,25.0%,30.3%,5.3%,2.5%
2023,Anthony Sherwin,Bucknell,JR,SS,0.369,0.492,0.589,1.08,38,177,141,42,52,14,4,3,31.0,3,32,30,3,0,16.9%,18.1%,0.93,0.22,0.45,0.486,44,16,156,37.8%,29.7%,32.4%,3.6%,8.3%
2023,Anthony Silva,TCU,FR,SS,0.33,0.416,0.471,0.887,61,264,227,53,75,11,0,7,50.0,11,23,33,17,2,12.5%,8.7%,1.44,0.141,0.362,0.409,49,7,118,50.8%,19.0%,30.3%,4.1%,11.9%
2023,Anthony Stellato,Lindenwood,JR,2B,0.258,0.342,0.305,0.647,43,147,128,15,33,3,0,1,13.0,0,17,31,4,2,21.1%,11.6%,1.82,0.047,0.33,0.312,16,-7,70,56.3%,17.7%,26.0%,2.1%,4.0%
2023,Anthony Stephan,Virginia,SO,DH,0.329,0.449,0.519,0.968,55,201,158,38,52,13,1,5,33.0,9,28,25,4,1,12.4%,13.9%,0.89,0.19,0.359,0.441,43,11,134,43.0%,19.3%,37.8%,6.7%,9.8%
2023,Anthony Swenda,UMBC,JR,2B,0.245,0.34,0.454,0.795,57,235,196,38,48,11,0,10,37.0,8,24,38,5,1,16.2%,10.2%,1.59,0.209,0.245,0.357,34,-3,92,35.2%,14.8%,50.0%,8.0%,12.3%
2023,Anthony Tulimero,Houston,JR,C,0.268,0.315,0.459,0.774,58,257,231,38,62,8,3,10,43.0,3,15,42,3,1,16.3%,5.8%,2.81,0.19,0.283,0.345,35,-6,86,36.3%,18.9%,44.7%,11.1%,11.8%
2023,Anthony Zollo,Iona,FR,3B,0.301,0.373,0.341,0.714,42,194,173,28,52,7,0,0,23.0,4,16,18,3,1,9.3%,8.2%,1.13,0.04,0.335,0.342,26,-5,85,52.6%,20.8%,26.6%,8.4%,0.0%
2023,Anton Lazits,Columbia,SO,DH,0.306,0.419,0.49,0.909,43,179,147,36,45,12,0,5,27.0,7,23,36,6,3,20.1%,12.8%,1.57,0.184,0.37,0.416,34,6,121,34.8%,24.1%,41.1%,8.9%,10.9%
2023,Antonio Valdez,UTSA,SR,3B,0.387,0.483,0.694,1.177,57,272,222,64,86,15,7,13,65.0,7,38,39,17,5,14.3%,14.0%,1.02,0.306,0.42,0.513,73,30,169,45.7%,18.3%,36.0%,3.2%,19.4%
2023,Ariv Camacho,Wagner,JR,SS,0.181,0.252,0.275,0.527,46,167,138,26,25,7,3,0,20.0,3,12,35,7,0,21.0%,7.2%,2.92,0.094,0.229,0.249,10,-16,39,38.8%,14.6%,46.6%,12.6%,0.0%
2023,Armando Albert,Florida Atlantic,JR,SS,0.274,0.425,0.407,0.832,57,286,226,63,62,10,1,6,25.0,12,47,53,9,3,18.5%,16.4%,1.13,0.133,0.335,0.396,51,5,111,55.9%,20.0%,24.1%,4.1%,14.6%
2023,Artin Biageyian,St. Bonaventure,SO,SS,0.213,0.324,0.309,0.633,37,116,94,13,20,3,0,2,5.0,4,12,17,4,1,14.7%,10.3%,1.43,0.096,0.237,0.305,12,-6,67,52.6%,18.4%,28.9%,5.3%,9.1%
2023,Ashton King,East Tennessee State,SR,SS,0.285,0.349,0.425,0.774,50,210,186,28,53,6,1,6,37.0,6,14,42,4,1,20.0%,6.7%,2.99,0.14,0.333,0.354,30,-3,91,51.0%,16.3%,32.7%,5.4%,12.5%
2023,Ashton Wilson,Charleston Southern,FR,3B,0.252,0.38,0.358,0.738,39,156,123,27,31,4,0,3,20.0,12,14,33,13,5,21.2%,9.0%,2.36,0.106,0.318,0.355,23,-2,91,47.8%,24.4%,27.8%,10.0%,12.0%
2023,Auggie Rasmussen,Illinois State,JR,CF,0.315,0.399,0.571,0.971,50,233,203,46,64,16,3,10,38.0,9,20,43,25,4,18.5%,8.6%,2.15,0.256,0.358,0.432,48,11,129,40.4%,19.2%,40.4%,5.8%,15.9%
2023,August Ramirez,Texas State,JR,DH,0.28,0.333,0.535,0.868,47,171,157,24,44,10,0,10,32.0,4,9,52,0,0,30.4%,5.3%,5.74,0.255,0.354,0.384,29,1,105,40.0%,16.2%,43.8%,7.6%,21.7%
2023,Austin Baskin,Memphis,JR,RF,0.287,0.363,0.491,0.854,56,249,216,37,62,15,1,9,49.0,4,24,39,1,7,15.7%,9.6%,1.64,0.204,0.308,0.384,42,2,105,44.4%,16.7%,38.9%,8.9%,12.9%
2023,Austin Bost,Texas A&M,SR,2B,0.226,0.353,0.372,0.725,65,290,234,52,53,15,2,5,43.0,8,41,40,2,1,13.8%,14.1%,0.98,0.145,0.246,0.342,39,-7,85,30.8%,17.9%,51.2%,10.0%,4.9%
2023,Austin Brinling,North Florida,JR,CF,0.386,0.5,0.535,1.035,52,253,202,60,78,17,2,3,31.0,11,36,20,20,2,7.9%,14.2%,0.56,0.149,0.417,0.477,61,20,151,45.7%,26.3%,28.0%,5.1%,6.1%
2023,Austin Bunn,Northern Colorado,JR,RF,0.279,0.406,0.414,0.82,43,176,140,32,39,8,1,3,20.0,13,19,33,1,3,18.8%,10.8%,1.74,0.136,0.336,0.386,30,2,106,33.6%,16.4%,50.0%,11.8%,5.5%
2023,Austin Cain,Nicholls,SR,3B,0.277,0.346,0.375,0.721,57,257,224,39,62,12,2,2,31.0,7,19,25,3,2,9.7%,7.4%,1.31,0.098,0.299,0.335,33,-8,81,48.2%,13.1%,38.7%,8.5%,2.6%
2023,Austin Davis,TCU,GR,RF,0.283,0.377,0.47,0.847,68,303,247,48,70,19,0,9,57.0,7,35,47,22,5,15.5%,11.6%,1.34,0.186,0.307,0.382,50,2,104,40.7%,16.6%,42.7%,8.0%,10.6%
2023,Austin Deming,BYU,SR,3B,0.418,0.484,0.915,1.4,41,192,165,50,69,23,1,19,68.0,4,20,29,1,1,15.1%,10.4%,1.45,0.497,0.417,0.584,62,32,204,28.1%,18.0%,54.0%,7.9%,25.3%
2023,Austin Denlinger,Monmouth,GR,SS,0.29,0.34,0.394,0.733,46,215,193,37,56,12,1,2,27.0,3,14,30,3,0,14.0%,6.5%,2.15,0.104,0.325,0.337,28,-6,82,39.5%,20.4%,40.1%,7.8%,3.0%
2023,Austin Green,Texas Tech,JR,2B,0.29,0.418,0.542,0.96,59,273,214,54,62,14,2,12,57.0,11,41,41,0,0,15.0%,15.0%,1.0,0.252,0.298,0.426,55,11,126,37.4%,17.3%,45.3%,10.1%,14.8%
2023,Austin Kelly,Lipscomb,SO,C,0.294,0.357,0.64,0.997,54,236,211,43,62,6,2,21,62.0,4,18,39,13,0,16.5%,7.6%,2.17,0.346,0.268,0.429,48,10,127,35.3%,17.3%,47.4%,11.0%,25.6%
2023,Austin Knight,Charlotte,SR,2B,0.248,0.309,0.48,0.79,57,224,202,32,50,8,0,13,40.0,7,12,50,0,1,22.3%,5.4%,4.13,0.233,0.262,0.351,32,-4,89,37.9%,15.7%,46.4%,7.2%,18.3%
2023,Austin Kretzschmar,Georgetown,GR,SS,0.284,0.357,0.474,0.83,56,252,211,39,60,11,1,9,46.0,3,24,36,3,0,14.3%,9.5%,1.51,0.19,0.297,0.372,40,0,100,33.7%,14.6%,51.7%,8.4%,9.8%
2023,Austin Kryszczuk,UNLV,JR,LF,0.262,0.367,0.424,0.791,47,210,172,34,45,14,1,4,32.0,3,29,57,4,0,27.1%,13.8%,1.96,0.163,0.35,0.363,32,-2,95,27.3%,26.4%,46.3%,7.4%,7.1%
2023,Austin Machado,St. John’s,SO,DH,0.303,0.495,0.455,0.949,44,189,132,35,40,8,0,4,31.0,9,44,18,2,0,9.5%,23.3%,0.41,0.152,0.319,0.446,41,11,136,37.6%,26.5%,35.9%,4.3%,9.5%
2023,Austin Neuweg,Saint Louis,FR,SS,0.256,0.357,0.378,0.735,53,201,164,31,42,9,1,3,33.0,4,25,56,1,0,27.9%,12.4%,2.25,0.122,0.351,0.343,27,-5,85,38.6%,15.8%,45.6%,13.2%,5.8%
2023,Austin Overn,Southern California,FR,CF,0.314,0.402,0.53,0.932,58,282,236,54,74,11,14,4,38.0,8,29,47,16,4,16.7%,10.3%,1.62,0.216,0.372,0.42,55,10,123,42.3%,21.4%,36.3%,4.4%,6.1%
2023,Austin Roccaforte,Houston Christian,SR,SS,0.303,0.412,0.388,0.8,43,202,165,34,50,8,0,2,25.0,8,24,25,6,3,12.4%,11.9%,1.04,0.085,0.343,0.38,33,1,104,45.0%,20.7%,34.3%,7.9%,4.2%
2023,Austin Smith,San Diego,SO,DH,0.278,0.401,0.369,0.77,50,219,176,29,49,7,0,3,43.0,7,29,19,4,4,8.7%,13.2%,0.66,0.091,0.299,0.368,34,-1,97,49.4%,20.5%,30.1%,5.1%,6.4%
2023,Austin Turner,Tennessee Tech,JR,LF,0.276,0.389,0.372,0.761,46,188,156,30,43,6,0,3,17.0,2,27,51,3,3,27.1%,14.4%,1.88,0.096,0.392,0.363,28,-2,95,48.5%,26.7%,24.8%,1.0%,12.0%
2023,Avery Owusu-Asiedu,SIU Edwardsville,JR,CF,0.293,0.396,0.59,0.986,53,240,205,43,60,12,2,15,48.0,7,28,51,24,2,21.3%,11.7%,1.82,0.298,0.324,0.436,50,12,131,38.4%,19.2%,42.4%,8.6%,23.4%
2023,BT Riopelle,Florida,SR,C,0.246,0.374,0.546,0.92,69,296,240,57,59,11,2,19,67.0,12,39,85,5,1,28.7%,13.2%,2.17,0.3,0.288,0.407,55,8,117,34.6%,17.0%,48.4%,11.8%,25.7%
2023,Bailyn Sorensen,Northwestern State,SO,C,0.191,0.278,0.376,0.654,42,159,141,21,27,6,1,6,20.0,5,12,54,2,0,34.0%,7.5%,4.53,0.184,0.259,0.301,16,-9,65,35.6%,14.9%,49.4%,11.5%,14.0%
2023,Barry Walsh,Boston College,SR,CF,0.314,0.416,0.49,0.906,52,237,194,40,61,10,0,8,35.0,12,24,55,14,2,23.2%,10.1%,2.3,0.175,0.396,0.414,45,8,120,51.8%,17.0%,31.2%,6.4%,18.2%
2023,Bayram Hot,Marist,FR,3B,0.382,0.446,0.518,0.964,50,223,191,47,73,14,3,2,37.0,5,21,28,11,1,12.6%,9.4%,1.34,0.136,0.428,0.438,47,11,132,50.3%,22.9%,26.8%,1.9%,4.8%
2023,Bear Madliak,Jacksonville State,FR,C,0.33,0.389,0.49,0.879,49,221,200,43,66,14,0,6,25.0,7,13,38,3,1,17.2%,5.9%,2.92,0.16,0.382,0.401,40,5,113,42.9%,20.9%,36.2%,6.7%,10.2%
2023,Beck Milner,Yale,FR,C,0.245,0.364,0.324,0.687,33,121,102,8,25,5,0,1,17.0,4,15,28,5,1,23.1%,12.4%,1.86,0.078,0.329,0.334,16,-4,81,47.3%,21.6%,31.1%,9.5%,4.3%
2023,Ben Anderson,Georgia,GR,CF,0.277,0.367,0.432,0.799,55,253,213,49,59,12,3,5,28.0,3,29,60,8,2,23.7%,11.5%,2.06,0.155,0.358,0.368,39,-1,97,32.9%,23.9%,43.2%,5.2%,7.5%
2023,Ben Columbus,Nebraska,JR,1B,0.262,0.382,0.319,0.701,47,176,141,24,37,8,0,0,19.0,4,25,40,2,0,22.7%,14.2%,1.6,0.057,0.356,0.342,24,-4,85,43.3%,16.3%,40.4%,4.8%,0.0%
2023,Ben Gbur,Creighton,GR,RF,0.17,0.29,0.348,0.638,42,134,112,15,19,5,0,5,18.0,4,15,35,3,4,26.1%,11.2%,2.33,0.179,0.194,0.3,14,-8,64,40.8%,9.2%,50.0%,18.4%,13.2%
2023,Ben Higgins,Purdue Fort Wayne,SR,LF,0.292,0.362,0.526,0.888,48,219,192,33,56,15,0,10,46.0,7,16,43,5,2,19.6%,7.3%,2.68,0.234,0.324,0.394,38,4,110,34.4%,15.2%,50.3%,8.6%,13.2%
2023,Ben Huber,Connecticut,GR,1B,0.341,0.442,0.688,1.13,52,251,208,50,71,21,0,17,66.0,6,34,67,4,2,26.7%,13.5%,1.98,0.346,0.425,0.487,62,22,156,50.7%,11.1%,38.2%,4.2%,30.9%
2023,Ben Jones,Dayton,SR,RF,0.365,0.456,0.608,1.064,48,217,181,46,66,13,2,9,33.0,10,23,11,6,5,5.1%,10.6%,0.48,0.243,0.348,0.472,51,17,149,42.4%,23.8%,33.7%,7.0%,15.5%
2023,Ben MacNaughton,Lamar,SR,CF,0.308,0.381,0.355,0.736,51,242,211,38,65,8,1,0,22.0,5,21,36,26,5,14.9%,8.7%,1.71,0.047,0.367,0.35,34,-4,89,48.6%,17.9%,33.5%,6.9%,0.0%
2023,Ben McCabe,UCF,SR,C,0.371,0.466,0.692,1.158,59,266,224,63,83,15,0,19,51.0,23,17,59,6,1,22.2%,6.4%,3.47,0.321,0.438,0.508,70,28,166,30.7%,25.2%,44.2%,6.7%,26.4%
2023,Ben McClain,Texas State,SR,CF,0.24,0.379,0.311,0.69,52,229,183,36,44,7,0,2,30.0,7,35,39,10,2,17.0%,15.3%,1.11,0.071,0.292,0.339,30,-6,83,44.8%,14.5%,40.7%,10.3%,3.4%
2023,Ben Metzner,Yale,SR,LF,0.242,0.327,0.341,0.668,32,106,91,16,22,7,1,0,12.0,1,11,31,1,0,29.2%,10.4%,2.81,0.099,0.361,0.317,12,-5,72,40.0%,18.2%,41.8%,9.1%,0.0%
2023,Ben Miller,Pennsylvania,SR,1B,0.319,0.413,0.5,0.913,50,242,204,42,65,14,1,7,46.0,14,21,25,3,0,10.3%,8.7%,1.18,0.181,0.331,0.411,46,7,119,28.6%,23.1%,48.4%,8.8%,8.0%
2023,Ben Nelson,Merrimack,GR,3B,0.236,0.347,0.293,0.64,42,169,140,17,33,8,0,0,18.0,15,10,25,0,0,14.8%,5.9%,2.51,0.057,0.282,0.316,19,-8,72,33.9%,25.2%,40.9%,8.7%,0.0%
2023,Ben Nemivant,Pacific,GR,CF,0.398,0.446,0.527,0.973,48,222,201,33,80,18,1,2,36.0,6,13,21,5,3,9.5%,5.9%,1.61,0.129,0.433,0.439,47,11,133,46.7%,23.6%,29.7%,3.8%,3.7%
2023,Ben Newton,Fresno State,JR,2B,0.269,0.328,0.392,0.72,56,255,227,39,61,13,3,3,33.0,0,22,30,6,2,11.8%,8.6%,1.37,0.123,0.293,0.33,32,-9,79,46.7%,14.4%,39.0%,5.1%,3.9%
2023,Ben North,Creighton,SO,3B,0.172,0.307,0.261,0.568,49,194,157,27,27,6,1,2,13.0,12,19,47,1,2,24.2%,9.8%,2.47,0.089,0.229,0.284,17,-13,56,56.0%,10.1%,33.9%,5.5%,5.4%
2023,Ben Patacsil,Portland,JR,SS,0.28,0.402,0.381,0.783,49,211,168,42,47,12,1,1,27.0,19,18,30,2,0,14.2%,8.5%,1.67,0.101,0.326,0.373,33,0,100,47.1%,20.7%,32.1%,4.3%,2.2%
2023,Ben Rounds,Harvard,JR,RF,0.29,0.404,0.469,0.873,44,201,162,35,47,11,0,6,33.0,3,30,38,6,2,18.9%,14.9%,1.27,0.179,0.339,0.4,36,4,113,52.8%,17.3%,29.9%,1.6%,15.8%
2023,Ben Royo,Rice,FR,SS,0.261,0.322,0.505,0.827,49,205,184,32,48,4,1,13,40.0,3,15,66,3,0,32.2%,7.3%,4.41,0.245,0.324,0.364,31,-1,96,30.2%,20.7%,50.0%,17.2%,22.4%
2023,Ben Steck,Santa Clara,JR,C,0.236,0.329,0.41,0.739,46,174,144,27,34,7,0,6,32.0,3,19,72,1,0,41.4%,10.9%,3.8,0.174,0.4,0.337,23,-5,82,33.8%,16.2%,50.0%,6.8%,16.2%
2023,Ben VanMaanen,Arkansas-Pine Bluff,JR,3B,0.257,0.378,0.453,0.831,46,185,148,29,38,11,0,6,34.0,4,28,31,1,0,16.8%,15.1%,1.11,0.196,0.276,0.379,30,1,103,31.4%,17.4%,51.2%,14.0%,9.7%
2023,Ben Vujovich,St. Thomas,SO,CF,0.306,0.364,0.444,0.807,42,180,160,29,49,11,4,1,23.0,2,13,34,8,1,18.9%,7.2%,2.63,0.138,0.381,0.371,28,0,99,46.8%,25.0%,28.2%,1.6%,2.9%
2023,Ben Williamson,William & Mary,SR,3B,0.39,0.513,0.662,1.175,55,263,210,57,82,11,5,12,49.0,13,40,22,14,1,8.4%,15.2%,0.55,0.271,0.398,0.513,70,29,169,41.5%,19.1%,39.4%,6.4%,16.2%
2023,Ben Wilmes,Iowa,SO,RF,0.247,0.426,0.36,0.786,50,207,150,44,37,6,1,3,24.0,9,40,54,4,1,26.1%,19.3%,1.35,0.113,0.354,0.382,34,2,105,45.4%,17.5%,37.1%,4.1%,8.3%
2023,Ben Winstead,Monmouth,SR,RF,0.286,0.356,0.447,0.803,42,180,161,33,46,8,3,4,29.0,4,14,28,4,2,15.6%,7.8%,2.0,0.161,0.323,0.367,28,-1,97,52.7%,20.9%,26.4%,3.1%,11.8%
2023,Ben Zeigler-Namoa,Hawaii,SO,LF,0.301,0.419,0.451,0.87,44,188,153,37,46,10,2,3,26.0,2,30,28,2,1,14.9%,16.0%,0.93,0.15,0.35,0.405,34,5,116,42.9%,14.3%,42.9%,5.6%,5.6%
2023,Benjamin Blackwell,Clemson,SR,SS,0.301,0.384,0.386,0.769,63,275,236,36,71,10,2,2,31.0,6,27,56,27,6,20.4%,9.8%,2.08,0.085,0.383,0.363,41,-2,95,56.1%,16.2%,27.7%,2.9%,4.2%
2023,Benjamin Lumsden,UT Arlington,FR,3B,0.236,0.362,0.482,0.844,51,232,191,43,45,8,3,11,39.0,8,31,70,2,0,30.2%,13.4%,2.25,0.246,0.304,0.38,38,1,103,31.7%,19.5%,48.8%,4.9%,18.3%
2023,Benji Brokemond,Miami (OH),JR,RF,0.282,0.375,0.364,0.739,50,245,209,43,59,9,4,0,22.0,9,22,64,13,4,26.1%,9.0%,2.9,0.081,0.407,0.353,35,-4,90,58.6%,18.8%,22.6%,4.5%,0.0%
2023,Bennett Eltoft,Southern Illinois,JR,DH,0.293,0.381,0.545,0.926,50,195,167,40,49,13,1,9,38.0,9,16,42,9,2,21.5%,8.2%,2.62,0.251,0.339,0.413,37,6,120,29.1%,25.2%,45.7%,11.8%,15.5%
2023,Bennett Markinson,Northwestern,SO,1B,0.264,0.357,0.322,0.679,40,140,121,19,32,7,0,0,13.0,6,12,16,1,0,11.4%,8.6%,1.33,0.058,0.302,0.329,17,-5,78,62.5%,15.4%,22.1%,5.8%,0.0%
2023,Benny Casillas,Loyola Marymount,SR,SS,0.251,0.307,0.273,0.58,52,204,183,18,46,4,0,0,17.0,4,12,27,5,1,13.2%,5.9%,2.24,0.022,0.289,0.278,17,-15,54,53.5%,18.5%,28.0%,5.1%,0.0%
2023,Bill Ralston,Saint Mary’s,GR,3B,0.272,0.345,0.48,0.825,51,227,202,32,55,10,1,10,30.0,6,17,49,2,2,21.6%,7.5%,2.88,0.208,0.313,0.37,36,0,99,42.6%,18.1%,39.4%,5.8%,16.4%
2023,Billy Butler,Rhode Island,SR,LF,0.349,0.396,0.636,1.032,50,212,195,31,68,17,0,13,44.0,6,10,50,6,2,23.6%,4.7%,5.02,0.287,0.414,0.454,47,13,140,37.2%,17.2%,45.5%,4.1%,19.7%
2023,Billy Gerlott,Penn State,JR,RF,0.241,0.371,0.319,0.69,45,170,141,18,34,3,1,2,17.0,4,25,33,4,0,19.4%,14.7%,1.32,0.078,0.302,0.337,22,-5,82,49.1%,15.7%,35.2%,7.4%,5.3%
2023,Billy Kender,Bucknell,SO,2B,0.265,0.342,0.337,0.68,45,188,166,27,44,5,2,1,23.0,2,18,35,2,3,18.6%,9.6%,1.94,0.072,0.328,0.323,22,-7,75,51.2%,13.2%,35.7%,10.1%,2.2%
2023,Blaine Lidsky,Stonehill,SR,RF,0.265,0.32,0.352,0.672,45,184,162,22,43,8,0,2,31.0,2,13,30,3,0,16.3%,7.1%,2.3,0.086,0.306,0.312,20,-9,70,40.5%,17.6%,42.0%,9.2%,3.6%
2023,Blake Barthol,Coastal Carolina,FR,3B,0.308,0.424,0.572,0.997,49,201,159,41,49,13,4,7,32.0,9,26,54,4,2,26.9%,12.9%,2.09,0.264,0.412,0.443,43,11,134,33.0%,17.9%,49.1%,3.8%,13.5%
2023,Blake Barton,Belmont,SO,C,0.26,0.337,0.411,0.748,59,249,219,32,57,15,3,4,35.0,1,26,35,7,0,14.1%,10.4%,1.36,0.151,0.29,0.344,34,-6,86,45.6%,18.7%,35.7%,6.0%,6.2%
2023,Blake Bevis,Ball State,FR,1B,0.273,0.333,0.536,0.869,53,214,194,34,53,14,2,11,39.0,12,6,47,0,0,22.0%,2.8%,7.86,0.263,0.307,0.386,36,2,106,47.6%,12.6%,39.9%,8.4%,19.3%
2023,Blake Borgogno,Utah Tech,JR,2B,0.236,0.305,0.283,0.588,43,122,106,13,25,3,1,0,11.0,3,8,19,10,0,15.6%,6.6%,2.36,0.047,0.284,0.279,10,-9,54,50.6%,20.7%,28.7%,9.2%,0.0%
2023,Blake Burke,Tennessee,SO,1B,0.28,0.369,0.527,0.896,65,282,243,48,68,6,3,16,43.0,10,26,49,4,1,17.4%,9.2%,1.89,0.247,0.287,0.394,49,5,110,43.1%,15.7%,41.1%,6.6%,19.8%
2023,Blake Burris,Arkansas State,JR,CF,0.295,0.411,0.454,0.865,47,225,183,53,54,17,0,4,34.0,2,34,27,9,4,12.0%,15.1%,0.79,0.158,0.329,0.4,41,5,113,49.0%,12.4%,38.6%,3.9%,6.8%
2023,Blake Covin,Air Force,SR,CF,0.262,0.373,0.366,0.739,57,244,191,47,50,8,0,4,25.0,6,29,49,10,2,20.1%,11.9%,1.69,0.105,0.329,0.351,35,-4,89,38.7%,19.7%,41.6%,7.3%,7.0%
2023,Blake Cyr,Miami,FR,2B,0.305,0.427,0.62,1.047,60,248,200,50,61,12,0,17,63.0,8,37,70,0,2,28.2%,14.9%,1.89,0.315,0.379,0.457,56,16,141,30.2%,27.1%,42.6%,3.9%,30.9%
2023,Blake DeLamielleure,Jacksonville,JR,RF,0.302,0.41,0.519,0.928,55,228,189,40,57,15,4,6,32.0,4,32,44,14,2,19.3%,14.0%,1.38,0.217,0.362,0.418,44,8,122,40.6%,16.8%,42.7%,7.7%,9.8%
2023,Blake Evans,Georgia Southern,SR,SS,0.342,0.434,0.52,0.954,55,247,202,42,69,12,3,6,40.0,5,32,39,8,1,15.8%,13.0%,1.22,0.178,0.389,0.432,51,11,129,43.3%,23.2%,33.5%,4.9%,10.9%
2023,Blake Jackson,Charlotte,SO,LF,0.277,0.433,0.413,0.846,60,266,206,46,57,13,0,5,28.0,18,39,54,10,4,20.3%,14.7%,1.38,0.136,0.354,0.404,49,6,115,43.6%,20.8%,35.6%,4.0%,9.4%
2023,Blake Martin,Alabama A&M,JR,1B,0.281,0.38,0.424,0.805,42,166,139,19,39,12,1,2,28.0,3,20,42,5,3,25.3%,12.0%,2.11,0.144,0.385,0.375,27,0,101,44.2%,21.1%,34.7%,3.2%,6.1%
2023,Blake McDonald,Saint Mary’s,SR,C,0.304,0.374,0.404,0.778,47,188,161,20,49,10,3,0,21.0,8,13,19,2,3,10.1%,6.9%,1.46,0.099,0.333,0.362,28,-2,94,32.0%,23.1%,44.9%,10.2%,0.0%
2023,Blake Sutton,High Point,JR,C,0.241,0.384,0.5,0.884,51,211,170,36,41,5,0,13,40.0,14,26,55,4,2,26.1%,12.3%,2.12,0.259,0.272,0.396,37,4,111,29.3%,16.4%,54.3%,8.6%,20.6%
2023,Blake Wright,Clemson,JR,3B,0.25,0.326,0.401,0.727,60,268,232,36,58,11,0,8,45.0,2,27,40,7,5,14.9%,10.1%,1.48,0.151,0.263,0.332,34,-9,80,43.8%,19.1%,37.1%,5.7%,11.1%
2023,Blaze Brothers,Oral Roberts,SR,2B,0.297,0.368,0.542,0.911,64,268,236,64,70,18,2,12,41.0,7,21,60,22,1,22.4%,7.8%,2.87,0.246,0.349,0.406,49,7,116,27.9%,13.3%,58.8%,18.2%,12.4%
2023,Blaze Fadio,Lafayette,JR,SS,0.236,0.374,0.382,0.756,48,200,157,27,37,9,1,4,23.0,14,23,57,11,1,28.5%,11.5%,2.48,0.146,0.33,0.358,29,-2,93,28.7%,21.8%,49.5%,6.9%,8.0%
2023,Bobby Blandford,Fresno State,SO,LF,0.252,0.343,0.455,0.799,55,238,202,34,51,10,5,7,30.0,8,22,58,2,0,24.4%,9.2%,2.65,0.203,0.312,0.362,36,-2,94,36.7%,20.4%,42.9%,6.1%,11.1%
2023,Bobby Boser,South Florida,SO,CF,0.323,0.445,0.621,1.066,54,238,195,45,63,7,3,15,41.0,15,28,73,8,1,30.7%,11.8%,2.6,0.297,0.449,0.471,56,18,148,30.3%,25.4%,44.3%,2.5%,27.8%
2023,Bobby Grimes,Illinois-Chicago,SR,CF,0.242,0.356,0.347,0.703,41,148,124,27,30,10,0,1,11.0,4,18,42,6,0,28.4%,12.2%,2.33,0.105,0.358,0.338,19,-4,83,41.3%,24.0%,34.7%,4.0%,3.8%
2023,Bobby Marsh,Penn State,FR,DH,0.31,0.388,0.524,0.912,44,165,145,33,45,13,0,6,35.0,5,14,34,0,0,20.6%,8.5%,2.42,0.214,0.368,0.411,31,5,119,38.4%,18.8%,42.9%,2.7%,12.5%
2023,Bobby Peirce,Auburn,SR,RF,0.343,0.411,0.503,0.913,46,207,181,43,62,10,2,5,26.0,8,15,37,4,1,17.9%,7.2%,2.49,0.16,0.401,0.415,40,7,121,51.0%,16.6%,32.4%,4.1%,10.6%
2023,Bobby Whalen,Indiana,SO,CF,0.273,0.365,0.379,0.744,63,299,253,58,69,16,1,3,39.0,7,32,61,6,3,20.4%,10.7%,1.91,0.107,0.342,0.35,42,-5,89,57.1%,13.8%,29.1%,2.1%,5.5%
2023,Boris Pena,Bethune-Cookman,SR,LF,0.321,0.377,0.428,0.805,52,212,187,35,60,8,0,4,39.0,7,13,42,3,1,19.8%,6.1%,3.25,0.107,0.384,0.369,33,-1,98,43.5%,17.7%,38.8%,6.1%,7.0%
2023,Boston Merila,Minnesota,JR,DH,0.303,0.425,0.377,0.802,51,218,175,25,53,10,0,1,18.0,17,21,26,3,3,11.9%,9.6%,1.24,0.074,0.349,0.387,37,2,107,47.3%,23.6%,29.1%,6.8%,2.3%
2023,Boston Smith,Wright State,SO,LF,0.251,0.372,0.487,0.858,57,227,187,39,47,18,4,6,39.0,3,34,51,4,2,22.5%,15.0%,1.5,0.235,0.311,0.39,39,3,108,26.7%,15.6%,57.8%,11.9%,7.7%
2023,Brad Bott,UNC Greensboro,JR,CF,0.228,0.376,0.315,0.692,55,189,149,23,34,7,0,2,23.0,7,29,27,4,4,14.3%,15.3%,0.93,0.087,0.264,0.341,25,-5,84,43.6%,15.4%,41.0%,9.4%,4.2%
2023,Brad Burckel,McNeese,SR,2B,0.283,0.426,0.453,0.879,58,270,212,44,60,10,1,8,35.0,10,45,63,20,4,23.3%,16.7%,1.4,0.17,0.361,0.408,50,7,117,45.9%,18.2%,35.8%,7.4%,15.1%
2023,Braden Barry,West Virginia,JR,CF,0.294,0.387,0.515,0.902,60,281,231,57,68,19,4,8,44.0,5,33,55,24,3,19.6%,11.7%,1.68,0.221,0.347,0.405,52,7,116,37.4%,12.9%,49.7%,8.2%,9.4%
2023,Braden Duhon,McNeese,JR,RF,0.258,0.359,0.339,0.698,53,223,186,36,48,8,2,1,25.0,2,28,24,19,3,10.8%,12.6%,0.86,0.081,0.29,0.335,29,-7,81,50.6%,17.7%,31.6%,7.0%,2.0%
