G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,Age,MaxAge,Season,PlayerName,Team,UPID,UPURL,xMLBAMID,teamid,FullTeamName
49.0,201.0,229.0,58.0,35.0,16.0,0.0,7.0,40.0,37.0,22.0,,41.0,5.0,1.0,0.0,7.0,0.0,0.0,0.288557213,0.096069868,0.179039301,0.536585365,0.371179039,0.472636815,0.843815854,0.184079602,2.3431996025,0.331168831,38.01733011734017,2.648403115387048,0.3844168990460025,107.48793740686789,-0.2185454424470663,23.0,23.0,2021,Tristan Peterson,WSU,sa3039802,/players/tristan-peterson/sa3039802/stats/batting,,292,Washington State University 
35.0,70.0,88.0,20.0,15.0,3.0,0.0,2.0,15.0,16.0,11.0,,19.0,4.0,2.0,1.0,3.0,4.0,2.0,0.285714285,0.125,0.21590909,0.578947368,0.40229885,0.414285714,0.816584564,0.128571429,5.051775715458292,0.352941176,14.606114562306052,1.0145618279310527,0.3843753584500017,107.46464990247273,-0.24356249533593655,22.0,22.0,2021,Patrick Caulfield,UCLA,sa3028660,/players/patrick-caulfield/sa3028660/stats/batting,,279,University of California Los Angeles 
52.0,205.0,231.0,61.0,46.0,9.0,1.0,5.0,36.0,25.0,22.0,,34.0,3.0,1.0,0.0,6.0,17.0,2.0,0.297560975,0.095238095,0.147186147,0.647058823,0.372294372,0.424390243,0.796684615,0.126829268,6.930954379628329,0.335329341,36.75400555535681,2.5489663819921766,0.36809688651716554,107.45202006369006,2.4106010294053704,21.0,21.0,2021,Andrew Keck,SEMO,sa3019908,/players/andrew-keck/sa3019908/stats/batting,806189.0,234,Southeast Missouri State University 
48.0,173.0,196.0,48.0,32.0,11.0,0.0,5.0,21.0,25.0,17.0,,32.0,4.0,2.0,0.0,1.0,1.0,1.0,0.277456647,0.086734693,0.163265306,0.53125,0.352040816,0.427745664,0.77978648,0.150289017,2.072690970529811,0.311594202,28.8691884041418,2.0009040594686405,0.3669004978574052,107.4470853211189,-0.457741177175194,,,2021,Brandon Bena,HCU,sa3026938,/players/brandon-bena/sa3026938/stats/batting,,99,Houston Christian University
61.0,209.0,256.0,66.0,49.0,15.0,0.0,2.0,35.0,31.0,31.0,,41.0,5.0,2.0,9.0,3.0,8.0,5.0,0.315789473,0.12109375,0.16015625,0.75609756,0.412955465,0.416267942,0.829223407,0.100478469,3.8881601973316604,0.38095238,44.82776059076125,3.1023806469135926,0.3917635966409073,107.43523642226542,-1.2462045261636376,20.0,20.0,2021,Mitchell Daly,TEX,sa3029800,/players/mitchell-daly/sa3029800/stats/batting,,265,University of Texas at Austin 
26.0,94.0,109.0,25.0,15.0,5.0,3.0,2.0,20.0,17.0,14.0,,21.0,0.0,1.0,0.0,0.0,5.0,0.0,0.265957446,0.128440366,0.19266055,0.666666666,0.357798165,0.44680851,0.804606675,0.180851064,8.819170529494587,0.319444444,17.759804338617297,1.2242000703048415,0.3758176778434613,107.40341901294047,0.9978347449796274,,,2021,Janmikell Bastardo,AAMU,sa3026697,/players/janmikell-bastardo/sa3026697/stats/batting,,7,Alabama A&M University 
40.0,125.0,153.0,35.0,25.0,6.0,1.0,3.0,18.0,17.0,22.0,,35.0,4.0,1.0,1.0,1.0,4.0,1.0,0.28,0.143790849,0.228758169,0.628571428,0.401315789,0.416,0.817315789,0.136,5.287404916287649,0.363636363,27.681956084388727,1.9069291222276605,0.3900069480663852,107.3983593694281,0.14417214164859615,,,2021,Billy Marion,NKU,sa3037052,/players/billy-marion/sa3037052/stats/batting,,189,Northern Kentucky University 
49.0,153.0,177.0,45.0,33.0,8.0,0.0,4.0,27.0,21.0,16.0,,30.0,4.0,1.0,3.0,2.0,2.0,5.0,0.294117647,0.09039548,0.169491525,0.533333333,0.373563218,0.424836601,0.798399819,0.130718954,3.2468029325904775,0.341666666,28.343065840918264,1.950262753087723,0.37762680546990757,107.38937333256189,-2.3093476047943113,24.0,24.0,2021,Cameron Tilly,AKR,sa3043835,/players/cameron-tilly/sa3043835/stats/batting,,3,University of Akron 
44.0,154.0,178.0,43.0,30.0,5.0,4.0,4.0,28.0,25.0,17.0,,54.0,5.0,1.0,1.0,0.0,6.0,1.0,0.279220779,0.095505617,0.303370786,0.314814814,0.367231638,0.441558441,0.808790079,0.162337662,7.727312239960263,0.402061855,27.769794504870294,1.909871648777838,0.37160575659261585,107.38544990797561,0.6010787184350193,,,2021,Zeb Adreon,IOWA,sa3025786,/players/zeb-adreon/sa3025786/stats/batting,,107,University of Iowa 
38.0,128.0,161.0,37.0,29.0,5.0,0.0,3.0,21.0,25.0,22.0,,26.0,6.0,3.0,2.0,2.0,1.0,0.0,0.2890625,0.136645962,0.161490683,0.846153846,0.408805031,0.3984375,0.807242531,0.109375,3.019523675984577,0.333333333,26.700171143223884,1.833807617833258,0.3842148177278867,107.37465136774338,-0.0009208070114254951,,,2021,Kyle Cuellar,UCLA,sa3029650,/players/kyle-cuellar/sa3029650/stats/batting,,279,University of California Los Angeles 
31.0,108.0,132.0,29.0,20.0,6.0,2.0,1.0,19.0,17.0,16.0,,29.0,5.0,1.0,2.0,3.0,2.0,1.0,0.268518518,0.121212121,0.219696969,0.551724137,0.384615384,0.388888888,0.773504272,0.12037037,6.39231622124314,0.354430379,20.879534363875585,1.433860540518957,0.38340555429458617,107.37367372066437,-0.4407743467018008,19.0,19.0,2021,Jacob Corson,BUCK,sa3029413,/players/jacob-corson/sa3029413/stats/batting,,32,Bucknell University 
51.0,215.0,248.0,63.0,44.0,14.0,1.0,4.0,40.0,31.0,28.0,,33.0,1.0,0.0,4.0,4.0,6.0,4.0,0.293023255,0.112903225,0.133064516,0.848484848,0.37704918,0.423255813,0.800304993,0.130232558,4.849852266970107,0.331460674,40.35666430501833,2.770953660296344,0.3799260735023217,107.37235936946547,-0.9842295947019011,,,2021,Mitch McLendon,GWEB,sa3037694,/players/mitch-mclendon/sa3037694/stats/batting,,82,Gardner-Webb University 
53.0,179.0,214.0,51.0,34.0,9.0,1.0,7.0,35.0,32.0,22.0,,31.0,6.0,1.0,6.0,1.0,3.0,0.0,0.284916201,0.102803738,0.144859813,0.709677419,0.379807692,0.46368715,0.843494842,0.178770949,5.555384020109469,0.309859154,37.674130305754254,2.5825969130864856,0.3882104278757022,107.35960120120058,0.45488990331068635,21.0,21.0,2021,Collin Price,MER,sa3019935,/players/collin-price/sa3019935/stats/batting,805672.0,145,Mercer University 
44.0,112.0,136.0,25.0,13.0,5.0,1.0,6.0,14.0,20.0,15.0,,40.0,6.0,1.0,2.0,6.0,1.0,2.0,0.223214285,0.110294117,0.294117647,0.375,0.343283582,0.446428571,0.789712153,0.223214286,3.7646126424491806,0.283582089,20.324258997042143,1.3778919716667746,0.36519560084414127,107.27259199519004,-0.9367810343392193,,,2021,Austin Bogart,UNF,sa3027317,/players/austin-bogart/sa3027317/stats/batting,,180,University of North Florida 
50.0,130.0,149.0,40.0,29.0,4.0,1.0,6.0,24.0,34.0,10.0,,14.0,1.0,5.0,3.0,1.0,6.0,0.0,0.307692307,0.067114093,0.093959731,0.714285714,0.349315068,0.492307692,0.84162276,0.184615385,6.940821309425641,0.295652173,23.40849337344494,1.5842775589736984,0.3725394455537404,107.25926453642927,1.3105254136025906,,,2021,Mitchel Simon,CBU,sa3042328,/players/mitchel-simon/sa3042328/stats/batting,,39,California Babtist University
61.0,224.0,271.0,59.0,43.0,9.0,2.0,5.0,49.0,38.0,36.0,,45.0,6.0,4.0,1.0,9.0,12.0,4.0,0.263392857,0.132841328,0.16605166,0.8,0.374074074,0.388392857,0.762466931,0.125,7.022646105472447,0.303370786,41.484050596637296,2.803877989334631,0.36920083540457266,107.24887662162415,-0.013864688808098435,22.0,22.0,2021,Peter Brookshaw,NDSU,sa3027767,/players/peter-brookshaw/sa3027767/stats/batting,,179,North Dakota State University 
34.0,125.0,143.0,39.0,28.0,9.0,1.0,1.0,27.0,22.0,13.0,,18.0,2.0,1.0,2.0,2.0,6.0,2.0,0.312,0.09090909,0.125874125,0.722222222,0.382978723,0.424,0.806978723,0.112,6.800270353707888,0.355140186,23.62703307128681,1.5872404590917968,0.3844637870788574,107.20170324204207,-0.038069999194703996,,,2021,South Trimble,GMU,sa3044059,/players/south-trimble/sa3044059/stats/batting,,83,George Mason University 
47.0,147.0,189.0,32.0,22.0,3.0,3.0,4.0,18.0,17.0,29.0,,45.0,11.0,2.0,0.0,4.0,1.0,0.0,0.217687074,0.153439153,0.238095238,0.644444444,0.38095238,0.360544217,0.741496597,0.142857143,4.944509119864567,0.28,28.917593652522022,1.9413847123736676,0.36911604423371575,107.19665508478595,0.06186501542106271,,,2021,Ryan McDonald,SDST,sa3037557,/players/ryan-mcdonald/sa3037557/stats/batting,,232,South Dakota State University 
32.0,91.0,118.0,20.0,13.0,5.0,0.0,2.0,20.0,17.0,16.0,,17.0,8.0,0.0,3.0,2.0,0.0,0.0,0.219780219,0.13559322,0.144067796,0.94117647,0.382608695,0.34065934,0.723268035,0.120879121,2.64285714,0.25,17.332374317950098,1.156570477789728,0.3664213066515715,107.15000311093202,-0.09528241911903024,,,2021,Hunter Hicks,CARK,sa3033774,/players/hunter-hicks/sa3033774/stats/batting,,46,University of Central Arkansas 
50.0,165.0,191.0,46.0,28.0,8.0,1.0,9.0,28.0,41.0,19.0,,37.0,3.0,2.0,2.0,3.0,5.0,1.0,0.278787878,0.099476439,0.193717277,0.513513513,0.359788359,0.503030303,0.862818662,0.224242425,5.640182857555531,0.305785123,32.826418365748204,2.1878945486858274,0.38059599595095117,107.14099204566574,0.4393906280165538,,,2021,Justin Farmer,FIU,sa3031158,/players/justin-farmer/sa3031158/stats/batting,,76,Florida International University 
46.0,176.0,196.0,51.0,35.0,14.0,0.0,2.0,25.0,14.0,16.0,,38.0,4.0,0.0,0.0,2.0,4.0,4.0,0.289772727,0.081632653,0.193877551,0.421052631,0.362244897,0.40340909,0.765653987,0.113636363,3.4216441487522404,0.360294117,29.254057184915595,1.9489988248158008,0.3649815862276116,107.13786727394007,-1.4589184091892093,,,2021,Devne Daniel,UNA,sa3029824,/players/devne-daniel/sa3029824/stats/batting,,190,University of North Alabama 
60.0,254.0,292.0,80.0,56.0,16.0,3.0,5.0,56.0,41.0,27.0,,45.0,5.0,5.0,1.0,2.0,13.0,1.0,0.314960629,0.092465753,0.154109589,0.6,0.384879725,0.460629921,0.845509646,0.145669292,7.8703676226507415,0.358851674,50.24099783451089,3.3340043261719634,0.37977630166253684,107.10769136286524,1.6287015043199062,21.0,21.0,2021,Jacob Young,FLA,29931,/players/jacob-young/29931/stats/batting,696285.0,74,University of Florida 
9.0,18.0,22.0,5.0,3.0,2.0,0.0,0.0,5.0,4.0,2.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.277777777,0.09090909,0.045454545,2.0,0.38095238,0.388888888,0.769841268,0.111111111,2.64285714,0.294117647,3.4492349640213034,0.22686752832756238,0.37219057480494183,107.04039911198767,0.01657880935817957,,,2021,Darian Luper,RGV,sa3036704,/players/darian-luper/sa3036704/stats/pitching,,268,University of Texas Rio Grande Valley
53.0,211.0,239.0,60.0,33.0,13.0,3.0,11.0,44.0,45.0,18.0,,49.0,4.0,6.0,0.0,6.0,0.0,1.0,0.284360189,0.075313807,0.20502092,0.367346938,0.343096234,0.530805687,0.873901921,0.246445498,5.203458234509654,0.31210191,38.99012557148579,2.5583197075093116,0.3746594123261743,107.02221492138264,-0.6142828785814345,19.0,19.0,2021,Yohandy Morales,MIA,sa3022672,/players/yohandy-morales/sa3022672/stats/batting,691002.0,148,University of Miami (Florida) 
48.0,163.0,193.0,49.0,40.0,7.0,2.0,0.0,31.0,10.0,25.0,,41.0,4.0,1.0,0.0,0.0,3.0,2.0,0.300613496,0.129533678,0.212435233,0.609756097,0.404145077,0.368098159,0.772243236,0.067484663,5.717633582995966,0.398373983,31.83236088457685,2.086347079306656,0.3841488435478408,107.01387114577689,-0.6883554231608286,,,2021,Colten Schild,SLU,sa3041707,/players/colten-schild/sa3041707/stats/batting,,245,Saint Louis University 
35.0,34.0,44.0,9.0,8.0,1.0,0.0,0.0,9.0,3.0,6.0,,10.0,3.0,0.0,1.0,0.0,2.0,0.0,0.264705882,0.136363636,0.227272727,0.6,0.418604651,0.294117647,0.712722298,0.029411765,6.2663187392934105,0.375,6.605712134778295,0.4300309013722281,0.36457551218742545,106.96329498106321,0.3726842157775536,,,2021,Ryan Cupit,ULM,sa3029701,/players/ryan-cupit/sa3029701/stats/batting,,128,University of Louisiana at Monroe 
37.0,127.0,150.0,28.0,14.0,5.0,2.0,7.0,15.0,23.0,10.0,,48.0,12.0,1.0,0.0,2.0,1.0,0.0,0.22047244,0.066666666,0.32,0.208333333,0.333333333,0.456692913,0.790026246,0.236220473,5.398736205385819,0.287671232,22.021852754223374,1.4306593166470776,0.36670241912206014,106.94791839523157,-0.033797042444348335,,,2021,Dax Roper,CREI,sa3041131,/players/dax-roper/sa3041131/stats/batting,,56,Creighton University 
42.0,132.0,162.0,34.0,20.0,7.0,3.0,4.0,27.0,26.0,20.0,,39.0,5.0,4.0,1.0,2.0,3.0,1.0,0.257575757,0.12345679,0.24074074,0.512820512,0.366459627,0.446969696,0.813429323,0.189393939,7.113680294590817,0.322580645,26.114258342243165,1.6944439046153719,0.3770407901047179,106.93880745467273,-0.3556961724534631,,,2021,Christian Torres,UMBC,sa3043956,/players/christian-torres/sa3043956/stats/batting,,137,University of Maryland Baltimore County 
46.0,162.0,197.0,45.0,29.0,11.0,1.0,4.0,29.0,22.0,24.0,,24.0,1.0,4.0,6.0,3.0,10.0,3.0,0.277777777,0.121827411,0.121827411,1.0,0.366492146,0.432098765,0.798590911,0.154320988,6.137894225980348,0.297101449,29.56671528629918,1.9165061276401951,0.36452396159396744,106.93125363588804,0.4091665332671255,22.0,22.0,2021,Dalton Shuffield,TXST,sa3020270,/players/dalton-shuffield/sa3020270/stats/batting,684922.0,264,Texas State University San Marcos 
18.0,21.0,26.0,5.0,4.0,0.0,0.0,1.0,6.0,7.0,3.0,,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.238095238,0.115384615,0.23076923,0.5,0.384615384,0.38095238,0.765567764,0.142857142,3.8498731138404776,0.285714285,3.9296707026098954,0.2537729553316822,0.37581812189175534,106.90370006944796,-0.4835453510750085,21.0,21.0,2021,Luke Glascoe,UCSD,sa3032294,/players/luke-glascoe/sa3032294/stats/batting,,278,University of California San Diego 
23.0,56.0,70.0,13.0,6.0,4.0,1.0,2.0,10.0,6.0,10.0,,20.0,2.0,0.0,2.0,1.0,1.0,0.0,0.232142857,0.142857142,0.285714285,0.5,0.367647058,0.446428571,0.814075629,0.214285714,6.864405852172435,0.323529411,11.369046554897206,0.7311069825629171,0.37359395097283754,106.8726371078877,0.15752938576042652,23.0,23.0,2021,Haydan Hastings,TULN,sa3033378,/players/haydan-hastings/sa3033378/stats/batting,,273,Tulane University 
26.0,60.0,76.0,16.0,11.0,3.0,2.0,0.0,14.0,13.0,10.0,,17.0,3.0,1.0,2.0,0.0,8.0,2.0,0.266666666,0.131578947,0.22368421,0.588235294,0.391891891,0.383333333,0.775225224,0.116666667,9.313264496796087,0.363636363,12.308884344242013,0.7906826950530184,0.3790864791419055,106.86463667797213,0.4865959081798792,,,2021,Marcus Skundrich,CAM,sa3042410,/players/marcus-skundrich/sa3042410/stats/batting,,41,Campbell University 
48.0,176.0,206.0,48.0,35.0,5.0,1.0,7.0,26.0,38.0,22.0,,54.0,5.0,3.0,0.0,4.0,0.0,0.0,0.272727272,0.106796116,0.262135922,0.407407407,0.364077669,0.431818181,0.79589585,0.159090909,2.6527777712500002,0.347457627,30.895131472018825,1.9817147883449668,0.3643996099245201,106.85396267769333,-0.09962229360826313,21.0,21.0,2021,Jaylon Deshazier,ARST,sa3030195,/players/jaylon-deshazier/sa3030195/stats/batting,,14,Arkansas State University 
27.0,82.0,102.0,19.0,13.0,0.0,4.0,2.0,14.0,12.0,14.0,,13.0,5.0,0.0,1.0,1.0,0.0,0.0,0.231707317,0.137254901,0.12745098,1.076923076,0.376237623,0.402439024,0.778676647,0.170731707,4.4372119775,0.253731343,16.05554464957553,1.0293421497090476,0.38253542161223913,106.85031464016403,-0.21362122893333435,,,2021,Joe Simourian,NAVY,sa3042333,/players/joe-simourian/sa3042333/stats/batting,,163,U.S. Naval Academy 
23.0,59.0,64.0,18.0,12.0,6.0,0.0,0.0,10.0,5.0,1.0,,9.0,4.0,0.0,0.0,1.0,2.0,0.0,0.305084745,0.015625,0.140625,0.111111111,0.359375,0.406779661,0.766154661,0.101694916,6.124130507257554,0.36,9.774387101070452,0.6242024697227955,0.3722594156861305,106.821747263813,0.3444727463647723,,,2021,Connor Dulin,MSM,sa3030643,/players/connor-dulin/sa3030643/stats/batting,,161,Mount St. Mary's University 
54.0,140.0,171.0,38.0,24.0,6.0,5.0,3.0,34.0,26.0,17.0,,37.0,9.0,2.0,3.0,1.0,15.0,1.0,0.271428571,0.099415204,0.216374269,0.459459459,0.38095238,0.45,0.83095238,0.178571429,9.636444126229227,0.343137254,29.30086518714804,1.8705637593068545,0.3800394545708384,106.8193335907285,2.439390657818876,,,2021,Thomas Wheeler,ODU,sa3045078,/players/thomas-wheeler/sa3045078/stats/batting,,197,Old Dominion University 
28.0,77.0,92.0,20.0,11.0,4.0,1.0,4.0,13.0,17.0,7.0,,25.0,4.0,2.0,2.0,0.0,1.0,0.0,0.259740259,0.076086956,0.27173913,0.28,0.344444444,0.493506493,0.837950937,0.233766234,6.433346274762133,0.32,14.813298941436255,0.9452561743883731,0.3768319494194455,106.8160748439168,-0.002985415980219841,21.0,21.0,2021,Jake Rainess,ME,sa3040398,/players/jake-rainess/sa3040398/stats/batting,,134,University of Maine Orono 
51.0,118.0,136.0,32.0,19.0,9.0,0.0,4.0,18.0,19.0,9.0,,30.0,5.0,4.0,0.0,1.0,6.0,0.0,0.27118644,0.06617647,0.220588235,0.3,0.338235294,0.449152542,0.787387836,0.177966102,5.795575497895022,0.318181818,19.388625034418762,1.2277782050043957,0.35859660585136977,106.7605779429614,1.20892415693379,25.0,25.0,2021,Jacob Westerman,SF,sa3045048,/players/jacob-westerman/sa3045048/stats/batting,,223,University of San Francisco 
24.0,72.0,84.0,19.0,13.0,2.0,1.0,3.0,18.0,13.0,8.0,,24.0,3.0,0.0,1.0,0.0,1.0,1.0,0.263888888,0.095238095,0.285714285,0.333333333,0.361445783,0.444444444,0.805890227,0.180555556,6.234717119636275,0.355555555,13.371859219608941,0.8464611440283447,0.37656472820833503,106.75795802193785,-0.34308980184141546,,,2021,Mack Timbrook,KENT,sa3043840,/players/mack-timbrook/sa3043840/stats/batting,,116,Kent State University 
53.0,189.0,214.0,57.0,39.0,10.0,0.0,8.0,29.0,37.0,21.0,,42.0,1.0,3.0,0.0,4.0,5.0,2.0,0.301587301,0.098130841,0.196261682,0.5,0.369158878,0.481481481,0.850640359,0.17989418,3.6657332840759502,0.345070422,36.64713734246147,2.3191577777947225,0.37992966899247926,106.75588195753238,-0.1082338914857246,23.0,23.0,2021,Bradley Gneiting,RICE,sa3032325,/players/bradley-gneiting/sa3032325/stats/batting,,215,Rice University 
46.0,184.0,211.0,51.0,33.0,9.0,3.0,6.0,35.0,29.0,23.0,,30.0,1.0,1.0,2.0,5.0,5.0,4.0,0.277173913,0.109004739,0.142180094,0.766666666,0.358851674,0.456521739,0.815373413,0.179347826,6.363611232132451,0.302013422,32.717068157997815,2.062889940944401,0.37052880035062724,106.72955551552441,-1.1531798500800505,,,2021,Christian Molfetta,MICH,sa3038218,/players/christian-molfetta/sa3038218/stats/batting,,150,University of Michigan 
24.0,79.0,95.0,25.0,23.0,2.0,0.0,0.0,10.0,9.0,8.0,,15.0,3.0,1.0,4.0,0.0,0.0,0.0,0.316455696,0.084210526,0.157894736,0.533333333,0.395604395,0.341772151,0.737376546,0.025316455,1.41179653375,0.384615384,13.911683142041747,0.8705939649100958,0.366252818605402,106.675776486804,-0.22080832067877054,,,2021,Connor Hood,HALL,sa3034054,/players/connor-hood/sa3034054/stats/batting,,228,Seton Hall University 
53.0,164.0,190.0,51.0,37.0,13.0,0.0,1.0,24.0,27.0,16.0,,37.0,3.0,3.0,4.0,1.0,7.0,4.0,0.310975609,0.084210526,0.194736842,0.432432432,0.376344086,0.408536585,0.784880671,0.097560976,4.187644542874912,0.387596899,28.439061957156053,1.7713475401753112,0.3640590582483558,106.64229229576345,-0.6954023288562894,,,2021,Brennan Breaux,UL,sa3027629,/players/brennan-breaux/sa3027629/stats/batting,,131,University of Louisiana at Lafayette 
36.0,106.0,128.0,27.0,13.0,11.0,0.0,3.0,19.0,20.0,18.0,,30.0,1.0,2.0,1.0,1.0,4.0,1.0,0.254716981,0.140625,0.234375,0.6,0.362204724,0.443396226,0.80560095,0.188679245,4.7631678803225235,0.32,20.852722188677443,1.2906418053766606,0.3761089181336831,106.59767151595196,0.13659122586250305,,,2021,Donovan Montgomery,SIE,sa3038255,/players/donovan-montgomery/sa3038255/stats/batting,,229,Siena College 
43.0,178.0,193.0,51.0,28.0,15.0,2.0,6.0,26.0,25.0,11.0,,37.0,2.0,0.0,2.0,1.0,9.0,2.0,0.286516853,0.056994818,0.191709844,0.297297297,0.335078534,0.494382022,0.829460556,0.207865169,7.013779430271056,0.333333333,31.07818312102783,1.9225591486119036,0.37112159129836797,106.59412794742735,0.583754918538034,22.0,22.0,2021,Matt McDermott,W&M,sa3037541,/players/matt-mcdermott/sa3037541/stats/batting,,300,College of William and Mary 
46.0,156.0,182.0,44.0,33.0,8.0,0.0,3.0,25.0,34.0,18.0,,14.0,5.0,3.0,0.0,4.0,1.0,0.0,0.282051282,0.098901098,0.076923076,1.285714285,0.368131868,0.391025641,0.759157509,0.108974359,3.263239234085791,0.288732394,26.5843267229456,1.6352055457490964,0.3654602179815481,106.55416090264406,0.05578877404332161,,,2021,Ryan Flores,UIW,sa3031470,/players/ryan-flores/sa3031470/stats/batting,,103,University of the Incarnate Word 
28.0,99.0,117.0,28.0,19.0,7.0,1.0,1.0,13.0,13.0,14.0,,24.0,1.0,0.0,3.0,4.0,1.0,1.0,0.282828282,0.119658119,0.205128205,0.583333333,0.377192982,0.404040404,0.781233386,0.121212122,4.1886195188191255,0.364864864,18.824017652009974,1.1493647775402183,0.37096674348178665,106.50289873132628,-0.45489619858562946,,,2021,Michael Morgan,JMU,sa3038364,/players/michael-morgan/sa3038364/stats/batting,,112,James Madison University 
44.0,139.0,166.0,41.0,29.0,6.0,3.0,3.0,24.0,24.0,23.0,,32.0,2.0,2.0,0.0,1.0,2.0,0.0,0.294964028,0.138554216,0.192771084,0.71875,0.397590361,0.446043165,0.843633526,0.151079137,6.321465625283585,0.358490566,28.79826566633096,1.741964608992246,0.3899103909371847,106.43829548355708,0.08152431435883045,,,2021,Kamron Willman,KSU,sa3045368,/players/kamron-willman/sa3045368/stats/batting,,114,Kansas State University 
35.0,124.0,155.0,35.0,29.0,5.0,0.0,1.0,21.0,18.0,24.0,,28.0,2.0,1.0,4.0,2.0,6.0,3.0,0.282258064,0.154838709,0.180645161,0.857142857,0.403973509,0.346774193,0.750747702,0.064516129,4.136048481489855,0.354166666,24.8688010317847,1.504163761214898,0.3761882450406914,106.43777921221808,-0.9289597300812602,,,2021,Jeff Mejia,ME,sa3037805,/players/jeff-mejia/sa3037805/stats/batting,,134,University of Maine Orono 
47.0,60.0,77.0,16.0,11.0,4.0,0.0,1.0,21.0,7.0,14.0,,27.0,2.0,1.0,0.0,1.0,7.0,2.0,0.266666666,0.181818181,0.35064935,0.518518518,0.415584415,0.383333333,0.798917748,0.116666667,6.373283140874081,0.454545454,13.16550351017395,0.7961935781804658,0.3785314196115964,106.43684718515378,0.34562809905037284,,,2021,John Rhys Plumlee,MISS,sa3040000,/players/john-rhys-plumlee/sa3040000/stats/batting,,154,University of Mississippi 
49.0,166.0,209.0,46.0,36.0,4.0,1.0,5.0,31.0,26.0,22.0,,37.0,7.0,4.0,10.0,3.0,3.0,3.0,0.277108433,0.105263157,0.177033492,0.594594594,0.376884422,0.403614457,0.780498879,0.126506024,4.749857387914097,0.3203125,31.22075074878253,1.8862648901037136,0.3637178210756887,106.43019584250067,-1.0085084106540307,,,2021,Dale Thomas,CCU,sa3043685,/players/dale-thomas/sa3043685/stats/batting,,50,Coastal Carolina University 
47.0,180.0,218.0,51.0,36.0,8.0,4.0,3.0,33.0,25.0,12.0,,28.0,19.0,1.0,6.0,1.0,6.0,4.0,0.283333333,0.055045871,0.128440366,0.428571428,0.386792452,0.422222222,0.809014674,0.138888889,7.45632915607149,0.32,35.36441469754996,2.1337298509103264,0.3736261098452334,106.42096261559924,-0.8858190071769059,21.0,21.0,2021,Kier Meredith,CLEM,sa3037893,/players/kier-meredith/sa3037893/stats/batting,,49,Clemson University 
50.0,181.0,200.0,52.0,36.0,5.0,0.0,11.0,21.0,37.0,13.0,,36.0,4.0,2.0,0.0,6.0,0.0,0.0,0.287292817,0.065,0.18,0.361111111,0.345,0.497237569,0.842237569,0.209944752,0.67526454625,0.301470588,32.331756475249854,1.937643411437603,0.37274331659078597,106.37506153698095,-0.1250523729249835,,,2021,Ryan Hernandez,HOU,sa3033693,/players/ryan-hernandez/sa3033693/stats/batting,,98,University of Houston 
52.0,164.0,196.0,46.0,37.0,3.0,2.0,4.0,23.0,23.0,17.0,,48.0,12.0,3.0,0.0,2.0,0.0,2.0,0.280487804,0.086734693,0.244897959,0.354166666,0.382653061,0.396341463,0.778994524,0.115853659,4.075033611191608,0.365217391,29.46725532708428,1.7566415399100597,0.37488894742362355,106.33923720853528,-0.8561306321062148,,,2021,Spencer Gedestad,UCD,sa3032084,/players/spencer-gedestad/sa3032084/stats/batting,,277,University of California Davis 
40.0,135.0,168.0,34.0,23.0,8.0,0.0,3.0,27.0,22.0,23.0,,35.0,6.0,0.0,4.0,2.0,4.0,3.0,0.251851851,0.136904761,0.208333333,0.657142857,0.384146341,0.377777777,0.761924118,0.125925926,4.246866163382212,0.319587628,26.162446248062164,1.5552767391281432,0.37104293231557056,106.3204211218339,-0.7877225894480944,22.0,22.0,2021,Bryan Aguilar,TAR,sa3025806,/players/bryan-aguilar/sa3025806/stats/batting,,255,Tarleton State University 
51.0,201.0,237.0,62.0,40.0,16.0,3.0,3.0,46.0,37.0,18.0,,38.0,11.0,4.0,3.0,6.0,6.0,0.0,0.308457711,0.075949367,0.160337552,0.47368421,0.388888888,0.462686567,0.851575455,0.154228856,7.747379960316865,0.359756097,41.05650828420466,2.4279338830644464,0.38962604704066217,106.28533131420139,0.7930588563904166,19.0,19.0,2021,Tre Richardson,BAY,sa3022428,/players/robert-richardson/sa3022428/stats/batting,693832.0,21,Baylor University 
52.0,199.0,219.0,60.0,37.0,16.0,0.0,7.0,30.0,41.0,18.0,,38.0,1.0,1.0,0.0,6.0,1.0,2.0,0.301507537,0.08219178,0.173515981,0.47368421,0.360730593,0.487437185,0.848167778,0.185929648,2.2337538886811017,0.341935483,35.946224047794495,2.1217916747476164,0.38224959672858183,106.27295574792372,-0.9352105930447578,19.0,19.0,2021,Drew Bowser,STAN,sa3022594,/players/drew-bowser/sa3022594/stats/batting,690958.0,250,Stanford University 
